Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0.69,372266.78,3715.69,5.548177128,16.59960447
0.92,383493.75,3817.77,5.859210747,16.93473552
1.15,383493.75,3817.77,5.859210747,16.93473552
1.04,383493.75,3817.77,5.859210747,16.93473552
1.11,383493.75,3817.77,5.859210747,16.93473552
0.97,383493.75,3817.77,5.859210747,16.93473552
1.12,383493.75,3817.77,5.859210747,16.93473552
1.11,383493.75,3817.77,5.859210747,16.93473552
0.97,383493.75,3817.77,5.859210747,16.93473552
1.07,383493.75,3817.77,5.859210747,16.93473552
0.69,383493.75,3817.77,5.859210747,16.93473552
0.79,400987.9,3982.19,6.248983051,17.34995157
0.78,400987.9,3982.19,6.248983051,17.34995157
0.86,400987.9,3982.19,6.248983051,17.34995157
0.88,400987.9,3982.19,6.248983051,17.34995157
0.93,400987.9,3982.19,6.248983051,17.34995157
0.81,400987.9,3982.19,6.248983051,17.34995157
0.85,400987.9,3982.19,6.248983051,17.34995157
0.77,400987.9,3982.19,6.248983051,17.34995157
0.75,400987.9,3982.19,6.248983051,17.34995157
0.78,400987.9,3982.19,6.248983051,17.34995157
2.72,79771.91,996.35,3.253768116,14.35050725
2.77,79771.91,996.35,3.253768116,14.35050725
2.46,79771.91,996.35,3.253768116,14.35050725
2.71,79771.91,996.35,3.253768116,14.35050725
2.31,79771.91,996.35,3.253768116,14.35050725
2.34,79771.91,996.35,3.253768116,14.35050725
2.3,79771.91,996.35,3.253768116,14.35050725
2.55,79771.91,996.35,3.253768116,14.35050725
2.53,79771.91,996.35,3.253768116,14.35050725
2.42,79771.91,996.35,3.253768116,14.35050725
2.52,79771.91,996.35,3.253768116,14.35050725
2.57,79771.91,996.35,3.253768116,14.35050725
2.24,79771.91,996.35,3.253768116,14.35050725
1.71,93811.12,1087.45,4.524516129,15.80587097
1.84,93811.12,1087.45,4.524516129,15.80587097
1.73,93811.12,1087.45,4.524516129,15.80587097
1.67,93811.12,1087.45,4.524516129,15.80587097
1.76,93811.12,1087.45,4.524516129,15.80587097
1.67,93811.12,1087.45,4.524516129,15.80587097
1.73,93811.12,1087.45,4.524516129,15.80587097
1.8,93811.12,1087.45,4.524516129,15.80587097
1.67,93811.12,1087.45,4.524516129,15.80587097
1.57,93811.12,1087.45,4.524516129,15.80587097
1.72,93811.12,1087.45,4.524516129,15.80587097
1.4,93811.12,1087.45,4.524516129,15.80587097
1.64,93811.12,1087.45,5.868542274,17.28763848
1.57,106233.46,1211.66,5.868542274,17.28763848
1.4,106233.46,1211.66,5.868542274,17.28763848
1.52,106233.46,1211.66,5.868542274,17.28763848
1.43,106233.46,1211.66,5.868542274,17.28763848
1.49,106233.46,1211.66,5.868542274,17.28763848
1.5,106233.46,1211.66,5.868542274,17.28763848
1.38,106233.46,1211.66,5.868542274,17.28763848
1.27,106233.46,1211.66,5.868542274,17.28763848
1.41,106233.46,1211.66,5.868542274,17.28763848
1.4,106233.46,1211.66,5.868542274,17.28763848
1.22,106233.46,1211.66,5.868542274,17.28763848
1.39,106233.46,1211.66,5.868542274,17.28763848
1.46,106233.46,1211.66,5.868542274,17.28763848
0.6,120950.35,1272.58,6.756973684,18.39823684
0.57,120950.35,1272.58,6.756973684,18.39823684
0.67,120950.35,1272.58,6.756973684,18.39823684
0.55,120950.35,1272.58,6.756973684,18.39823684
0.57,120950.35,1272.58,6.756973684,18.39823684
0.58,120950.35,1272.58,6.756973684,18.39823684
0.66,120950.35,1272.58,6.756973684,18.39823684
0.42,120950.35,1272.58,6.756973684,18.39823684
0.42,120950.35,1272.58,6.756973684,18.39823684
0.54,120950.35,1272.58,6.756973684,18.39823684
0.4,120950.35,1272.58,6.756973684,18.39823684
0.47,120950.35,1272.58,6.756973684,18.39823684
0.48,120950.35,1272.58,6.756973684,18.39823684
2.62,198074.42,2043.17,4.370772798,15.62190108
2.5,198074.42,2043.17,4.370772798,15.62190108
2.33,198074.42,2043.17,4.370772798,15.62190108
2.25,198074.42,2043.17,4.370772798,15.62190108
2.41,198074.42,2043.17,4.370772798,15.62190108
2.49,198074.42,2043.17,4.370772798,15.62190108
2.34,198074.42,2043.17,4.370772798,15.62190108
2.36,198074.42,2043.17,4.370772798,15.62190108
2.34,198074.42,2043.17,4.370772798,15.62190108
2.3,198074.42,2043.17,4.370772798,15.62190108
2.26,198074.42,2043.17,4.370772798,15.62190108
2.36,198074.42,2043.17,4.370772798,15.62190108
2.29,198074.42,2043.17,4.370772798,15.62190108
1.6,208057.01,2160.44,4.766359584,16.0279049
1.52,208057.01,2160.44,4.766359584,16.0279049
1.47,208057.01,2160.44,4.766359584,16.0279049
1.49,208057.01,2160.44,4.766359584,16.0279049
1.59,208057.01,2160.44,4.766359584,16.0279049
1.5,208057.01,2160.44,4.766359584,16.0279049
1.54,208057.01,2160.44,4.766359584,16.0279049
1.45,208057.01,2160.44,4.766359584,16.0279049
1.26,208057.01,2160.44,4.766359584,16.0279049
1.48,208057.01,2160.44,4.766359584,16.0279049
1.51,208057.01,2160.44,4.766359584,16.0279049
1.5,208057.01,2160.44,4.766359584,16.0279049
1.32,208057.01,2160.44,4.766359584,16.0279049
1.17,220025.4,2382.58,5.382951977,16.57200565
1.23,220025.4,2382.58,5.382951977,16.57200565
1.21,220025.4,2382.58,5.382951977,16.57200565
1.26,220025.4,2382.58,5.382951977,16.57200565
1.21,220025.4,2382.58,5.382951977,16.57200565
1.22,220025.4,2382.58,5.382951977,16.57200565
1.22,220025.4,2382.58,5.382951977,16.57200565
1.1,220025.4,2382.58,5.382951977,16.57200565
1.13,220025.4,2382.58,5.382951977,16.57200565
1.23,220025.4,2382.58,5.382951977,16.57200565
1.1,220025.4,2382.58,5.382951977,16.57200565
1.12,220025.4,2382.58,5.382951977,16.57200565
1.14,220025.4,2382.58,5.382951977,16.57200565
0.84,236439.38,2431.7,5.891001335,17.13734312
0.96,236439.38,2431.7,5.891001335,17.13734312
0.98,236439.38,2431.7,5.891001335,17.13734312
0.99,236439.38,2431.7,5.891001335,17.13734312
1.03,236439.38,2431.7,5.891001335,17.13734312
0.97,236439.38,2431.7,5.891001335,17.13734312
0.85,236439.38,2431.7,5.891001335,17.13734312
0.94,236439.38,2431.7,5.891001335,17.13734312
0.84,236439.38,2431.7,5.891001335,17.13734312
0.88,236439.38,2431.7,5.891001335,17.13734312
0.82,236439.38,2431.7,5.891001335,17.13734312
0.77,236439.38,2431.7,5.891001335,17.13734312
0.91,236439.38,2431.7,5.891001335,17.13734312
1.64,315050.09,3307.53,4.124489594,15.37908821
1.36,315050.09,3307.53,4.124489594,15.37908821
1.51,315050.09,3307.53,4.124489594,15.37908821
1.52,315050.09,3307.53,4.124489594,15.37908821
1.56,315050.09,3307.53,4.124489594,15.37908821
1.54,315050.09,3307.53,4.124489594,15.37908821
1.44,315050.09,3307.53,4.124489594,15.37908821
1.58,315050.09,3307.53,4.124489594,15.37908821
1.47,315050.09,3307.53,4.124489594,15.37908821
1.54,315050.09,3307.53,4.124489594,15.37908821
1.49,315050.09,3307.53,4.124489594,15.37908821
1.28,315050.09,3307.53,4.124489594,15.37908821
1.27,315050.09,3307.53,4.124489594,15.37908821
1.33,327376.19,3477.61,4.505417066,15.75848514
1.36,327376.19,3477.61,4.505417066,15.75848514
1.27,327376.19,3477.61,4.505417066,15.75848514
1.36,327376.19,3477.61,4.505417066,15.75848514
1.25,327376.19,3477.61,4.505417066,15.75848514
1.34,327376.19,3477.61,4.505417066,15.75848514
1.31,327376.19,3477.61,4.505417066,15.75848514
1.25,327376.19,3477.61,4.505417066,15.75848514
1.25,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.16,327376.19,3477.61,4.505417066,15.75848514
1.14,327376.19,3477.61,4.505417066,15.75848514
1.15,327376.19,3477.61,4.505417066,15.75848514
0.87,339554.69,3603.04,4.796666667,16.04993482
0.84,339554.69,3603.04,4.796666667,16.04993482
0.74,339554.69,3603.04,4.796666667,16.04993482
0.9,339554.69,3603.04,4.796666667,16.04993482
0.84,339554.69,3603.04,4.796666667,16.04993482
0.82,339554.69,3603.04,4.796666667,16.04993482
0.84,339554.69,3603.04,4.796666667,16.04993482
0.89,339554.69,3603.04,4.796666667,16.04993482
0.77,339554.69,3603.04,4.796666667,16.04993482
0.79,339554.69,3603.04,4.796666667,16.04993482
0.82,339554.69,3603.04,4.796666667,16.04993482
0.65,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.73,354549.19,3726.33,5.185969479,16.44598743
0.82,354549.19,3726.33,5.185969479,16.44598743
0.72,354549.19,3726.33,5.185969479,16.44598743
0.78,354549.19,3726.33,5.185969479,16.44598743
0.77,354549.19,3726.33,5.185969479,16.44598743
0.7,354549.19,3726.33,5.185969479,16.44598743
0.71,354549.19,3726.33,5.185969479,16.44598743
0.73,354549.19,3726.33,5.185969479,16.44598743
0.79,354549.19,3726.33,5.185969479,16.44598743
0.75,354549.19,3726.33,5.185969479,16.44598743
0.67,354549.19,3726.33,5.185969479,16.44598743
0.77,354549.19,3726.33,5.185969479,16.44598743
0.66,354549.19,3726.33,5.185969479,16.44598743
2.31,431184.35,4457.5,4.120014545,15.26267636
2.24,431184.35,4457.5,4.120014545,15.26267636
2.16,431184.35,4457.5,4.120014545,15.26267636
2.21,431184.35,4457.5,4.120014545,15.26267636
2.26,431184.35,4457.5,4.120014545,15.26267636
2.1,431184.35,4457.5,4.120014545,15.26267636
2.26,431184.35,4457.5,4.120014545,15.26267636
2.11,431184.35,4457.5,4.120014545,15.26267636
2.09,431184.35,4457.5,4.120014545,15.26267636
2.14,431184.35,4457.5,4.120014545,15.26267636
2.04,431184.35,4457.5,4.120014545,15.26267636
1.99,431184.35,4457.5,4.120014545,15.26267636
2,431184.35,4457.5,4.120014545,15.26267636
1.54,442999.55,4763.93,4.415815603,15.52352482
1.51,442999.55,4763.93,4.415815603,15.52352482
1.62,442999.55,4763.93,4.415815603,15.52352482
1.55,442999.55,4763.93,4.415815603,15.52352482
1.57,442999.55,4763.93,4.415815603,15.52352482
1.42,442999.55,4763.93,4.415815603,15.52352482
1.36,442999.55,4763.93,4.415815603,15.52352482
1.46,442999.55,4763.93,4.415815603,15.52352482
1.51,442999.55,4763.93,4.415815603,15.52352482
1.39,442999.55,4763.93,4.415815603,15.52352482
1.41,442999.55,4763.93,4.415815603,15.52352482
1.39,442999.55,4763.93,4.415815603,15.52352482
1.33,442999.55,4763.93,4.415815603,15.52352482
0.63,453827.56,4926.91,4.654944367,15.74800417
0.66,453827.56,4926.91,4.654944367,15.74800417
0.78,453827.56,4926.91,4.654944367,15.74800417
0.63,453827.56,4926.91,4.654944367,15.74800417
0.67,453827.56,4926.91,4.654944367,15.74800417
0.77,453827.56,4926.91,4.654944367,15.74800417
0.63,453827.56,4926.91,4.654944367,15.74800417
0.58,453827.56,4926.91,4.654944367,15.74800417
0.58,453827.56,4926.91,4.654944367,15.74800417
0.59,453827.56,4926.91,4.654944367,15.74800417
0.66,453827.56,4926.91,4.654944367,15.74800417
0.43,453827.56,4926.91,4.654944367,15.74800417
0.65,453827.56,4926.91,4.654944367,15.74800417
0.36,469472.57,5006.9,4.939729364,16.05583221
0.37,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.35,469472.57,5006.9,4.939729364,16.05583221
0.39,469472.57,5006.9,4.939729364,16.05583221
0.36,469472.57,5006.9,4.939729364,16.05583221
0.41,469472.57,5006.9,4.939729364,16.05583221
0.3,469472.57,5006.9,4.939729364,16.05583221
0.37,469472.57,5006.9,4.939729364,16.05583221
0.35,469472.57,5006.9,4.939729364,16.05583221
0.34,469472.57,5006.9,4.939729364,16.05583221
0.2,469472.57,5006.9,4.939729364,16.05583221
0.32,469472.57,5006.9,4.939729364,16.05583221
2.62,119766.11,1173.67,4.267780749,15.16181818
2.56,119766.11,1173.67,4.267780749,15.16181818
2.6,119766.11,1173.67,4.267780749,15.16181818
2.65,119766.11,1173.67,4.267780749,15.16181818
2.58,119766.11,1173.67,4.267780749,15.16181818
2.68,119766.11,1173.67,4.267780749,15.16181818
2.8,119766.11,1173.67,4.267780749,15.16181818
2.35,119766.11,1173.67,4.267780749,15.16181818
2.32,119766.11,1173.67,4.267780749,15.16181818
2.48,119766.11,1173.67,4.267780749,15.16181818
2.71,119766.11,1173.67,4.267780749,15.16181818
2.55,119766.11,1173.67,4.267780749,15.16181818
2.64,119766.11,1173.67,4.267780749,15.16181818
2.08,131581.31,1480.1,5.274889976,16.0697066
2.2,131581.31,1480.1,5.274889976,16.0697066
2.05,131581.31,1480.1,5.274889976,16.0697066
2.03,131581.31,1480.1,5.274889976,16.0697066
2.01,131581.31,1480.1,5.274889976,16.0697066
2.1,131581.31,1480.1,5.274889976,16.0697066
2.14,131581.31,1480.1,5.274889976,16.0697066
2.09,131581.31,1480.1,5.274889976,16.0697066
2.02,131581.31,1480.1,5.274889976,16.0697066
2.02,131581.31,1480.1,5.274889976,16.0697066
2.16,131581.31,1480.1,5.274889976,16.0697066
2.16,131581.31,1480.1,5.274889976,16.0697066
1.87,131581.31,1480.1,5.274889976,16.0697066
1.48,142409.32,1643.08,6.006727689,16.77338673
1.49,142409.32,1643.08,6.006727689,16.77338673
1.29,142409.32,1643.08,6.006727689,16.77338673
1.24,142409.32,1643.08,6.006727689,16.77338673
1.18,142409.32,1643.08,6.006727689,16.77338673
1.23,142409.32,1643.08,6.006727689,16.77338673
1.28,142409.32,1643.08,6.006727689,16.77338673
1.36,142409.32,1643.08,6.006727689,16.77338673
1.38,142409.32,1643.08,6.006727689,16.77338673
1.42,142409.32,1643.08,6.006727689,16.77338673
1.35,142409.32,1643.08,6.006727689,16.77338673
1.15,142409.32,1643.08,6.006727689,16.77338673
1.06,142409.32,1643.08,6.006727689,16.77338673
0.89,158054.33,1723.07,6.775786164,17.64121593
0.88,158054.33,1723.07,6.775786164,17.64121593
0.94,158054.33,1723.07,6.775786164,17.64121593
0.93,158054.33,1723.07,6.775786164,17.64121593
1,158054.33,1723.07,6.775786164,17.64121593
0.92,158054.33,1723.07,6.775786164,17.64121593
0.85,158054.33,1723.07,6.775786164,17.64121593
0.92,158054.33,1723.07,6.775786164,17.64121593
0.96,158054.33,1723.07,6.775786164,17.64121593
0.88,158054.33,1723.07,6.775786164,17.64121593
1,158054.33,1723.07,6.775786164,17.64121593
0.97,158054.33,1723.07,6.775786164,17.64121593
0.88,158054.33,1723.07,6.775786164,17.64121593
2.24,231402.67,2478.27,5.055652174,16.05476902
2.05,231402.67,2478.27,5.055652174,16.05476902
2.23,231402.67,2478.27,5.055652174,16.05476902
2.13,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
2.22,231402.67,2478.27,5.055652174,16.05476902
2.31,231402.67,2478.27,5.055652174,16.05476902
2.13,231402.67,2478.27,5.055652174,16.05476902
2.12,231402.67,2478.27,5.055652174,16.05476902
2.12,231402.67,2478.27,5.055652174,16.05476902
2.52,231402.67,2478.27,5.055652174,16.05476902
2.39,231402.67,2478.27,5.055652174,16.05476902
2.14,231402.67,2478.27,5.055652174,16.05476902
1.75,243903.24,2563,5.498422425,16.54314211
1.82,243903.24,2563,5.498422425,16.54314211
1.55,243903.24,2563,5.498422425,16.54314211
1.6,243903.24,2563,5.498422425,16.54314211
1.4,243903.24,2563,5.498422425,16.54314211
1.58,243903.24,2563,5.498422425,16.54314211
1.77,243903.24,2563,5.498422425,16.54314211
1.8,243903.24,2563,5.498422425,16.54314211
1.89,243903.24,2563,5.498422425,16.54314211
1.71,243903.24,2563,5.498422425,16.54314211
1.93,243903.24,2563,5.498422425,16.54314211
1.97,243903.24,2563,5.498422425,16.54314211
1.61,243903.24,2563,5.498422425,16.54314211
1.47,256313.61,2658.89,5.995425,17.05275
1.48,256313.61,2658.89,5.995425,17.05275
1.41,256313.61,2658.89,5.995425,17.05275
1.51,256313.61,2658.89,5.995425,17.05275
1.42,256313.61,2658.89,5.995425,17.05275
1.37,256313.61,2658.89,5.995425,17.05275
1.5,256313.61,2658.89,5.995425,17.05275
1.58,256313.61,2658.89,5.995425,17.05275
1.48,256313.61,2658.89,5.995425,17.05275
1.49,256313.61,2658.89,5.995425,17.05275
1.54,256313.61,2658.89,5.995425,17.05275
1.32,256313.61,2658.89,5.995425,17.05275
1.38,256313.61,2658.89,5.995425,17.05275
1.28,271314.29,2850.26,6.592339667,17.64296912
1.45,271314.29,2850.26,6.592339667,17.64296912
1.28,271314.29,2850.26,6.592339667,17.64296912
1.27,271314.29,2850.26,6.592339667,17.64296912
1.25,271314.29,2850.26,6.592339667,17.64296912
1.21,271314.29,2850.26,6.592339667,17.64296912
1.35,271314.29,2850.26,6.592339667,17.64296912
1.23,271314.29,2850.26,6.592339667,17.64296912
1.18,271314.29,2850.26,6.592339667,17.64296912
1.12,271314.29,2850.26,6.592339667,17.64296912
1.42,271314.29,2850.26,6.592339667,17.64296912
1.22,271314.29,2850.26,6.592339667,17.64296912
1.22,271314.29,2850.26,6.592339667,17.64296912
1.54,354227.26,3958.13,5.97701677,17.01488085
1.58,354227.26,3958.13,5.97701677,17.01488085
1.44,354227.26,3958.13,5.97701677,17.01488085
1.4,354227.26,3958.13,5.97701677,17.01488085
1.34,354227.26,3958.13,5.97701677,17.01488085
1.35,354227.26,3958.13,5.97701677,17.01488085
1.45,354227.26,3958.13,5.97701677,17.01488085
1.8,354227.26,3958.13,5.97701677,17.01488085
1.32,354227.26,3958.13,5.97701677,17.01488085
1.29,354227.26,3958.13,5.97701677,17.01488085
1.44,354227.26,3958.13,5.97701677,17.01488085
1.41,354227.26,3958.13,5.97701677,17.01488085
1.18,354227.26,3958.13,5.97701677,17.01488085
1.29,366093.1,4164.68,6.265661512,17.30103093
1.25,366093.1,4164.68,6.265661512,17.30103093
1.14,366093.1,4164.68,6.265661512,17.30103093
1.21,366093.1,4164.68,6.265661512,17.30103093
1.12,366093.1,4164.68,6.265661512,17.30103093
1.15,366093.1,4164.68,6.265661512,17.30103093
1.2,366093.1,4164.68,6.265661512,17.30103093
1.33,366093.1,4164.68,6.265661512,17.30103093
1.2,366093.1,4164.68,6.265661512,17.30103093
1.2,366093.1,4164.68,6.265661512,17.30103093
1.28,366093.1,4164.68,6.265661512,17.30103093
1.15,366093.1,4164.68,6.265661512,17.30103093
1.04,366093.1,4164.68,6.265661512,17.30103093
1,382323.67,4290.11,6.542079536,17.58241922
0.91,382323.67,4290.11,6.542079536,17.58241922
0.82,382323.67,4290.11,6.542079536,17.58241922
0.86,382323.67,4290.11,6.542079536,17.58241922
0.87,382323.67,4290.11,6.542079536,17.58241922
0.81,382323.67,4290.11,6.542079536,17.58241922
0.85,382323.67,4290.11,6.542079536,17.58241922
0.91,382323.67,4290.11,6.542079536,17.58241922
0.89,382323.67,4290.11,6.542079536,17.58241922
0.82,382323.67,4290.11,6.542079536,17.58241922
0.95,382323.67,4290.11,6.542079536,17.58241922
0.89,382323.67,4290.11,6.542079536,17.58241922
0.7,382323.67,4290.11,6.542079536,17.58241922
2.9,125698.49,1697.43,5.4538,16.425175
3.01,125698.49,1697.43,5.4538,16.425175
2.63,125698.49,1697.43,5.4538,16.425175
2.14,125698.49,1697.43,5.4538,16.425175
2.67,125698.49,1697.43,5.4538,16.425175
2.63,125698.49,1697.43,5.4538,16.425175
3.05,125698.49,1697.43,5.4538,16.425175
2.68,125698.49,1697.43,5.4538,16.425175
2.72,125698.49,1697.43,5.4538,16.425175
2.64,125698.49,1697.43,5.4538,16.425175
2.56,125698.49,1697.43,5.4538,16.425175
2.32,136413.72,1886.48,6.284060325,17.20809745
2.21,136413.72,1886.48,6.284060325,17.20809745
2.36,136413.72,1886.48,6.284060325,17.20809745
2.35,136413.72,1886.48,6.284060325,17.20809745
2.12,136413.72,1886.48,6.284060325,17.20809745
1.87,136413.72,1886.48,6.284060325,17.20809745
2.01,136413.72,1886.48,6.284060325,17.20809745
2.25,136413.72,1886.48,6.284060325,17.20809745
2.4,136413.72,1886.48,6.284060325,17.20809745
2.24,136413.72,1886.48,6.284060325,17.20809745
2.2,136413.72,1886.48,6.284060325,17.20809745
1.58,147523.87,1973.19,6.531872411,17.57234466
1.51,147523.87,1973.19,6.531872411,17.57234466
1.5,147523.87,1973.19,6.531872411,17.57234466
1.47,147523.87,1973.19,6.531872411,17.57234466
1.47,147523.87,1973.19,6.531872411,17.57234466
1.47,147523.87,1973.19,6.531872411,17.57234466
1.46,147523.87,1973.19,6.531872411,17.57234466
1.49,147523.87,1973.19,6.531872411,17.57234466
1.53,147523.87,1973.19,6.531872411,17.57234466
1.55,147523.87,1973.19,6.531872411,17.57234466
1.41,147523.87,1973.19,6.531872411,17.57234466
1.37,161391.74,2137.18,7.770301205,18.68375502
1.36,161391.74,2137.18,7.770301205,18.68375502
1.42,161391.74,2137.18,7.770301205,18.68375502
1.14,161391.74,2137.18,7.770301205,18.68375502
1.3,161391.74,2137.18,7.770301205,18.68375502
1.34,161391.74,2137.18,7.770301205,18.68375502
1.32,161391.74,2137.18,7.770301205,18.68375502
1.28,161391.74,2137.18,7.770301205,18.68375502
1.14,161391.74,2137.18,7.770301205,18.68375502
1.26,161391.74,2137.18,7.770301205,18.68375502
1.15,161391.74,2137.18,7.770301205,18.68375502
2.17,337149.01,1912.09,0.88358371,11.96707692
2.18,337149.01,1912.09,0.88358371,11.96707692
2.25,337149.01,1912.09,0.88358371,11.96707692
2.24,337149.01,1912.09,0.88358371,11.96707692
1.96,337149.01,1912.09,0.88358371,11.96707692
2.08,337149.01,1912.09,0.88358371,11.96707692
2.06,337149.01,1912.09,0.88358371,11.96707692
2.08,337149.01,1912.09,0.88358371,11.96707692
1.97,337149.01,1912.09,0.88358371,11.96707692
2.01,337149.01,1912.09,0.88358371,11.96707692
1.91,337149.01,1912.09,0.88358371,11.96707692
1.98,337149.01,1912.09,0.88358371,11.96707692
1.95,337149.01,1912.09,0.88358371,11.96707692
1.93,337149.01,1912.09,0.88358371,11.96707692
1.84,337149.01,1912.09,0.88358371,11.96707692
1.97,337149.01,1912.09,0.88358371,11.96707692
1.96,337149.01,1912.09,0.88358371,11.96707692
1.89,337149.01,1912.09,0.88358371,11.96707692
1.78,337149.01,1912.09,0.88358371,11.96707692
1.77,337149.01,1912.09,0.88358371,11.96707692
1.94,337149.01,1912.09,0.88358371,11.96707692
1.77,337149.01,1912.09,0.88358371,11.96707692
1.85,337149.01,1912.09,0.88358371,11.96707692
1.76,337149.01,1912.09,0.88358371,11.96707692
1.75,337149.01,1912.09,0.88358371,11.96707692
1.8,337149.01,1912.09,0.88358371,11.96707692
1.66,337149.01,1912.09,0.88358371,11.96707692
1.73,337149.01,1912.09,0.88358371,11.96707692
2.16,353400.81,2096.85,1.373266551,12.48047038
2.14,353400.81,2096.85,1.373266551,12.48047038
1.94,353400.81,2096.85,1.373266551,12.48047038
1.91,353400.81,2096.85,1.373266551,12.48047038
2,353400.81,2096.85,1.373266551,12.48047038
1.92,353400.81,2096.85,1.373266551,12.48047038
1.9,353400.81,2096.85,1.373266551,12.48047038
1.89,353400.81,2096.85,1.373266551,12.48047038
1.96,353400.81,2096.85,1.373266551,12.48047038
1.92,353400.81,2096.85,1.373266551,12.48047038
1.9,353400.81,2096.85,1.373266551,12.48047038
1.86,353400.81,2096.85,1.373266551,12.48047038
1.87,353400.81,2096.85,1.373266551,12.48047038
1.82,353400.81,2096.85,1.373266551,12.48047038
1.91,353400.81,2096.85,1.373266551,12.48047038
1.87,353400.81,2096.85,1.373266551,12.48047038
1.82,353400.81,2096.85,1.373266551,12.48047038
1.74,353400.81,2096.85,1.373266551,12.48047038
1.76,353400.81,2096.85,1.373266551,12.48047038
1.83,353400.81,2096.85,1.373266551,12.48047038
1.65,353400.81,2096.85,1.373266551,12.48047038
1.79,353400.81,2096.85,1.373266551,12.48047038
1.72,353400.81,2096.85,1.373266551,12.48047038
1.81,353400.81,2096.85,1.373266551,12.48047038
1.75,353400.81,2096.85,1.373266551,12.48047038
1.75,353400.81,2096.85,1.373266551,12.48047038
1.44,353400.81,2096.85,1.373266551,12.48047038
1.65,353400.81,2096.85,1.373266551,12.48047038
0.83,366100.83,2151.68,1.780211685,12.92289585
0.82,366100.83,2151.68,1.780211685,12.92289585
0.8,366100.83,2151.68,1.780211685,12.92289585
0.81,366100.83,2151.68,1.780211685,12.92289585
0.96,366100.83,2151.68,1.780211685,12.92289585
0.84,366100.83,2151.68,1.780211685,12.92289585
0.82,366100.83,2151.68,1.780211685,12.92289585
0.8,366100.83,2151.68,1.780211685,12.92289585
0.84,366100.83,2151.68,1.780211685,12.92289585
0.81,366100.83,2151.68,1.780211685,12.92289585
0.86,366100.83,2151.68,1.780211685,12.92289585
0.82,366100.83,2151.68,1.780211685,12.92289585
0.76,366100.83,2151.68,1.780211685,12.92289585
0.78,366100.83,2151.68,1.780211685,12.92289585
0.79,366100.83,2151.68,1.780211685,12.92289585
0.67,366100.83,2151.68,1.780211685,12.92289585
0.72,366100.83,2151.68,1.780211685,12.92289585
0.79,366100.83,2151.68,1.780211685,12.92289585
0.84,366100.83,2151.68,1.780211685,12.92289585
0.72,366100.83,2151.68,1.780211685,12.92289585
0.71,366100.83,2151.68,1.780211685,12.92289585
0.7,366100.83,2151.68,1.780211685,12.92289585
0.69,366100.83,2151.68,1.780211685,12.92289585
0.69,366100.83,2151.68,1.780211685,12.92289585
0.74,366100.83,2151.68,1.780211685,12.92289585
0.63,366100.83,2151.68,1.780211685,12.92289585
0.5,366100.83,2151.68,1.780211685,12.92289585
0.78,366100.83,2151.68,1.780211685,12.92289585
1.39,125739.42,613.89,2.151532663,14.82198492
1.4,125739.42,613.89,2.151532663,14.82198492
1.37,125739.42,613.89,2.151532663,14.82198492
1.34,125739.42,613.89,2.151532663,14.82198492
1.34,125739.42,613.89,2.151532663,14.82198492
1.29,125739.42,613.89,2.151532663,14.82198492
1.31,125739.42,613.89,2.151532663,14.82198492
1.4,125739.42,613.89,2.151532663,14.82198492
1.32,125739.42,613.89,2.151532663,14.82198492
1.31,125739.42,613.89,2.151532663,14.82198492
1.22,125739.42,613.89,2.151532663,14.82198492
1.26,125739.42,613.89,2.151532663,14.82198492
1.23,125739.42,613.89,2.151532663,14.82198492
1.3,125739.42,613.89,2.151532663,14.82198492
1.23,125739.42,613.89,2.151532663,14.82198492
1.29,125739.42,613.89,2.151532663,14.82198492
1.33,125739.42,613.89,2.151532663,14.82198492
1.22,125739.42,613.89,2.151532663,14.82198492
1.24,125739.42,613.89,2.151532663,14.82198492
1.24,125739.42,613.89,2.151532663,14.82198492
1.12,125739.42,613.89,2.151532663,14.82198492
1.08,125739.42,613.89,2.151532663,14.82198492
1.29,125739.42,613.89,2.151532663,14.82198492
1.24,125739.42,613.89,2.151532663,14.82198492
1.12,125739.42,613.89,2.151532663,14.82198492
1.06,125739.42,613.89,2.151532663,14.82198492
1.31,125739.42,613.89,2.151532663,14.82198492
1.21,125739.42,613.89,2.151532663,14.82198492
1.2,125739.42,613.89,2.151532663,14.82198492
1.33,125739.42,613.89,2.151532663,14.82198492
1.03,125739.42,613.89,2.151532663,14.82198492
1.2,140522.38,705.84,2.961513761,15.59614679
1.15,140522.38,705.84,2.961513761,15.59614679
1.24,140522.38,705.84,2.961513761,15.59614679
1.22,140522.38,705.84,2.961513761,15.59614679
1.17,140522.38,705.84,2.961513761,15.59614679
1.19,140522.38,705.84,2.961513761,15.59614679
1.18,140522.38,705.84,2.961513761,15.59614679
1.14,140522.38,705.84,2.961513761,15.59614679
1.14,140522.38,705.84,2.961513761,15.59614679
1.16,140522.38,705.84,2.961513761,15.59614679
