,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
717,South Dakota,Beresford,4/28/2000,MT 9503,9/25/2001,0.99,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.750638887,,1.468765052,1.6575
718,South Dakota,Beresford,4/28/2000,CW 94008,9/25/2001,1.16,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.750638887,,1.468765052,1.6575
719,South Dakota,Beresford,4/28/2000,CW 54033,9/25/2001,1.13,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.710199875,,1.468765052,1.64
1146,South Dakota,Watertown,37014,WL342,37810,0.53,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.751217597,,1.71334188,1.225
1147,South Dakota,Watertown,37014,Reliance,37810,0.5,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.7627716,,1.71334188,1.23
1148,South Dakota,Watertown,37014,Feast + EV,37810,0.46,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.7627716,,1.71334188,1.23
1149,South Dakota,Watertown,37014,Macon,37810,0.5,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.670339574,,1.71334188,1.19
1150,South Dakota,Watertown,37014,Monument II,37810,0.54,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.65878557,,1.71334188,1.185
1151,South Dakota,Watertown,37014,Frontier 2000,37810,0.52,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.670339574,,1.71334188,1.19
1152,South Dakota,Watertown,37014,Traffic,37810,0.44,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.52013753,,1.71334188,1.125
1153,South Dakota,Watertown,37014,Husky Supreme,37810,0.47,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.577907547,,1.71334188,1.15
1154,South Dakota,Watertown,37014,Maverick,37810,0.51,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.635677564,,1.71334188,1.175
1155,South Dakota,Watertown,37014,GoldRush 747,37810,0.45,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.601015554,,1.71334188,1.16
1156,South Dakota,Watertown,37014,Vernal,37810,0.38,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.462367513,,1.71334188,1.1
1157,South Dakota,Watertown,37014,Somerset,37810,0.41,248458.22,1267.22,1.631794228,13.61200753,0,0.899910256,0.432750437,0.48547552,,1.71334188,1.11
1143,South Dakota,Watertown,37014,WL327,37810,0.52,248458.22,1267.22,1.631794228,13.61200753,1,0.899910256,0.432750437,0.820541617,0.492,1.71334188,1.255
1144,South Dakota,Watertown,37014,HybriForce 400,37810,0.58,248458.22,1267.22,1.631794228,13.61200753,1,0.899910256,0.432750437,0.843649624,,1.71334188,1.265
1145,South Dakota,Watertown,37014,54V54,37810,0.57,248458.22,1267.22,1.631794228,13.61200753,1,0.899910256,0.432750437,0.912973644,,1.71334188,1.295
1102,South Dakota,Beresford,36644,Excel,37865,0.93,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,3.200666307,0.61,1.71334188,2.285
1103,South Dakota,Beresford,36644,6420,37865,0.72,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.946478233,,1.71334188,2.175
1104,South Dakota,Beresford,36644,GH 750,37865,0.88,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.882931215,,1.71334188,2.1475
1105,South Dakota,Beresford,36644,Shaw,37865,0.65,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.692290159,,1.71334188,2.065
1106,South Dakota,Beresford,36644,645-II,37865,0.62,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.698067161,,1.71334188,2.0675
1107,South Dakota,Beresford,36644,GoldRush 747,37865,0.62,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.553642119,,1.71334188,2.005
1108,South Dakota,Beresford,36644,Husky Supreme,37865,0.63,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.466987094,,1.71334188,1.9675
1109,South Dakota,Beresford,36644,Frontier 2000,37865,0.61,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.426548082,,1.71334188,1.95
1110,South Dakota,Beresford,36644,Multiplier 3,37865,0.68,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.640297144,,1.71334188,2.0425
1111,South Dakota,Beresford,36644,6410,37865,0.57,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.299454046,,1.71334188,1.895
1112,South Dakota,Beresford,36644,53H81,37865,0.59,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.391886072,,1.71334188,1.935
1113,South Dakota,Beresford,36644,53V08,37865,0.45,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.149252002,,1.71334188,1.83
1114,South Dakota,Beresford,36644,Vernal,37865,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.143475,,1.71334188,1.8275
1115,South Dakota,Beresford,36644,Legend Gold,37865,0.37,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.03948897,,1.71334188,1.7825
1116,South Dakota,Beresford,36644,Maverick,37865,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,1.83151691,,1.71334188,1.6925
1117,South Dakota,Beresford,36644,Released cultivar mean,37865,0.61,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.490095101,,1.71334188,1.9775
1118,South Dakota,Beresford,36644,CW 94008,37865,0.74,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.952255235,,1.71334188,2.1775
1119,South Dakota,Beresford,36644,MT 9503,37865,0.63,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.726952169,,1.71334188,2.08
1120,South Dakota,Beresford,36644,CW 54033,37865,0.67,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.547865117,,1.71334188,2.0025
1121,South Dakota,Beresford,36644,CW 74040,37865,0.72,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.709621164,,1.71334188,2.0725
1122,South Dakota,Beresford,36644,CW 64049,37865,0.71,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.351447061,,1.71334188,1.9175
1123,South Dakota,Beresford,36644,CW 64004,37865,0.55,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.334116056,,1.71334188,1.91
1124,South Dakota,Beresford,36644,CW 73029,37865,0.56,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.305231047,,1.71334188,1.8975
1125,South Dakota,Beresford,36644,CW 75044,37865,0.58,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.438102086,,1.71334188,1.955
1126,South Dakota,Beresford,36644,CW 64026,37865,0.51,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.21279902,,1.71334188,1.8575
1127,South Dakota,Beresford,36644,ZG 9840,37865,0.42,391460.5,2439.24,3.13047502,15.9217199,2,0.899910256,0.432750437,2.091481985,,1.71334188,1.805
