Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0.47,796,248458.22,1267.22,1.631794228,13.61200753
0.51,796,248458.22,1267.22,1.631794228,13.61200753
0.45,796,248458.22,1267.22,1.631794228,13.61200753
0.38,796,248458.22,1267.22,1.631794228,13.61200753
0.41,796,248458.22,1267.22,1.631794228,13.61200753
1.68,1138,350461.01,1677.44,1.017269535,13.04339772
1.74,1138,350461.01,1677.44,1.017269535,13.04339772
1.78,1138,350461.01,1677.44,1.017269535,13.04339772
1.69,1138,350461.01,1677.44,1.017269535,13.04339772
1.74,1138,350461.01,1677.44,1.017269535,13.04339772
1.64,1138,350461.01,1677.44,1.017269535,13.04339772
1.62,1138,350461.01,1677.44,1.017269535,13.04339772
1.61,1138,350461.01,1677.44,1.017269535,13.04339772
1.69,1138,350461.01,1677.44,1.017269535,13.04339772
1.58,1138,350461.01,1677.44,1.017269535,13.04339772
1.46,1138,350461.01,1677.44,1.017269535,13.04339772
1.61,1138,350461.01,1677.44,1.017269535,13.04339772
1.76,1138,350461.01,1677.44,1.017269535,13.04339772
1.54,1138,350461.01,1677.44,1.017269535,13.04339772
1.46,1138,350461.01,1677.44,1.017269535,13.04339772
1.52,1169,362811.36,1745.55,1.305264957,13.32894017
1.46,1169,362811.36,1745.55,1.305264957,13.32894017
1.56,1169,362811.36,1745.55,1.305264957,13.32894017
1.62,1169,362811.36,1745.55,1.305264957,13.32894017
1.44,1169,362811.36,1745.55,1.305264957,13.32894017
1.47,1169,362811.36,1745.55,1.305264957,13.32894017
1.45,1169,362811.36,1745.55,1.305264957,13.32894017
1.42,1169,362811.36,1745.55,1.305264957,13.32894017
1.39,1169,362811.36,1745.55,1.305264957,13.32894017
1.2,1169,362811.36,1745.55,1.305264957,13.32894017
1.32,1169,362811.36,1745.55,1.305264957,13.32894017
1.32,1169,362811.36,1745.55,1.305264957,13.32894017
1.31,1169,362811.36,1745.55,1.305264957,13.32894017
1.22,1169,362811.36,1745.55,1.305264957,13.32894017
1.3,1169,362811.36,1745.55,1.305264957,13.32894017
1.32,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.36,1212,379484.01,1804.49,1.695721352,13.74209398
1.23,1212,379484.01,1804.49,1.695721352,13.74209398
1.3,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.21,1212,379484.01,1804.49,1.695721352,13.74209398
1.28,1212,379484.01,1804.49,1.695721352,13.74209398
1.26,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.27,1212,379484.01,1804.49,1.695721352,13.74209398
1.21,1212,379484.01,1804.49,1.695721352,13.74209398
1.09,1212,379484.01,1804.49,1.695721352,13.74209398
1.21,1212,379484.01,1804.49,1.695721352,13.74209398
1.12,1212,379484.01,1804.49,1.695721352,13.74209398
2.51,419,130014.47,935.81,1.9165,13.81821429
2.44,419,130014.47,935.81,1.9165,13.81821429
2.46,419,130014.47,935.81,1.9165,13.81821429
2.52,419,130014.47,935.81,1.9165,13.81821429
2.5,419,130014.47,935.81,1.9165,13.81821429
2.54,419,130014.47,935.81,1.9165,13.81821429
2.54,419,130014.47,935.81,1.9165,13.81821429
2.4,419,130014.47,935.81,1.9165,13.81821429
2.25,419,130014.47,935.81,1.9165,13.81821429
2.22,419,130014.47,935.81,1.9165,13.81821429
2.24,419,130014.47,935.81,1.9165,13.81821429
2.5,419,130014.47,935.81,1.9165,13.81821429
1.77,445,140536.72,962.79,2.777331839,14.69908072
1.78,445,140536.72,962.79,2.777331839,14.69908072
1.77,445,140536.72,962.79,2.777331839,14.69908072
1.68,445,140536.72,962.79,2.777331839,14.69908072
1.67,445,140536.72,962.79,2.777331839,14.69908072
1.67,445,140536.72,962.79,2.777331839,14.69908072
1.64,445,140536.72,962.79,2.777331839,14.69908072
1.69,445,140536.72,962.79,2.777331839,14.69908072
1.65,445,140536.72,962.79,2.777331839,14.69908072
1.76,445,140536.72,962.79,2.777331839,14.69908072
1.67,445,140536.72,962.79,2.777331839,14.69908072
1.51,445,140536.72,962.79,2.777331839,14.69908072
1.08,480,153823.48,1042.34,3.64035343,15.67139293
1.12,480,153823.48,1042.34,3.64035343,15.67139293
1.07,480,153823.48,1042.34,3.64035343,15.67139293
1.05,480,153823.48,1042.34,3.64035343,15.67139293
1.07,480,153823.48,1042.34,3.64035343,15.67139293
0.98,480,153823.48,1042.34,3.64035343,15.67139293
1.01,480,153823.48,1042.34,3.64035343,15.67139293
1.02,480,153823.48,1042.34,3.64035343,15.67139293
1.11,480,153823.48,1042.34,3.64035343,15.67139293
1.01,480,153823.48,1042.34,3.64035343,15.67139293
1.06,480,153823.48,1042.34,3.64035343,15.67139293
0.95,480,153823.48,1042.34,3.64035343,15.67139293
2.19,770,233953.05,1438.46,1.812230869,13.44771725
2.15,770,233953.05,1438.46,1.812230869,13.44771725
2.07,770,233953.05,1438.46,1.812230869,13.44771725
2.28,770,233953.05,1438.46,1.812230869,13.44771725
2.06,770,233953.05,1438.46,1.812230869,13.44771725
1.98,770,233953.05,1438.46,1.812230869,13.44771725
2,770,233953.05,1438.46,1.812230869,13.44771725
2.03,770,233953.05,1438.46,1.812230869,13.44771725
2.03,770,233953.05,1438.46,1.812230869,13.44771725
1.93,770,233953.05,1438.46,1.812230869,13.44771725
2.05,770,233953.05,1438.46,1.812230869,13.44771725
1.86,770,233953.05,1438.46,1.812230869,13.44771725
1.32,800,245741.55,1491.61,2.234307116,13.91529338
1.26,800,245741.55,1491.61,2.234307116,13.91529338
1.28,800,245741.55,1491.61,2.234307116,13.91529338
1.29,800,245741.55,1491.61,2.234307116,13.91529338
1.41,800,245741.55,1491.61,2.234307116,13.91529338
1.28,800,245741.55,1491.61,2.234307116,13.91529338
1.16,800,245741.55,1491.61,2.234307116,13.91529338
1.24,800,245741.55,1491.61,2.234307116,13.91529338
1.27,800,245741.55,1491.61,2.234307116,13.91529338
1.26,800,245741.55,1491.61,2.234307116,13.91529338
1.14,800,245741.55,1491.61,2.234307116,13.91529338
1.17,800,245741.55,1491.61,2.234307116,13.91529338
0.81,834,259392.68,1528.07,2.819185629,14.61579641
0.83,834,259392.68,1528.07,2.819185629,14.61579641
0.76,834,259392.68,1528.07,2.819185629,14.61579641
0.65,834,259392.68,1528.07,2.819185629,14.61579641
0.86,834,259392.68,1528.07,2.819185629,14.61579641
0.77,834,259392.68,1528.07,2.819185629,14.61579641
0.77,834,259392.68,1528.07,2.819185629,14.61579641
0.7,834,259392.68,1528.07,2.819185629,14.61579641
0.68,834,259392.68,1528.07,2.819185629,14.61579641
0.74,834,259392.68,1528.07,2.819185629,14.61579641
0.62,834,259392.68,1528.07,2.819185629,14.61579641
0.64,834,259392.68,1528.07,2.819185629,14.61579641
2.12,1132,344186.49,2173.55,1.390052957,13.10703442
2.36,1132,344186.49,2173.55,1.390052957,13.10703442
1.98,1132,344186.49,2173.55,1.390052957,13.10703442
1.87,1132,344186.49,2173.55,1.390052957,13.10703442
1.81,1132,344186.49,2173.55,1.390052957,13.10703442
1.93,1132,344186.49,2173.55,1.390052957,13.10703442
1.95,1132,344186.49,2173.55,1.390052957,13.10703442
2.02,1132,344186.49,2173.55,1.390052957,13.10703442
1.86,1132,344186.49,2173.55,1.390052957,13.10703442
1.71,1132,344186.49,2173.55,1.390052957,13.10703442
1.98,1132,344186.49,2173.55,1.390052957,13.10703442
1.75,1132,344186.49,2173.55,1.390052957,13.10703442
1.26,1162,356139.49,2207.57,1.738349097,13.47310404
1.28,1162,356139.49,2207.57,1.738349097,13.47310404
1.23,1162,356139.49,2207.57,1.738349097,13.47310404
1.24,1162,356139.49,2207.57,1.738349097,13.47310404
1.22,1162,356139.49,2207.57,1.738349097,13.47310404
1.17,1162,356139.49,2207.57,1.738349097,13.47310404
1.29,1162,356139.49,2207.57,1.738349097,13.47310404
1.19,1162,356139.49,2207.57,1.738349097,13.47310404
1.16,1162,356139.49,2207.57,1.738349097,13.47310404
1.1,1162,356139.49,2207.57,1.738349097,13.47310404
1.15,1162,356139.49,2207.57,1.738349097,13.47310404
1.1,1162,356139.49,2207.57,1.738349097,13.47310404
1.31,1195,368985.7,2249.56,2.130510033,13.89122074
1.29,1195,368985.7,2249.56,2.130510033,13.89122074
1.31,1195,368985.7,2249.56,2.130510033,13.89122074
1.37,1195,368985.7,2249.56,2.130510033,13.89122074
1.29,1195,368985.7,2249.56,2.130510033,13.89122074
1.32,1195,368985.7,2249.56,2.130510033,13.89122074
1.42,1195,368985.7,2249.56,2.130510033,13.89122074
1.26,1195,368985.7,2249.56,2.130510033,13.89122074
1.29,1195,368985.7,2249.56,2.130510033,13.89122074
1.25,1195,368985.7,2249.56,2.130510033,13.89122074
1.14,1195,368985.7,2249.56,2.130510033,13.89122074
1.2,1195,368985.7,2249.56,2.130510033,13.89122074
0.52,1223,378891.28,2326.07,2.409893791,14.17441993
0.53,1223,378891.28,2326.07,2.409893791,14.17441993
0.58,1223,378891.28,2326.07,2.409893791,14.17441993
0.61,1223,378891.28,2326.07,2.409893791,14.17441993
0.55,1223,378891.28,2326.07,2.409893791,14.17441993
0.57,1223,378891.28,2326.07,2.409893791,14.17441993
0.64,1223,378891.28,2326.07,2.409893791,14.17441993
0.57,1223,378891.28,2326.07,2.409893791,14.17441993
0.54,1223,378891.28,2326.07,2.409893791,14.17441993
0.54,1223,378891.28,2326.07,2.409893791,14.17441993
0.49,1223,378891.28,2326.07,2.409893791,14.17441993
0.51,1223,378891.28,2326.07,2.409893791,14.17441993
1.02,778,243110.45,1414.73,0.658677792,12.62358151
1.1,778,243110.45,1414.73,0.658677792,12.62358151
1.11,778,243110.45,1414.73,0.658677792,12.62358151
1.27,778,243110.45,1414.73,0.658677792,12.62358151
1.38,778,243110.45,1414.73,0.658677792,12.62358151
1.04,778,243110.45,1414.73,0.658677792,12.62358151
1.17,778,243110.45,1414.73,0.658677792,12.62358151
1.04,778,243110.45,1414.73,0.658677792,12.62358151
1.04,778,243110.45,1414.73,0.658677792,12.62358151
1.1,778,243110.45,1414.73,0.658677792,12.62358151
1.11,778,243110.45,1414.73,0.658677792,12.62358151
0.76,778,243110.45,1414.73,0.658677792,12.62358151
2.07,813,257314.59,1480.32,1.231793612,13.25460688
2.01,813,257314.59,1480.32,1.231793612,13.25460688
1.94,813,257314.59,1480.32,1.231793612,13.25460688
1.95,813,257314.59,1480.32,1.231793612,13.25460688
1.59,813,257314.59,1480.32,1.231793612,13.25460688
1.82,813,257314.59,1480.32,1.231793612,13.25460688
1.78,813,257314.59,1480.32,1.231793612,13.25460688
1.76,813,257314.59,1480.32,1.231793612,13.25460688
1.61,813,257314.59,1480.32,1.231793612,13.25460688
1.68,813,257314.59,1480.32,1.231793612,13.25460688
1.81,813,257314.59,1480.32,1.231793612,13.25460688
1.66,813,257314.59,1480.32,1.231793612,13.25460688
1.3,841,267388.53,1625.87,1.71435867,13.72896675
1.27,841,267388.53,1625.87,1.71435867,13.72896675
1.19,841,267388.53,1625.87,1.71435867,13.72896675
1.27,841,267388.53,1625.87,1.71435867,13.72896675
1.12,841,267388.53,1625.87,1.71435867,13.72896675
1.21,841,267388.53,1625.87,1.71435867,13.72896675
1.15,841,267388.53,1625.87,1.71435867,13.72896675
1.2,841,267388.53,1625.87,1.71435867,13.72896675
1.09,841,267388.53,1625.87,1.71435867,13.72896675
1.2,841,267388.53,1625.87,1.71435867,13.72896675
1.2,841,267388.53,1625.87,1.71435867,13.72896675
1.1,841,267388.53,1625.87,1.71435867,13.72896675
0.96,1137,354069.03,2043.2,0.05026362,12.07913005
1.16,1137,354069.03,2043.2,0.05026362,12.07913005
0.9,1137,354069.03,2043.2,0.05026362,12.07913005
1.07,1137,354069.03,2043.2,0.05026362,12.07913005
1.03,1137,354069.03,2043.2,0.05026362,12.07913005
1,1137,354069.03,2043.2,0.05026362,12.07913005
0.99,1137,354069.03,2043.2,0.05026362,12.07913005
0.9,1137,354069.03,2043.2,0.05026362,12.07913005
0.85,1137,354069.03,2043.2,0.05026362,12.07913005
0.83,1137,354069.03,2043.2,0.05026362,12.07913005
0.58,1137,354069.03,2043.2,0.05026362,12.07913005
0.72,1137,354069.03,2043.2,0.05026362,12.07913005
1.28,1170,366550.17,2166.38,0.449726729,12.47458582
1.35,1170,366550.17,2166.38,0.449726729,12.47458582
1.24,1170,366550.17,2166.38,0.449726729,12.47458582
1.19,1170,366550.17,2166.38,0.449726729,12.47458582
1.14,1170,366550.17,2166.38,0.449726729,12.47458582
1.19,1170,366550.17,2166.38,0.449726729,12.47458582
1.16,1170,366550.17,2166.38,0.449726729,12.47458582
0.95,1170,366550.17,2166.38,0.449726729,12.47458582
1.05,1170,366550.17,2166.38,0.449726729,12.47458582
1.11,1170,366550.17,2166.38,0.449726729,12.47458582
0.93,1170,366550.17,2166.38,0.449726729,12.47458582
1,1170,366550.17,2166.38,0.449726729,12.47458582
1.76,401,126821.09,795.61,-0.326393035,11.83310945
1.67,401,126821.09,795.61,-0.326393035,11.83310945
1.55,401,126821.09,795.61,-0.326393035,11.83310945
1.64,401,126821.09,795.61,-0.326393035,11.83310945
1.54,401,126821.09,795.61,-0.326393035,11.83310945
1.28,401,126821.09,795.61,-0.326393035,11.83310945
1.34,401,126821.09,795.61,-0.326393035,11.83310945
1.23,401,126821.09,795.61,-0.326393035,11.83310945
1.29,401,126821.09,795.61,-0.326393035,11.83310945
1.33,401,126821.09,795.61,-0.326393035,11.83310945
1.68,434,139302.23,918.79,0.777517241,12.91632184
1.67,434,139302.23,918.79,0.777517241,12.91632184
1.67,434,139302.23,918.79,0.777517241,12.91632184
1.62,434,139302.23,918.79,0.777517241,12.91632184
1.48,434,139302.23,918.79,0.777517241,12.91632184
1.55,434,139302.23,918.79,0.777517241,12.91632184
1.42,434,139302.23,918.79,0.777517241,12.91632184
1.41,434,139302.23,918.79,0.777517241,12.91632184
1.36,434,139302.23,918.79,0.777517241,12.91632184
1.44,434,139302.23,918.79,0.777517241,12.91632184
1.39,460,149564.18,984.64,1.416876356,13.56492408
1.25,460,149564.18,984.64,1.416876356,13.56492408
1.3,460,149564.18,984.64,1.416876356,13.56492408
1.06,460,149564.18,984.64,1.416876356,13.56492408
1.21,460,149564.18,984.64,1.416876356,13.56492408
1.2,460,149564.18,984.64,1.416876356,13.56492408
1.06,460,149564.18,984.64,1.416876356,13.56492408
1.08,460,149564.18,984.64,1.416876356,13.56492408
1.03,460,149564.18,984.64,1.416876356,13.56492408
0.72,460,149564.18,984.64,1.416876356,13.56492408
1.33,770,237556.38,1589.38,0.10843061,11.58494163
1.11,770,237556.38,1589.38,0.10843061,11.58494163
0.98,770,237556.38,1589.38,0.10843061,11.58494163
0.99,770,237556.38,1589.38,0.10843061,11.58494163
0.99,770,237556.38,1589.38,0.10843061,11.58494163
1.03,770,237556.38,1589.38,0.10843061,11.58494163
0.99,770,237556.38,1589.38,0.10843061,11.58494163
1,770,237556.38,1589.38,0.10843061,11.58494163
0.91,770,237556.38,1589.38,0.10843061,11.58494163
0.98,770,237556.38,1589.38,0.10843061,11.58494163
1.26,799,249004.2,1695.27,0.660325,12.152275
1.15,799,249004.2,1695.27,0.660325,12.152275
1.2,799,249004.2,1695.27,0.660325,12.152275
1.06,799,249004.2,1695.27,0.660325,12.152275
1.06,799,249004.2,1695.27,0.660325,12.152275
1.08,799,249004.2,1695.27,0.660325,12.152275
1.09,799,249004.2,1695.27,0.660325,12.152275
1.03,799,249004.2,1695.27,0.660325,12.152275
0.92,799,249004.2,1695.27,0.660325,12.152275
1.05,799,249004.2,1695.27,0.660325,12.152275
0.8,827,259521.12,1754.36,1.210519324,12.732657
0.78,827,259521.12,1754.36,1.210519324,12.732657
0.67,827,259521.12,1754.36,1.210519324,12.732657
0.63,827,259521.12,1754.36,1.210519324,12.732657
0.71,827,259521.12,1754.36,1.210519324,12.732657
0.75,827,259521.12,1754.36,1.210519324,12.732657
0.65,827,259521.12,1754.36,1.210519324,12.732657
0.64,827,259521.12,1754.36,1.210519324,12.732657
0.65,827,259521.12,1754.36,1.210519324,12.732657
0.58,827,259521.12,1754.36,1.210519324,12.732657
1,1135,348788.37,2345.87,-0.072033451,11.2912588
0.98,1135,348788.37,2345.87,-0.072033451,11.2912588
1.07,1135,348788.37,2345.87,-0.072033451,11.2912588
0.96,1135,348788.37,2345.87,-0.072033451,11.2912588
1.01,1135,348788.37,2345.87,-0.072033451,11.2912588
1.09,1135,348788.37,2345.87,-0.072033451,11.2912588
1.21,1135,348788.37,2345.87,-0.072033451,11.2912588
0.98,1135,348788.37,2345.87,-0.072033451,11.2912588
1.09,1135,348788.37,2345.87,-0.072033451,11.2912588
0.9,1135,348788.37,2345.87,-0.072033451,11.2912588
1.06,1151,354337.32,2429.23,0.123576389,11.47539063
1.02,1151,354337.32,2429.23,0.123576389,11.47539063
1.14,1151,354337.32,2429.23,0.123576389,11.47539063
0.95,1151,354337.32,2429.23,0.123576389,11.47539063
0.99,1151,354337.32,2429.23,0.123576389,11.47539063
0.89,1151,354337.32,2429.23,0.123576389,11.47539063
0.93,1151,354337.32,2429.23,0.123576389,11.47539063
0.92,1151,354337.32,2429.23,0.123576389,11.47539063
0.77,1151,354337.32,2429.23,0.123576389,11.47539063
0.68,1151,354337.32,2429.23,0.123576389,11.47539063
0.73,1202,373775.49,2574.97,0.831113882,12.20718204
0.71,1202,373775.49,2574.97,0.831113882,12.20718204
0.72,1202,373775.49,2574.97,0.831113882,12.20718204
0.74,1202,373775.49,2574.97,0.831113882,12.20718204
0.74,1202,373775.49,2574.97,0.831113882,12.20718204
0.63,1202,373775.49,2574.97,0.831113882,12.20718204
0.67,1202,373775.49,2574.97,0.831113882,12.20718204
0.64,1202,373775.49,2574.97,0.831113882,12.20718204
0.6,1202,373775.49,2574.97,0.831113882,12.20718204
0.49,1202,373775.49,2574.97,0.831113882,12.20718204
2.12,380,117081.45,866.38,0.049291339,11.2583727
2.14,380,117081.45,866.38,0.049291339,11.2583727
2.05,380,117081.45,866.38,0.049291339,11.2583727
2.2,380,117081.45,866.38,0.049291339,11.2583727
2.11,380,117081.45,866.38,0.049291339,11.2583727
2.17,380,117081.45,866.38,0.049291339,11.2583727
2.02,380,117081.45,866.38,0.049291339,11.2583727
1.83,380,117081.45,866.38,0.049291339,11.2583727
1.95,380,117081.45,866.38,0.049291339,11.2583727
2.06,380,117081.45,866.38,0.049291339,11.2583727
1.56,428,134762.66,1021.92,1.74967366,12.93895105
1.48,428,134762.66,1021.92,1.74967366,12.93895105
1.5,428,134762.66,1021.92,1.74967366,12.93895105
1.39,428,134762.66,1021.92,1.74967366,12.93895105
1.23,428,134762.66,1021.92,1.74967366,12.93895105
1.26,428,134762.66,1021.92,1.74967366,12.93895105
1.25,428,134762.66,1021.92,1.74967366,12.93895105
1.36,428,134762.66,1021.92,1.74967366,12.93895105
1.12,428,134762.66,1021.92,1.74967366,12.93895105
0.49,428,134762.66,1021.92,1.74967366,12.93895105
0.8,466,149656.52,1115.28,2.866488223,14.18235546
0.69,466,149656.52,1115.28,2.866488223,14.18235546
0.71,466,149656.52,1115.28,2.866488223,14.18235546
0.64,466,149656.52,1115.28,2.866488223,14.18235546
0.76,466,149656.52,1115.28,2.866488223,14.18235546
0.66,466,149656.52,1115.28,2.866488223,14.18235546
0.65,466,149656.52,1115.28,2.866488223,14.18235546
0.61,466,149656.52,1115.28,2.866488223,14.18235546
0.55,466,149656.52,1115.28,2.866488223,14.18235546
0.39,466,149656.52,1115.28,2.866488223,14.18235546
2.67,371,114947.27,632.26,2.575967742,13.93206989
2.15,371,114947.27,632.26,2.575967742,13.93206989
2.25,371,114947.27,632.26,2.575967742,13.93206989
2.3,371,114947.27,632.26,2.575967742,13.93206989
2.43,371,114947.27,632.26,2.575967742,13.93206989
2.06,371,114947.27,632.26,2.575967742,13.93206989
2.22,371,114947.27,632.26,2.575967742,13.93206989
1.87,371,114947.27,632.26,2.575967742,13.93206989
2.79,404,128317.2,685.33,3.476814815,14.98014815
2.65,404,128317.2,685.33,3.476814815,14.98014815
2.55,404,128317.2,685.33,3.476814815,14.98014815
2.3,404,128317.2,685.33,3.476814815,14.98014815
2.64,404,128317.2,685.33,3.476814815,14.98014815
2.84,404,128317.2,685.33,3.476814815,14.98014815
2.66,404,128317.2,685.33,3.476814815,14.98014815
2.63,404,128317.2,685.33,3.476814815,14.98014815
2.85,434,139474.2,765.06,4.231501155,15.84200924
2.82,434,139474.2,765.06,4.231501155,15.84200924
2.83,434,139474.2,765.06,4.231501155,15.84200924
2.82,434,139474.2,765.06,4.231501155,15.84200924
2.86,434,139474.2,765.06,4.231501155,15.84200924
2.8,434,139474.2,765.06,4.231501155,15.84200924
2.85,434,139474.2,765.06,4.231501155,15.84200924
2.53,434,139474.2,765.06,4.231501155,15.84200924
1.63,462,149658.53,912.86,4.93924406,16.56457883
1.98,462,149658.53,912.86,4.93924406,16.56457883
1.67,462,149658.53,912.86,4.93924406,16.56457883
1.87,462,149658.53,912.86,4.93924406,16.56457883
2.05,462,149658.53,912.86,4.93924406,16.56457883
1.82,462,149658.53,912.86,4.93924406,16.56457883
1.81,462,149658.53,912.86,4.93924406,16.56457883
2.01,462,149658.53,912.86,4.93924406,16.56457883
2.67,740,226789.1,1274.4,2.21659919,13.60973009
2.31,740,226789.1,1274.4,2.21659919,13.60973009
2.07,740,226789.1,1274.4,2.21659919,13.60973009
2.34,740,226789.1,1274.4,2.21659919,13.60973009
2.54,740,226789.1,1274.4,2.21659919,13.60973009
1.73,740,226789.1,1274.4,2.21659919,13.60973009
1.31,740,226789.1,1274.4,2.21659919,13.60973009
2.1,740,226789.1,1274.4,2.21659919,13.60973009
2.63,776,241741.32,1389.41,2.707297297,14.2043758
2.17,776,241741.32,1389.41,2.707297297,14.2043758
2.15,776,241741.32,1389.41,2.707297297,14.2043758
2.17,776,241741.32,1389.41,2.707297297,14.2043758
1.63,776,241741.32,1389.41,2.707297297,14.2043758
1.94,776,241741.32,1389.41,2.707297297,14.2043758
2,776,241741.32,1389.41,2.707297297,14.2043758
2.02,776,241741.32,1389.41,2.707297297,14.2043758
2.41,808,253677.06,1480.47,3.194721879,14.73166873
1.84,808,253677.06,1480.47,3.194721879,14.73166873
2.14,808,253677.06,1480.47,3.194721879,14.73166873
2.26,808,253677.06,1480.47,3.194721879,14.73166873
1.76,808,253677.06,1480.47,3.194721879,14.73166873
1.99,808,253677.06,1480.47,3.194721879,14.73166873
1.53,808,253677.06,1480.47,3.194721879,14.73166873
2.14,808,253677.06,1480.47,3.194721879,14.73166873
2.51,846,265871.16,1544.44,3.591038961,15.16651712
1.99,846,265871.16,1544.44,3.591038961,15.16651712
2.23,846,265871.16,1544.44,3.591038961,15.16651712
1.71,846,265871.16,1544.44,3.591038961,15.16651712
2.33,846,265871.16,1544.44,3.591038961,15.16651712
1.84,846,265871.16,1544.44,3.591038961,15.16651712
2.11,846,265871.16,1544.44,3.591038961,15.16651712
2.18,846,265871.16,1544.44,3.591038961,15.16651712
