,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
189,Ohio,Wooster,4/23/2010,6422Q,6/29/2011,180,1.61,432,36,137167.69,1492.35,,5.751224018,16.81512702,,,,,
190,Ohio,Wooster,4/23/2010,Vernal,6/29/2011,180,1.51,432,36,137167.69,1492.35,,5.751224018,16.81512702,,,,,
191,Ohio,Wooster,4/23/2010,Kingfisher 4020,8/2/2011,214,1.7,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
192,Ohio,Wooster,4/23/2010,Hybri+Jade,8/2/2011,214,1.87,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
193,Ohio,Wooster,4/23/2010,HybriForce-2400,8/2/2011,214,1.77,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
194,Ohio,Wooster,4/23/2010,PGI 459,8/2/2011,214,1.74,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
195,Ohio,Wooster,4/23/2010,WL 363 HQ,8/2/2011,214,1.75,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
196,Ohio,Wooster,4/23/2010,TS 4007,8/2/2011,214,1.79,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
197,Ohio,Wooster,4/23/2010,WL 343 HQ,8/2/2011,214,1.57,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
198,Ohio,Wooster,4/23/2010,DG 4210,8/2/2011,214,1.6,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
199,Ohio,Wooster,4/23/2010,PGI 557,8/2/2011,214,1.63,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
200,Ohio,Wooster,4/23/2010,6422Q,8/2/2011,214,1.54,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
201,Ohio,Wooster,4/23/2010,Vernal,8/2/2011,214,1.43,466,34,150535.07,1588.49,,6.662141328,17.8230621,,,,,
202,Ohio,Wooster,4/23/2010,Kingfisher 4020,9/8/2011,251,1.03,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
203,Ohio,Wooster,4/23/2010,Hybri+Jade,9/8/2011,251,1.03,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
204,Ohio,Wooster,4/23/2010,HybriForce-2400,9/8/2011,251,0.93,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
205,Ohio,Wooster,4/23/2010,PGI 459,9/8/2011,251,1.01,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
206,Ohio,Wooster,4/23/2010,WL 363 HQ,9/8/2011,251,0.95,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
207,Ohio,Wooster,4/23/2010,TS 4007,9/8/2011,251,0.99,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
208,Ohio,Wooster,4/23/2010,WL 343 HQ,9/8/2011,251,0.94,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
209,Ohio,Wooster,4/23/2010,DG 4210,9/8/2011,251,0.91,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
210,Ohio,Wooster,4/23/2010,PGI 557,9/8/2011,251,0.95,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
211,Ohio,Wooster,4/23/2010,6422Q,9/8/2011,251,0.9,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
212,Ohio,Wooster,4/23/2010,Vernal,9/8/2011,251,0.75,503,37,163156.29,1737.05,,7.308670635,18.48071429,,,,,
213,Ohio,North Baltimore,4/27/2009,4S417,6/9/2011,160,3.39,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
214,Ohio,North Baltimore,4/27/2009,Radiance HD,6/9/2011,160,3.35,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
215,Ohio,North Baltimore,4/27/2009,55V48,6/9/2011,160,3.39,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
216,Ohio,North Baltimore,4/27/2009,Everlast II,6/9/2011,160,2.98,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
217,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,6/9/2011,160,3.13,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
218,Ohio,North Baltimore,4/27/2009,A 4330,6/9/2011,160,3.3,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
219,Ohio,North Baltimore,4/27/2009,54Q32,6/9/2011,160,3.17,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
220,Ohio,North Baltimore,4/27/2009,WL 363 HQ,6/9/2011,160,2.73,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
221,Ohio,North Baltimore,4/27/2009,FSG 329,6/9/2011,160,3.17,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
222,Ohio,North Baltimore,4/27/2009,55V12,6/9/2011,160,3.22,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
223,Ohio,North Baltimore,4/27/2009,WL 343 HQ,6/9/2011,160,3.15,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
224,Ohio,North Baltimore,4/27/2009,6422Q,6/9/2011,160,2.87,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
225,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,6/9/2011,160,3.27,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
226,Ohio,North Baltimore,4/27/2009,KingFisher 243,6/9/2011,160,3.14,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
227,Ohio,North Baltimore,4/27/2009,FSG 420 LH,6/9/2011,160,3.34,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
228,Ohio,North Baltimore,4/27/2009,Vernal,6/9/2011,160,2.83,773,288,241551.12,1676.08,,5.542067183,16.18895349,,,,,
229,Ohio,North Baltimore,4/27/2009,4S417,7/8/2011,189,2.21,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
230,Ohio,North Baltimore,4/27/2009,Radiance HD,7/8/2011,189,2.11,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
231,Ohio,North Baltimore,4/27/2009,55V48,7/8/2011,189,2.14,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
232,Ohio,North Baltimore,4/27/2009,Everlast II,7/8/2011,189,2.14,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
233,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,7/8/2011,189,2.11,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
234,Ohio,North Baltimore,4/27/2009,A 4330,7/8/2011,189,2.13,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
235,Ohio,North Baltimore,4/27/2009,54Q32,7/8/2011,189,2.15,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
236,Ohio,North Baltimore,4/27/2009,WL 363 HQ,7/8/2011,189,2.21,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
237,Ohio,North Baltimore,4/27/2009,FSG 329,7/8/2011,189,2.19,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
238,Ohio,North Baltimore,4/27/2009,55V12,7/8/2011,189,2.13,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
239,Ohio,North Baltimore,4/27/2009,WL 343 HQ,7/8/2011,189,2.14,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
240,Ohio,North Baltimore,4/27/2009,6422Q,7/8/2011,189,2.21,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
241,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,7/8/2011,189,2.18,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
242,Ohio,North Baltimore,4/27/2009,KingFisher 243,7/8/2011,189,2.15,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
243,Ohio,North Baltimore,4/27/2009,FSG 420 LH,7/8/2011,189,1.84,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
244,Ohio,North Baltimore,4/27/2009,Vernal,7/8/2011,189,1.62,802,29,252901.02,1727.29,,5.943262765,16.6235741,,,,,
245,Ohio,North Baltimore,4/27/2009,4S417,8/4/2011,216,2.03,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
246,Ohio,North Baltimore,4/27/2009,Radiance HD,8/4/2011,216,1.93,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
247,Ohio,North Baltimore,4/27/2009,55V48,8/4/2011,216,1.97,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
248,Ohio,North Baltimore,4/27/2009,Everlast II,8/4/2011,216,1.95,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
249,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,8/4/2011,216,2.08,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
250,Ohio,North Baltimore,4/27/2009,A 4330,8/4/2011,216,1.97,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
251,Ohio,North Baltimore,4/27/2009,54Q32,8/4/2011,216,1.9,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
252,Ohio,North Baltimore,4/27/2009,WL 363 HQ,8/4/2011,216,1.99,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
253,Ohio,North Baltimore,4/27/2009,FSG 329,8/4/2011,216,1.95,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
254,Ohio,North Baltimore,4/27/2009,55V12,8/4/2011,216,1.92,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
255,Ohio,North Baltimore,4/27/2009,WL 343 HQ,8/4/2011,216,1.97,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
256,Ohio,North Baltimore,4/27/2009,6422Q,8/4/2011,216,1.99,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
257,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,8/4/2011,216,1.87,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
258,Ohio,North Baltimore,4/27/2009,KingFisher 243,8/4/2011,216,1.92,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
259,Ohio,North Baltimore,4/27/2009,FSG 420 LH,8/4/2011,216,1.85,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
260,Ohio,North Baltimore,4/27/2009,Vernal,8/4/2011,216,1.66,829,27,262676.7,1825.25,,6.416518072,17.12543373,,,,,
261,Ohio,North Baltimore,4/27/2009,4S417,9/14/2011,257,1.77,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
262,Ohio,North Baltimore,4/27/2009,Radiance HD,9/14/2011,257,1.57,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
263,Ohio,North Baltimore,4/27/2009,55V48,9/14/2011,257,1.52,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
264,Ohio,North Baltimore,4/27/2009,Everlast II,9/14/2011,257,1.65,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
265,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,9/14/2011,257,1.64,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
266,Ohio,North Baltimore,4/27/2009,A 4330,9/14/2011,257,1.61,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
267,Ohio,North Baltimore,4/27/2009,54Q32,9/14/2011,257,1.42,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
268,Ohio,North Baltimore,4/27/2009,WL 363 HQ,9/14/2011,257,1.58,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
269,Ohio,North Baltimore,4/27/2009,FSG 329,9/14/2011,257,1.6,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
270,Ohio,North Baltimore,4/27/2009,55V12,9/14/2011,257,1.4,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
271,Ohio,North Baltimore,4/27/2009,WL 343 HQ,9/14/2011,257,1.47,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
272,Ohio,North Baltimore,4/27/2009,6422Q,9/14/2011,257,1.53,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
273,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,9/14/2011,257,1.56,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
274,Ohio,North Baltimore,4/27/2009,KingFisher 243,9/14/2011,257,1.5,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
275,Ohio,North Baltimore,4/27/2009,FSG 420 LH,9/14/2011,257,1.4,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
276,Ohio,North Baltimore,4/27/2009,Vernal,9/14/2011,257,1.46,870,41,276643.96,2066.65,,6.847841561,17.58339839,,,,,
277,Ohio,South Charleston,4/23/2008,55V48,6/1/2011,152,1.68,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
278,Ohio,South Charleston,4/23/2008,WL 363 HQ,6/1/2011,152,1.37,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
279,Ohio,South Charleston,4/23/2008,AmeriStand 407TQ,6/1/2011,152,1.46,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
280,Ohio,South Charleston,4/23/2008,Genoa,6/1/2011,152,1.36,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
281,Ohio,South Charleston,4/23/2008,A4330,6/1/2011,152,1.31,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
282,Ohio,South Charleston,4/23/2008,Garst 6417,6/1/2011,152,1.3,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
283,Ohio,South Charleston,4/23/2008,Garst 6552,6/1/2011,152,1.05,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
284,Ohio,South Charleston,4/23/2008,PGI 459,6/1/2011,152,1.41,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
285,Ohio,South Charleston,4/23/2008,WL 343 HQ,6/1/2011,152,1.42,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
286,Ohio,South Charleston,4/23/2008,Vernal,6/1/2011,152,1.36,1134,266,361996.1,3569.09,,5.291709251,16.34720705,,,,,
287,Ohio,South Charleston,4/23/2008,55V48,6/29/2011,180,1.16,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
288,Ohio,South Charleston,4/23/2008,WL 363 HQ,6/29/2011,180,1.05,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
289,Ohio,South Charleston,4/23/2008,AmeriStand 407TQ,6/29/2011,180,1.02,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
290,Ohio,South Charleston,4/23/2008,Genoa,6/29/2011,180,1.03,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
291,Ohio,South Charleston,4/23/2008,A4330,6/29/2011,180,1.08,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
292,Ohio,South Charleston,4/23/2008,Garst 6417,6/29/2011,180,1.02,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
293,Ohio,South Charleston,4/23/2008,Garst 6552,6/29/2011,180,1.06,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
294,Ohio,South Charleston,4/23/2008,PGI 459,6/29/2011,180,0.83,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
295,Ohio,South Charleston,4/23/2008,WL 343 HQ,6/29/2011,180,1.13,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
296,Ohio,South Charleston,4/23/2008,Vernal,6/29/2011,180,0.69,1162,28,372266.78,3715.69,,5.548177128,16.59960447,,,,,
297,Ohio,South Charleston,4/23/2008,55V48,7/27/2011,208,0.92,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
298,Ohio,South Charleston,4/23/2008,WL 363 HQ,7/27/2011,208,1.15,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
299,Ohio,South Charleston,4/23/2008,AmeriStand 407TQ,7/27/2011,208,1.04,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
300,Ohio,South Charleston,4/23/2008,Genoa,7/27/2011,208,1.11,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
301,Ohio,South Charleston,4/23/2008,A4330,7/27/2011,208,0.97,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
302,Ohio,South Charleston,4/23/2008,Garst 6417,7/27/2011,208,1.12,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
303,Ohio,South Charleston,4/23/2008,Garst 6552,7/27/2011,208,1.11,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
304,Ohio,South Charleston,4/23/2008,PGI 459,7/27/2011,208,0.97,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
305,Ohio,South Charleston,4/23/2008,WL 343 HQ,7/27/2011,208,1.07,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
306,Ohio,South Charleston,4/23/2008,Vernal,7/27/2011,208,0.69,1190,28,383493.75,3817.77,,5.859210747,16.93473552,,,,,
307,Ohio,South Charleston,4/23/2008,55V48,9/13/2011,256,0.79,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
308,Ohio,South Charleston,4/23/2008,WL 363 HQ,9/13/2011,256,0.78,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
309,Ohio,South Charleston,4/23/2008,AmeriStand 407TQ,9/13/2011,256,0.86,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
310,Ohio,South Charleston,4/23/2008,Genoa,9/13/2011,256,0.88,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
311,Ohio,South Charleston,4/23/2008,A4330,9/13/2011,256,0.93,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
312,Ohio,South Charleston,4/23/2008,Garst 6417,9/13/2011,256,0.81,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
313,Ohio,South Charleston,4/23/2008,Garst 6552,9/13/2011,256,0.85,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
314,Ohio,South Charleston,4/23/2008,PGI 459,9/13/2011,256,0.77,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
315,Ohio,South Charleston,4/23/2008,WL 343 HQ,9/13/2011,256,0.75,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
316,Ohio,South Charleston,4/23/2008,Vernal,9/13/2011,256,0.78,1238,48,400987.9,3982.19,,6.248983051,17.34995157,,,,,
317,Ohio,Wooster,4/23/2010,Kingfisher 4020,5/25/2012,146,2.18,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
318,Ohio,Wooster,4/23/2010,Hybri+Jade,5/25/2012,146,2.21,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
319,Ohio,Wooster,4/23/2010,PGI 459,5/25/2012,146,2.28,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
320,Ohio,Wooster,4/23/2010,HybriForce-2400,5/25/2012,146,2.17,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
321,Ohio,Wooster,4/23/2010,WL 363 HQ,5/25/2012,146,2.29,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
322,Ohio,Wooster,4/23/2010,DG 4210,5/25/2012,146,2.29,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
323,Ohio,Wooster,4/23/2010,WL 343 HQ,5/25/2012,146,2.06,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
324,Ohio,Wooster,4/23/2010,TS 4007,5/25/2012,146,2.09,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
325,Ohio,Wooster,4/23/2010,PGI 557,5/25/2012,146,2.2,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
326,Ohio,Wooster,4/23/2010,6422Q,5/25/2012,146,2.18,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
327,Ohio,Wooster,4/23/2010,Vernal,5/25/2012,146,2.2,763,260,234032.19,2480.13,,5.634646597,16.6852356,,,,,
328,Ohio,Wooster,4/23/2010,Kingfisher 4020,6/27/2012,179,1.74,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
329,Ohio,Wooster,4/23/2010,Hybri+Jade,6/27/2012,179,1.68,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
330,Ohio,Wooster,4/23/2010,PGI 459,6/27/2012,179,1.67,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
331,Ohio,Wooster,4/23/2010,HybriForce-2400,6/27/2012,179,1.74,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
332,Ohio,Wooster,4/23/2010,WL 363 HQ,6/27/2012,179,1.76,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
333,Ohio,Wooster,4/23/2010,DG 4210,6/27/2012,179,1.75,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
334,Ohio,Wooster,4/23/2010,WL 343 HQ,6/27/2012,179,1.75,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
335,Ohio,Wooster,4/23/2010,TS 4007,6/27/2012,179,1.7,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
336,Ohio,Wooster,4/23/2010,PGI 557,6/27/2012,179,1.6,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
337,Ohio,Wooster,4/23/2010,6422Q,6/27/2012,179,1.76,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
338,Ohio,Wooster,4/23/2010,Vernal,6/27/2012,179,1.3,796,33,247409.88,2548.6,,5.983312422,17.1282936,,,,,
339,Ohio,Wooster,4/23/2010,Kingfisher 4020,7/30/2012,212,1.02,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
340,Ohio,Wooster,4/23/2010,Hybri+Jade,7/30/2012,212,0.95,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
341,Ohio,Wooster,4/23/2010,PGI 459,7/30/2012,212,0.95,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
342,Ohio,Wooster,4/23/2010,HybriForce-2400,7/30/2012,212,0.87,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
343,Ohio,Wooster,4/23/2010,WL 363 HQ,7/30/2012,212,0.94,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
344,Ohio,Wooster,4/23/2010,DG 4210,7/30/2012,212,0.96,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
345,Ohio,Wooster,4/23/2010,WL 343 HQ,7/30/2012,212,1.01,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
346,Ohio,Wooster,4/23/2010,TS 4007,7/30/2012,212,0.98,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
347,Ohio,Wooster,4/23/2010,PGI 557,7/30/2012,212,0.93,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
348,Ohio,Wooster,4/23/2010,6422Q,7/30/2012,212,1.03,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
349,Ohio,Wooster,4/23/2010,Vernal,7/30/2012,212,0.75,829,33,259801.52,2627.47,,6.807773019,17.95650964,,,,,
350,Ohio,Wooster,4/23/2010,Kingfisher 4020,9/5/2012,249,1.06,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
351,Ohio,Wooster,4/23/2010,Hybri+Jade,9/5/2012,249,1.07,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
352,Ohio,Wooster,4/23/2010,PGI 459,9/5/2012,249,1.1,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
353,Ohio,Wooster,4/23/2010,HybriForce-2400,9/5/2012,249,1.06,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
354,Ohio,Wooster,4/23/2010,WL 363 HQ,9/5/2012,249,1.03,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
355,Ohio,Wooster,4/23/2010,DG 4210,9/5/2012,249,0.96,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
356,Ohio,Wooster,4/23/2010,WL 343 HQ,9/5/2012,249,1.01,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
357,Ohio,Wooster,4/23/2010,TS 4007,9/5/2012,249,1.02,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
358,Ohio,Wooster,4/23/2010,PGI 557,9/5/2012,249,1.01,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
359,Ohio,Wooster,4/23/2010,6422Q,9/5/2012,249,0.93,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
360,Ohio,Wooster,4/23/2010,Vernal,9/5/2012,249,0.95,866,37,273619.11,2756.71,,6.818754325,18.14455594,,,,,
361,Ohio,North Baltimore,4/27/2009,4S417,5/24/2012,145,2.91,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
362,Ohio,North Baltimore,4/27/2009,Everlast II,5/24/2012,145,2.75,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
363,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,5/24/2012,145,2.76,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
364,Ohio,North Baltimore,4/27/2009,A 4330,5/24/2012,145,2.48,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
365,Ohio,North Baltimore,4/27/2009,Radiance HD,5/24/2012,145,2.69,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
366,Ohio,North Baltimore,4/27/2009,55V48,5/24/2012,145,2.36,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
367,Ohio,North Baltimore,4/27/2009,54Q32,5/24/2012,145,2.45,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
368,Ohio,North Baltimore,4/27/2009,FSG 329,5/24/2012,145,2.55,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
369,Ohio,North Baltimore,4/27/2009,KingFisher 243,5/24/2012,145,2.47,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
370,Ohio,North Baltimore,4/27/2009,WL 363 HQ,5/24/2012,145,2.39,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
371,Ohio,North Baltimore,4/27/2009,6422Q,5/24/2012,145,2.39,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
372,Ohio,North Baltimore,4/27/2009,AmeriStand 403T,5/24/2012,145,2.69,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
373,Ohio,North Baltimore,4/27/2009,55V12,5/24/2012,145,2.18,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
374,Ohio,North Baltimore,4/27/2009,WL 343 HQ,5/24/2012,145,2.19,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
375,Ohio,North Baltimore,4/27/2009,FSG 420 LH,5/24/2012,145,2.42,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
376,Ohio,North Baltimore,4/27/2009,Vernal,5/24/2012,145,2.65,1124,253,345964.18,2766.66,,5.925035587,16.55592527,,,,,
377,Ohio,North Baltimore,4/27/2009,4S417,6/21/2012,173,1.08,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
378,Ohio,North Baltimore,4/27/2009,Everlast II,6/21/2012,173,1.18,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
379,Ohio,North Baltimore,4/27/2009,AmeriStand 407TQ,6/21/2012,173,1.09,1152,28,357035.3,2843.61,,6.160416667,16.84486111,,,,,
