Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.72,1188,379100.41,2403.34,2.784011775,15.55472666
1.6,1188,379100.41,2403.34,2.784011775,15.55472666
1.71,1188,379100.41,2403.34,2.784011775,15.55472666
1.62,1188,379100.41,2403.34,2.784011775,15.55472666
1.56,1188,379100.41,2403.34,2.784011775,15.55472666
1.61,1188,379100.41,2403.34,2.784011775,15.55472666
1.72,1188,379100.41,2403.34,2.784011775,15.55472666
1.51,1188,379100.41,2403.34,2.784011775,15.55472666
1.46,1188,379100.41,2403.34,2.784011775,15.55472666
0.93,1220,391460.5,2439.24,3.13047502,15.9217199
0.72,1220,391460.5,2439.24,3.13047502,15.9217199
0.88,1220,391460.5,2439.24,3.13047502,15.9217199
0.65,1220,391460.5,2439.24,3.13047502,15.9217199
0.62,1220,391460.5,2439.24,3.13047502,15.9217199
0.62,1220,391460.5,2439.24,3.13047502,15.9217199
0.63,1220,391460.5,2439.24,3.13047502,15.9217199
0.61,1220,391460.5,2439.24,3.13047502,15.9217199
0.68,1220,391460.5,2439.24,3.13047502,15.9217199
0.57,1220,391460.5,2439.24,3.13047502,15.9217199
0.59,1220,391460.5,2439.24,3.13047502,15.9217199
0.45,1220,391460.5,2439.24,3.13047502,15.9217199
0.42,1220,391460.5,2439.24,3.13047502,15.9217199
0.37,1220,391460.5,2439.24,3.13047502,15.9217199
0.42,1220,391460.5,2439.24,3.13047502,15.9217199
0.61,1220,391460.5,2439.24,3.13047502,15.9217199
0.74,1220,391460.5,2439.24,3.13047502,15.9217199
0.63,1220,391460.5,2439.24,3.13047502,15.9217199
0.67,1220,391460.5,2439.24,3.13047502,15.9217199
0.72,1220,391460.5,2439.24,3.13047502,15.9217199
0.71,1220,391460.5,2439.24,3.13047502,15.9217199
0.55,1220,391460.5,2439.24,3.13047502,15.9217199
0.56,1220,391460.5,2439.24,3.13047502,15.9217199
0.58,1220,391460.5,2439.24,3.13047502,15.9217199
0.51,1220,391460.5,2439.24,3.13047502,15.9217199
0.42,1220,391460.5,2439.24,3.13047502,15.9217199
2.77,394,126350.46,899.54,2.37478481,15.24318987
2.71,394,126350.46,899.54,2.37478481,15.24318987
2.6,394,126350.46,899.54,2.37478481,15.24318987
2.33,394,126350.46,899.54,2.37478481,15.24318987
2.63,394,126350.46,899.54,2.37478481,15.24318987
2.46,394,126350.46,899.54,2.37478481,15.24318987
2.36,394,126350.46,899.54,2.37478481,15.24318987
2.52,394,126350.46,899.54,2.37478481,15.24318987
2.43,394,126350.46,899.54,2.37478481,15.24318987
2.38,394,126350.46,899.54,2.37478481,15.24318987
2.41,394,126350.46,899.54,2.37478481,15.24318987
2.48,394,126350.46,899.54,2.37478481,15.24318987
2.5,394,126350.46,899.54,2.37478481,15.24318987
2.42,394,126350.46,899.54,2.37478481,15.24318987
2.52,394,126350.46,899.54,2.37478481,15.24318987
2.39,394,126350.46,899.54,2.37478481,15.24318987
2.43,394,126350.46,899.54,2.37478481,15.24318987
2.5,394,126350.46,899.54,2.37478481,15.24318987
2.39,394,126350.46,899.54,2.37478481,15.24318987
2.38,394,126350.46,899.54,2.37478481,15.24318987
2.46,394,126350.46,899.54,2.37478481,15.24318987
2.56,394,126350.46,899.54,2.37478481,15.24318987
2.28,394,126350.46,899.54,2.37478481,15.24318987
2.45,394,126350.46,899.54,2.37478481,15.24318987
2,427,139549.54,1029.27,3.117523364,15.97182243
1.96,427,139549.54,1029.27,3.117523364,15.97182243
2.02,427,139549.54,1029.27,3.117523364,15.97182243
2.1,427,139549.54,1029.27,3.117523364,15.97182243
1.98,427,139549.54,1029.27,3.117523364,15.97182243
2.49,427,139549.54,1029.27,3.117523364,15.97182243
2.03,427,139549.54,1029.27,3.117523364,15.97182243
2.01,427,139549.54,1029.27,3.117523364,15.97182243
1.98,427,139549.54,1029.27,3.117523364,15.97182243
1.95,427,139549.54,1029.27,3.117523364,15.97182243
1.98,427,139549.54,1029.27,3.117523364,15.97182243
1.83,427,139549.54,1029.27,3.117523364,15.97182243
1.91,427,139549.54,1029.27,3.117523364,15.97182243
1.93,427,139549.54,1029.27,3.117523364,15.97182243
1.99,427,139549.54,1029.27,3.117523364,15.97182243
1.92,427,139549.54,1029.27,3.117523364,15.97182243
1.97,427,139549.54,1029.27,3.117523364,15.97182243
1.93,427,139549.54,1029.27,3.117523364,15.97182243
1.9,427,139549.54,1029.27,3.117523364,15.97182243
1.92,427,139549.54,1029.27,3.117523364,15.97182243
1.86,427,139549.54,1029.27,3.117523364,15.97182243
1.98,427,139549.54,1029.27,3.117523364,15.97182243
1.77,427,139549.54,1029.27,3.117523364,15.97182243
1.91,427,139549.54,1029.27,3.117523364,15.97182243
1.74,427,139549.54,1029.27,3.117523364,15.97182243
1.3,462,153024.73,1105.11,4.066695464,16.85775378
1.05,462,153024.73,1105.11,4.066695464,16.85775378
1.24,462,153024.73,1105.11,4.066695464,16.85775378
1.18,462,153024.73,1105.11,4.066695464,16.85775378
1.08,462,153024.73,1105.11,4.066695464,16.85775378
1.95,462,153024.73,1105.11,4.066695464,16.85775378
1.06,462,153024.73,1105.11,4.066695464,16.85775378
1.15,462,153024.73,1105.11,4.066695464,16.85775378
1.06,462,153024.73,1105.11,4.066695464,16.85775378
0.99,462,153024.73,1105.11,4.066695464,16.85775378
1,462,153024.73,1105.11,4.066695464,16.85775378
1.15,462,153024.73,1105.11,4.066695464,16.85775378
0.99,462,153024.73,1105.11,4.066695464,16.85775378
1,462,153024.73,1105.11,4.066695464,16.85775378
1,462,153024.73,1105.11,4.066695464,16.85775378
0.91,462,153024.73,1105.11,4.066695464,16.85775378
0.93,462,153024.73,1105.11,4.066695464,16.85775378
0.96,462,153024.73,1105.11,4.066695464,16.85775378
0.88,462,153024.73,1105.11,4.066695464,16.85775378
1,462,153024.73,1105.11,4.066695464,16.85775378
0.99,462,153024.73,1105.11,4.066695464,16.85775378
0.84,462,153024.73,1105.11,4.066695464,16.85775378
0.83,462,153024.73,1105.11,4.066695464,16.85775378
1,462,153024.73,1105.11,4.066695464,16.85775378
0.93,462,153024.73,1105.11,4.066695464,16.85775378
1.06,510,170604.73,1286.11,4.871311155,17.73027397
0.99,510,170604.73,1286.11,4.871311155,17.73027397
0.9,510,170604.73,1286.11,4.871311155,17.73027397
0.92,510,170604.73,1286.11,4.871311155,17.73027397
0.87,510,170604.73,1286.11,4.871311155,17.73027397
1.12,510,170604.73,1286.11,4.871311155,17.73027397
0.91,510,170604.73,1286.11,4.871311155,17.73027397
0.89,510,170604.73,1286.11,4.871311155,17.73027397
0.83,510,170604.73,1286.11,4.871311155,17.73027397
0.96,510,170604.73,1286.11,4.871311155,17.73027397
0.97,510,170604.73,1286.11,4.871311155,17.73027397
0.94,510,170604.73,1286.11,4.871311155,17.73027397
0.95,510,170604.73,1286.11,4.871311155,17.73027397
0.84,510,170604.73,1286.11,4.871311155,17.73027397
0.86,510,170604.73,1286.11,4.871311155,17.73027397
0.85,510,170604.73,1286.11,4.871311155,17.73027397
0,510,170604.73,1286.11,4.871311155,17.73027397
0.84,510,170604.73,1286.11,4.871311155,17.73027397
0.84,510,170604.73,1286.11,4.871311155,17.73027397
0.8,510,170604.73,1286.11,4.871311155,17.73027397
0.85,510,170604.73,1286.11,4.871311155,17.73027397
0.8,510,170604.73,1286.11,4.871311155,17.73027397
0.87,510,170604.73,1286.11,4.871311155,17.73027397
0.8,510,170604.73,1286.11,4.871311155,17.73027397
0.79,510,170604.73,1286.11,4.871311155,17.73027397
1.88,762,242333.34,1680.15,2.43542595,15.23334207
1.82,762,242333.34,1680.15,2.43542595,15.23334207
1.93,762,242333.34,1680.15,2.43542595,15.23334207
2.14,762,242333.34,1680.15,2.43542595,15.23334207
2.09,762,242333.34,1680.15,2.43542595,15.23334207
2,762,242333.34,1680.15,2.43542595,15.23334207
2.28,762,242333.34,1680.15,2.43542595,15.23334207
2.02,762,242333.34,1680.15,2.43542595,15.23334207
2.34,762,242333.34,1680.15,2.43542595,15.23334207
2.21,762,242333.34,1680.15,2.43542595,15.23334207
1.98,762,242333.34,1680.15,2.43542595,15.23334207
1.95,762,242333.34,1680.15,2.43542595,15.23334207
1.95,762,242333.34,1680.15,2.43542595,15.23334207
2.13,762,242333.34,1680.15,2.43542595,15.23334207
1.82,762,242333.34,1680.15,2.43542595,15.23334207
1.84,762,242333.34,1680.15,2.43542595,15.23334207
1.87,762,242333.34,1680.15,2.43542595,15.23334207
1.79,762,242333.34,1680.15,2.43542595,15.23334207
1.89,762,242333.34,1680.15,2.43542595,15.23334207
1.96,762,242333.34,1680.15,2.43542595,15.23334207
2.01,762,242333.34,1680.15,2.43542595,15.23334207
1.84,762,242333.34,1680.15,2.43542595,15.23334207
1.97,762,242333.34,1680.15,2.43542595,15.23334207
1.98,762,242333.34,1680.15,2.43542595,15.23334207
1.85,762,242333.34,1680.15,2.43542595,15.23334207
2.2,791,253166.79,1848.36,2.933244949,15.6917298
2.14,791,253166.79,1848.36,2.933244949,15.6917298
2.14,791,253166.79,1848.36,2.933244949,15.6917298
2.18,791,253166.79,1848.36,2.933244949,15.6917298
2.4,791,253166.79,1848.36,2.933244949,15.6917298
2.27,791,253166.79,1848.36,2.933244949,15.6917298
2.52,791,253166.79,1848.36,2.933244949,15.6917298
2.29,791,253166.79,1848.36,2.933244949,15.6917298
2.62,791,253166.79,1848.36,2.933244949,15.6917298
2.18,791,253166.79,1848.36,2.933244949,15.6917298
2.15,791,253166.79,1848.36,2.933244949,15.6917298
2.15,791,253166.79,1848.36,2.933244949,15.6917298
2.09,791,253166.79,1848.36,2.933244949,15.6917298
2.33,791,253166.79,1848.36,2.933244949,15.6917298
2.08,791,253166.79,1848.36,2.933244949,15.6917298
2.2,791,253166.79,1848.36,2.933244949,15.6917298
2.04,791,253166.79,1848.36,2.933244949,15.6917298
1.98,791,253166.79,1848.36,2.933244949,15.6917298
2.16,791,253166.79,1848.36,2.933244949,15.6917298
2.28,791,253166.79,1848.36,2.933244949,15.6917298
2.1,791,253166.79,1848.36,2.933244949,15.6917298
1.96,791,253166.79,1848.36,2.933244949,15.6917298
1.98,791,253166.79,1848.36,2.933244949,15.6917298
2.11,791,253166.79,1848.36,2.933244949,15.6917298
2.09,791,253166.79,1848.36,2.933244949,15.6917298
1.2,827,267418.86,1898.48,3.564178744,16.31862319
1.58,827,267418.86,1898.48,3.564178744,16.31862319
1.28,827,267418.86,1898.48,3.564178744,16.31862319
0.9,827,267418.86,1898.48,3.564178744,16.31862319
1.2,827,267418.86,1898.48,3.564178744,16.31862319
1.18,827,267418.86,1898.48,3.564178744,16.31862319
1.01,827,267418.86,1898.48,3.564178744,16.31862319
1.22,827,267418.86,1898.48,3.564178744,16.31862319
0.77,827,267418.86,1898.48,3.564178744,16.31862319
1.08,827,267418.86,1898.48,3.564178744,16.31862319
1.02,827,267418.86,1898.48,3.564178744,16.31862319
0.95,827,267418.86,1898.48,3.564178744,16.31862319
1.34,827,267418.86,1898.48,3.564178744,16.31862319
0.81,827,267418.86,1898.48,3.564178744,16.31862319
1.04,827,267418.86,1898.48,3.564178744,16.31862319
1.01,827,267418.86,1898.48,3.564178744,16.31862319
0.72,827,267418.86,1898.48,3.564178744,16.31862319
0.97,827,267418.86,1898.48,3.564178744,16.31862319
1.01,827,267418.86,1898.48,3.564178744,16.31862319
0.86,827,267418.86,1898.48,3.564178744,16.31862319
0.81,827,267418.86,1898.48,3.564178744,16.31862319
0.92,827,267418.86,1898.48,3.564178744,16.31862319
0.59,827,267418.86,1898.48,3.564178744,16.31862319
0.83,827,267418.86,1898.48,3.564178744,16.31862319
0.84,827,267418.86,1898.48,3.564178744,16.31862319
2.12,1114,349550.92,1728.11,2.475465269,15.27306684
2.27,1114,349550.92,1728.11,2.475465269,15.27306684
1.99,1114,349550.92,1728.11,2.475465269,15.27306684
2.29,1114,349550.92,1728.11,2.475465269,15.27306684
2.47,1114,349550.92,1728.11,2.475465269,15.27306684
2.12,1114,349550.92,1728.11,2.475465269,15.27306684
2.2,1114,349550.92,1728.11,2.475465269,15.27306684
2.17,1114,349550.92,1728.11,2.475465269,15.27306684
2.13,1114,349550.92,1728.11,2.475465269,15.27306684
2.19,1114,349550.92,1728.11,2.475465269,15.27306684
2.32,1114,349550.92,1728.11,2.475465269,15.27306684
2.08,1114,349550.92,1728.11,2.475465269,15.27306684
2.07,1114,349550.92,1728.11,2.475465269,15.27306684
2.2,1114,349550.92,1728.11,2.475465269,15.27306684
2.16,1114,349550.92,1728.11,2.475465269,15.27306684
2.13,1114,349550.92,1728.11,2.475465269,15.27306684
2.06,1114,349550.92,1728.11,2.475465269,15.27306684
2.11,1114,349550.92,1728.11,2.475465269,15.27306684
2.19,1114,349550.92,1728.11,2.475465269,15.27306684
1.98,1114,349550.92,1728.11,2.475465269,15.27306684
2.11,1114,349550.92,1728.11,2.475465269,15.27306684
1.95,1114,349550.92,1728.11,2.475465269,15.27306684
2.23,1114,349550.92,1728.11,2.475465269,15.27306684
1.9,1114,349550.92,1728.11,2.475465269,15.27306684
1.9,1114,349550.92,1728.11,2.475465269,15.27306684
1.59,1144,361650.93,1821.36,2.971742424,15.7507702
1.45,1144,361650.93,1821.36,2.971742424,15.7507702
1.33,1144,361650.93,1821.36,2.971742424,15.7507702
1.4,1144,361650.93,1821.36,2.971742424,15.7507702
1.09,1144,361650.93,1821.36,2.971742424,15.7507702
1.28,1144,361650.93,1821.36,2.971742424,15.7507702
1.13,1144,361650.93,1821.36,2.971742424,15.7507702
1.03,1144,361650.93,1821.36,2.971742424,15.7507702
1.29,1144,361650.93,1821.36,2.971742424,15.7507702
1.3,1144,361650.93,1821.36,2.971742424,15.7507702
0.86,1144,361650.93,1821.36,2.971742424,15.7507702
1.1,1144,361650.93,1821.36,2.971742424,15.7507702
1.09,1144,361650.93,1821.36,2.971742424,15.7507702
1.02,1144,361650.93,1821.36,2.971742424,15.7507702
0.98,1144,361650.93,1821.36,2.971742424,15.7507702
1.05,1144,361650.93,1821.36,2.971742424,15.7507702
1.26,1144,361650.93,1821.36,2.971742424,15.7507702
1.19,1144,361650.93,1821.36,2.971742424,15.7507702
1.11,1144,361650.93,1821.36,2.971742424,15.7507702
1.17,1144,361650.93,1821.36,2.971742424,15.7507702
0.98,1144,361650.93,1821.36,2.971742424,15.7507702
0.89,1144,361650.93,1821.36,2.971742424,15.7507702
1.01,1144,361650.93,1821.36,2.971742424,15.7507702
1.01,1144,361650.93,1821.36,2.971742424,15.7507702
0.92,1144,361650.93,1871.48,3.60178744,16.38992754
0.52,1169,372128.73,1871.48,3.60178744,16.38992754
0.51,1169,372128.73,1871.48,3.60178744,16.38992754
0.47,1169,372128.73,1871.48,3.60178744,16.38992754
0.44,1169,372128.73,1871.48,3.60178744,16.38992754
0.33,1169,372128.73,1871.48,3.60178744,16.38992754
0.41,1169,372128.73,1871.48,3.60178744,16.38992754
0.4,1169,372128.73,1871.48,3.60178744,16.38992754
0.26,1169,372128.73,1871.48,3.60178744,16.38992754
0.4,1169,372128.73,1871.48,3.60178744,16.38992754
0.4,1169,372128.73,1871.48,3.60178744,16.38992754
0.2,1169,372128.73,1871.48,3.60178744,16.38992754
0.34,1169,372128.73,1871.48,3.60178744,16.38992754
0.24,1169,372128.73,1871.48,3.60178744,16.38992754
0.26,1169,372128.73,1871.48,3.60178744,16.38992754
0.27,1169,372128.73,1871.48,3.60178744,16.38992754
0.25,1169,372128.73,1871.48,3.60178744,16.38992754
0.35,1169,372128.73,1871.48,3.60178744,16.38992754
0.31,1169,372128.73,1871.48,3.60178744,16.38992754
0.3,1169,372128.73,1871.48,3.60178744,16.38992754
0.37,1169,372128.73,1871.48,3.60178744,16.38992754
0.3,1169,372128.73,1871.48,3.60178744,16.38992754
0.22,1169,372128.73,1871.48,3.60178744,16.38992754
0.25,1169,372128.73,1871.48,3.60178744,16.38992754
0.29,1169,372128.73,1871.48,3.60178744,16.38992754
0.18,1169,372128.73,1871.48,3.60178744,16.38992754
2.59,381,119018.19,851.59,2.516356488,16.01863874
2.43,381,119018.19,851.59,2.516356488,16.01863874
2.38,381,119018.19,851.59,2.516356488,16.01863874
2.31,381,119018.19,851.59,2.516356488,16.01863874
2.43,381,119018.19,851.59,2.516356488,16.01863874
2.38,381,119018.19,851.59,2.516356488,16.01863874
2.31,381,119018.19,851.59,2.516356488,16.01863874
2.35,381,119018.19,851.59,2.516356488,16.01863874
2.32,381,119018.19,851.59,2.516356488,16.01863874
2.24,381,119018.19,851.59,2.516356488,16.01863874
2.35,381,119018.19,851.59,2.516356488,16.01863874
2.29,381,119018.19,851.59,2.516356488,16.01863874
2.45,381,119018.19,851.59,2.516356488,16.01863874
2.43,381,119018.19,851.59,2.516356488,16.01863874
2.47,381,119018.19,851.59,2.516356488,16.01863874
1.82,411,131118.2,946.31,3.013383838,16.92604369
1.71,411,131118.2,946.31,3.013383838,16.92604369
1.78,411,131118.2,946.31,3.013383838,16.92604369
1.73,411,131118.2,946.31,3.013383838,16.92604369
1.71,411,131118.2,946.31,3.013383838,16.92604369
1.73,411,131118.2,946.31,3.013383838,16.92604369
1.78,411,131118.2,946.31,3.013383838,16.92604369
1.78,411,131118.2,946.31,3.013383838,16.92604369
1.63,411,131118.2,946.31,3.013383838,16.92604369
1.68,411,131118.2,946.31,3.013383838,16.92604369
1.68,411,131118.2,946.31,3.013383838,16.92604369
1.58,411,131118.2,946.31,3.013383838,16.92604369
1.49,411,131118.2,946.31,3.013383838,16.92604369
1.6,411,131118.2,946.31,3.013383838,16.92604369
1.42,411,131118.2,946.31,3.013383838,16.92604369
0.95,436,141596,961.41,3.655289855,17.57116705
0.93,436,141596,961.41,3.655289855,17.57116705
1,436,141596,961.41,3.655289855,17.57116705
0.95,436,141596,961.41,3.655289855,17.57116705
0.88,436,141596,961.41,3.655289855,17.57116705
0.82,436,141596,961.41,3.655289855,17.57116705
0.91,436,141596,961.41,3.655289855,17.57116705
0.86,436,141596,961.41,3.655289855,17.57116705
0.95,436,141596,961.41,3.655289855,17.57116705
0.88,436,141596,961.41,3.655289855,17.57116705
0.92,436,141596,961.41,3.655289855,17.57116705
0.85,436,141596,961.41,3.655289855,17.57116705
0.76,436,141596,961.41,3.655289855,17.57116705
0.83,436,141596,961.41,3.655289855,17.57116705
0.7,436,141596,961.41,3.655289855,17.57116705
2.02,754,236724.38,1693.89,3.171099338,15.62235762
2.11,754,236724.38,1693.89,3.171099338,15.62235762
1.95,754,236724.38,1693.89,3.171099338,15.62235762
1.93,754,236724.38,1693.89,3.171099338,15.62235762
2.16,754,236724.38,1693.89,3.171099338,15.62235762
1.87,754,236724.38,1693.89,3.171099338,15.62235762
1.92,754,236724.38,1693.89,3.171099338,15.62235762
1.91,754,236724.38,1693.89,3.171099338,15.62235762
1.86,754,236724.38,1693.89,3.171099338,15.62235762
1.9,754,236724.38,1693.89,3.171099338,15.62235762
1.82,754,236724.38,1693.89,3.171099338,15.62235762
1.88,754,236724.38,1693.89,3.171099338,15.62235762
1.95,754,236724.38,1693.89,3.171099338,15.62235762
2.03,754,236724.38,1693.89,3.171099338,15.62235762
1.74,754,236724.38,1693.89,3.171099338,15.62235762
1.84,786,248953.26,1770.14,3.644523507,16.08387548
1.75,786,248953.26,1770.14,3.644523507,16.08387548
1.94,786,248953.26,1770.14,3.644523507,16.08387548
1.73,786,248953.26,1770.14,3.644523507,16.08387548
1.69,786,248953.26,1770.14,3.644523507,16.08387548
1.63,786,248953.26,1770.14,3.644523507,16.08387548
1.83,786,248953.26,1770.14,3.644523507,16.08387548
1.78,786,248953.26,1770.14,3.644523507,16.08387548
1.59,786,248953.26,1770.14,3.644523507,16.08387548
1.76,786,248953.26,1770.14,3.644523507,16.08387548
1.75,786,248953.26,1770.14,3.644523507,16.08387548
1.59,786,248953.26,1770.14,3.644523507,16.08387548
1.62,786,248953.26,1770.14,3.644523507,16.08387548
1.38,786,248953.26,1770.14,3.644523507,16.08387548
1.47,786,248953.26,1770.14,3.644523507,16.08387548
0.69,821,263706.83,1779.96,4.1956691,16.695
0.81,821,263706.83,1779.96,4.1956691,16.695
0.86,821,263706.83,1779.96,4.1956691,16.695
0.66,821,263706.83,1779.96,4.1956691,16.695
0.48,821,263706.83,1779.96,4.1956691,16.695
0.58,821,263706.83,1779.96,4.1956691,16.695
0.55,821,263706.83,1779.96,4.1956691,16.695
0.56,821,263706.83,1779.96,4.1956691,16.695
0.5,821,263706.83,1779.96,4.1956691,16.695
0.5,821,263706.83,1779.96,4.1956691,16.695
0.42,821,263706.83,1779.96,4.1956691,16.695
0.45,821,263706.83,1779.96,4.1956691,16.695
0.33,821,263706.83,1779.96,4.1956691,16.695
0.33,821,263706.83,1779.96,4.1956691,16.695
0.46,821,263706.83,1779.96,4.1956691,16.695
0.68,863,277368.19,1979.82,4.764537037,17.21226852
0.71,863,277368.19,1979.82,4.764537037,17.21226852
0.69,863,277368.19,1979.82,4.764537037,17.21226852
0.61,863,277368.19,1979.82,4.764537037,17.21226852
0.56,863,277368.19,1979.82,4.764537037,17.21226852
0.62,863,277368.19,1979.82,4.764537037,17.21226852
0.53,863,277368.19,1979.82,4.764537037,17.21226852
0.51,863,277368.19,1979.82,4.764537037,17.21226852
0.66,863,277368.19,1979.82,4.764537037,17.21226852
0.51,863,277368.19,1979.82,4.764537037,17.21226852
0.48,863,277368.19,1979.82,4.764537037,17.21226852
0.55,863,277368.19,1979.82,4.764537037,17.21226852
0.47,863,277368.19,1979.82,4.764537037,17.21226852
0.53,863,277368.19,1979.82,4.764537037,17.21226852
0.48,863,277368.19,1979.82,4.764537037,17.21226852
4.08,1141,360208.29,2598.8,2.781462347,15.17169877
4.04,1141,360208.29,2598.8,2.781462347,15.17169877
4.15,1141,360208.29,2598.8,2.781462347,15.17169877
3.91,1141,360208.29,2598.8,2.781462347,15.17169877
3.93,1141,360208.29,2598.8,2.781462347,15.17169877
3.75,1141,360208.29,2598.8,2.781462347,15.17169877
3.89,1141,360208.29,2598.8,2.781462347,15.17169877
3.93,1141,360208.29,2598.8,2.781462347,15.17169877
3.96,1141,360208.29,2598.8,2.781462347,15.17169877
3.75,1141,360208.29,2598.8,2.781462347,15.17169877
3.76,1141,360208.29,2598.8,2.781462347,15.17169877
3.64,1141,360208.29,2598.8,2.781462347,15.17169877
3.89,1141,360208.29,2598.8,2.781462347,15.17169877
3.79,1141,360208.29,2598.8,2.781462347,15.17169877
3.79,1141,360208.29,2598.8,2.781462347,15.17169877
2.81,1170,372333.99,2651.18,3.080170794,15.50437233
2.91,1170,372333.99,2651.18,3.080170794,15.50437233
2.45,1170,372333.99,2651.18,3.080170794,15.50437233
2.47,1170,372333.99,2651.18,3.080170794,15.50437233
2.48,1170,372333.99,2651.18,3.080170794,15.50437233
2.69,1170,372333.99,2651.18,3.080170794,15.50437233
2.58,1170,372333.99,2651.18,3.080170794,15.50437233
2.54,1170,372333.99,2651.18,3.080170794,15.50437233
2.31,1170,372333.99,2651.18,3.080170794,15.50437233
2.33,1170,372333.99,2651.18,3.080170794,15.50437233
2.58,1170,372333.99,2651.18,3.080170794,15.50437233
2.47,1170,372333.99,2651.18,3.080170794,15.50437233
2.2,1170,372333.99,2651.18,3.080170794,15.50437233
2.11,1170,372333.99,2651.18,3.080170794,15.50437233
2.05,1170,372333.99,2651.18,3.080170794,15.50437233
1.24,1197,381807.61,2772.54,3.406535893,15.80889816
1.2,1197,381807.61,2772.54,3.406535893,15.80889816
1.12,1197,381807.61,2772.54,3.406535893,15.80889816
1.11,1197,381807.61,2772.54,3.406535893,15.80889816
1.15,1197,381807.61,2772.54,3.406535893,15.80889816
1.01,1197,381807.61,2772.54,3.406535893,15.80889816
0.96,1197,381807.61,2772.54,3.406535893,15.80889816
1.03,1197,381807.61,2772.54,3.406535893,15.80889816
0.99,1197,381807.61,2772.54,3.406535893,15.80889816
1.03,1197,381807.61,2772.54,3.406535893,15.80889816
1.05,1197,381807.61,2772.54,3.406535893,15.80889816
1.11,1197,381807.61,2772.54,3.406535893,15.80889816
0.92,1197,381807.61,2772.54,3.406535893,15.80889816
0.88,1197,381807.61,2772.54,3.406535893,15.80889816
0.81,1197,381807.61,2772.54,3.406535893,15.80889816
0.61,1251,401118.77,2845.63,3.72634984,16.19904952
0.51,1251,401118.77,2845.63,3.72634984,16.19904952
0.51,1251,401118.77,2845.63,3.72634984,16.19904952
0.38,1251,401118.77,2845.63,3.72634984,16.19904952
0.47,1251,401118.77,2845.63,3.72634984,16.19904952
0.41,1251,401118.77,2845.63,3.72634984,16.19904952
0.39,1251,401118.77,2845.63,3.72634984,16.19904952
0.34,1251,401118.77,2845.63,3.72634984,16.19904952
0.34,1251,401118.77,2845.63,3.72634984,16.19904952
0.44,1251,401118.77,2845.63,3.72634984,16.19904952
0.39,1251,401118.77,2845.63,3.72634984,16.19904952
0.47,1251,401118.77,2845.63,3.72634984,16.19904952
0.34,1251,401118.77,2845.63,3.72634984,16.19904952
0.32,1251,401118.77,2845.63,3.72634984,16.19904952
0.35,1251,401118.77,2845.63,3.72634984,16.19904952
4.93,409,132123.53,966.71,2.55902439,14.85992683
4.56,409,132123.53,966.71,2.55902439,14.85992683
4.69,409,132123.53,966.71,2.55902439,14.85992683
4.7,409,132123.53,966.71,2.55902439,14.85992683
4.58,409,132123.53,966.71,2.55902439,14.85992683
4.62,409,132123.53,966.71,2.55902439,14.85992683
4.43,409,132123.53,966.71,2.55902439,14.85992683
4.56,409,132123.53,966.71,2.55902439,14.85992683
3.07,438,144249.23,1019.09,3.370501139,15.76790433
3.21,438,144249.23,1019.09,3.370501139,15.76790433
3.09,438,144249.23,1019.09,3.370501139,15.76790433
2.88,438,144249.23,1019.09,3.370501139,15.76790433
3.02,438,144249.23,1019.09,3.370501139,15.76790433
2.96,438,144249.23,1019.09,3.370501139,15.76790433
3.04,438,144249.23,1019.09,3.370501139,15.76790433
2.99,438,144249.23,1019.09,3.370501139,15.76790433
1.49,465,153722.85,1140.45,4.192703863,16.53551502
1.61,465,153722.85,1140.45,4.192703863,16.53551502
1.51,465,153722.85,1140.45,4.192703863,16.53551502
1.49,465,153722.85,1140.45,4.192703863,16.53551502
1.47,465,153722.85,1140.45,4.192703863,16.53551502
1.45,465,153722.85,1140.45,4.192703863,16.53551502
1.55,465,153722.85,1140.45,4.192703863,16.53551502
1.45,465,153722.85,1140.45,4.192703863,16.53551502
1.59,752,239119.52,1590.64,1.701487384,14.17831341
1.63,752,239119.52,1590.64,1.701487384,14.17831341
1.57,752,239119.52,1590.64,1.701487384,14.17831341
1.54,752,239119.52,1590.64,1.701487384,14.17831341
1.67,752,239119.52,1590.64,1.701487384,14.17831341
1.58,752,239119.52,1590.64,1.701487384,14.17831341
1.57,752,239119.52,1590.64,1.701487384,14.17831341
1.55,752,239119.52,1590.64,1.701487384,14.17831341
3.03,780,249300.07,1715.49,2.067003841,14.53441741
2.95,780,249300.07,1715.49,2.067003841,14.53441741
2.77,780,249300.07,1715.49,2.067003841,14.53441741
2.95,780,249300.07,1715.49,2.067003841,14.53441741
2.77,780,249300.07,1715.49,2.067003841,14.53441741
2.78,780,249300.07,1715.49,2.067003841,14.53441741
2.82,780,249300.07,1715.49,2.067003841,14.53441741
2.64,780,249300.07,1715.49,2.067003841,14.53441741
2.21,811,261405,1862.94,2.542820197,15.00083744
2.26,811,261405,1862.94,2.542820197,15.00083744
2.26,811,261405,1862.94,2.542820197,15.00083744
2.22,811,261405,1862.94,2.542820197,15.00083744
2.18,811,261405,1862.94,2.542820197,15.00083744
2.19,811,261405,1862.94,2.542820197,15.00083744
2.13,811,261405,1862.94,2.542820197,15.00083744
2.11,811,261405,1862.94,2.542820197,15.00083744
