,yield,radiation,rain,avg_min_temp,avg_max_temp,class
4417,0.28114875363522196,337218.96545177675,607.1860374814693,1.095038261916642,17.6221357539682,1
4418,0.24449690425443316,147111.84671364917,2046.9660957054198,1.1269279595858248,16.13090997585731,1
4419,-0.42507415731388787,490831.63161757455,1958.4560328473603,1.0721980860141227,15.188958525392472,1
4420,-0.06169301685030737,462316.2627948412,862.4557816441908,3.410708855091926,16.251582837728975,1
4421,0.54122216413012,56903.27655001595,2262.941693714522,2.8006465108800356,16.023169793754324,1
4422,0.5854229517489817,189327.43028582507,365.8709186765503,1.2793842020951152,14.567518702812585,1
4423,-0.5790792267246434,178031.70827986705,1094.4329527131113,2.565197174057963,15.581301300723045,1
4424,0.8700995378184642,509128.12853813916,1993.3932815075973,2.2033121239207816,15.943542707915928,1
4425,-1.2918012409029869,261704.3852680928,235.6510295119204,0.4558886811774919,15.75057787843265,1
4426,-1.3324458810703736,8213.188528993327,644.167854209055,1.741787224746906,15.02345254231007,1
4427,-0.6496124740653703,166317.36525801098,881.9151224395598,0.498009910371147,16.468278233062353,1
4428,0.46359033453195186,275651.8895147528,1028.6382688287622,1.7891548175882683,15.133507087849502,1
4429,-0.26178579434458804,434240.75094319903,517.6625375100732,0.4905085840780265,15.833664672129634,1
4430,0.08220957983271493,98944.53169552355,1177.3487880521934,0.5729323685982897,17.589679738969128,1
4431,-0.5402066832637487,318702.4029788889,219.80969028955911,1.2719308210439757,14.678807730318972,1
4432,-0.3154845924928893,404053.5093653268,2175.48088082906,3.132845295411628,14.876243306667867,1
4433,0.20384523604864135,36696.11291357318,681.4479057233552,2.559000181503105,13.369016969738098,1
4434,-1.3900606044302666,60603.11562490028,2771.5539406426906,2.982146251192371,14.35215347544146,1
4435,-1.5140338885566633,85332.93825090956,2099.333426036524,1.4743849413140118,13.369536502165646,1
4436,-0.9322892662806087,404049.63640721585,855.6273148445496,1.4814919972900447,14.883587518158452,1
4437,-1.1203849666817793,188903.9466767273,2450.164355559289,1.958310576098654,13.402610422008564,1
4438,1.0841536509648453,153649.95940957643,2042.4864245884255,1.8969881188464928,16.913673152925647,1
4439,1.3926457693730767,501786.2236260758,2831.283321854003,0.8468263823574045,16.597280879714614,1
4440,1.3550044662120642,178399.70190050465,2976.867358259446,2.6904003620479697,15.691736609785538,1
4441,0.41496945820317954,52900.96711369036,267.01263734916785,1.8935374908535394,15.115735501604476,1
4442,-1.0189326346018082,447596.00355961325,2124.803375476431,2.416495908583376,13.549751072619147,1
4443,1.1690826464925328,359566.5854134685,2904.1538020106836,3.2538960574455684,17.02996598514602,1
4444,-0.3675538930517115,11741.88962224987,2307.003130366445,0.5978087433373607,13.779061901101263,1
4445,0.13131329562787553,345555.5903211884,842.8490749813667,1.5068977860917174,17.07276482890845,1
4446,0.9515354539249272,54718.30501785406,2547.622572615605,2.1346128257708865,13.696894934602225,1
4447,-1.3716049208298087,362548.63455414237,2081.5862025828583,2.9896407548633626,17.89508353151262,1
4448,-1.48317093214472,356310.4518525786,1250.699812327515,3.3271165975486445,13.24871060496382,1
4449,-0.6379217796958496,134912.4557869921,1590.4252803403933,1.142580705980082,15.450989659996894,1
4450,0.41900736056320964,31153.521475630347,804.2872352291228,3.2899573535039863,15.658936351807592,1
4451,-0.7838912629817719,351307.8796989771,2796.0749680944486,2.6744742246991366,14.267482987695821,1
4452,0.8084004653450725,267105.59716590866,2095.0747159013217,2.05908413252906,16.10193875319132,1
4453,-0.2351482303102963,289696.3396320887,1753.8654235726242,2.118494370060509,16.210816118309662,1
4454,0.05355528945016386,213392.49712460997,1356.5255497462392,2.520386547826387,13.755763628203162,1
4455,-0.740088616867827,52843.418382995456,1644.8631354083336,1.005218155611281,16.45864790598176,1
4456,1.2887177675171038,339614.1444103877,-102.43050537782204,2.036497094811901,15.559593772860934,1
4457,1.0232400666181585,190085.75788509447,2546.1573431349343,1.7987000118300165,15.635852695852556,1
4458,-0.3379237926294272,481610.43648419494,1365.3812624008851,1.0316573706486976,14.614538318017397,1
4459,1.3858642831367605,196685.51356352193,1476.0203473003146,2.7446487883545423,14.049384795254976,1
4460,-0.353334535136256,13622.238300102039,2497.8249118833364,0.6304617660466018,14.778639314957793,1
4461,-0.5331845383474039,367092.9853559331,1147.424233308418,1.9853930165988636,16.197691340538725,1
4462,1.096833727131127,191408.3067494508,1648.2476620740174,2.960440555964425,15.570505570629884,1
4463,-0.555986276413567,439372.30275785906,2461.6280923761647,1.7976692665858514,15.479933639139121,1
4464,1.2726753630202574,41443.666702733266,1310.234292450518,0.5119569734394002,17.727316448576946,1
4465,0.883261405395261,161924.43723733036,1289.6035423392505,1.23875050653304,14.718017787636523,1
4466,0.8521852599437167,436270.1458947446,1550.4170587056797,0.7312929153673691,17.066087051982368,1
4467,0.9864536411790006,493715.07280656847,316.1126063812354,3.4402576650633803,17.346477055122406,1
4468,-1.2504686402830025,189796.9165670198,656.3391330860443,1.8105962386377081,17.796190646822918,1
4469,-0.2678815630446001,226966.69751743908,376.4347288473212,2.743687884934179,15.92600135439373,1
4470,0.2759723092071016,508339.5172651366,2543.4516030579325,3.639620128269348,16.077574600826367,1
4471,-0.12419649358105089,78842.64843377288,2795.284450038238,2.4321618010427275,17.329226379520982,1
4472,-1.1863692534419823,190844.12044664618,1490.3512720250155,2.72159779438669,14.17786620502659,1
4473,-1.1838113740929248,75420.31287830895,2016.2958133618195,3.2355994896449767,16.36882226771556,1
4474,-1.0765806722521942,77336.94121034464,113.39105933329918,0.7353441094819584,16.34551324024647,1
4475,-1.4967951941559712,159906.86831421126,2578.3835872805053,2.152050482901185,14.350229645484267,1
4476,-0.960335985272218,110427.2006292123,-129.62832013900018,2.182951127446679,14.315346522099068,1
4477,0.7814506474117278,449755.26485079335,1835.0563817534608,3.2427801502387466,17.489269233808322,1
4478,-0.3105474764045957,444391.24659894255,1503.7558949653921,0.5036577477045703,15.896834587144628,1
4479,0.4266957462008496,331817.0210402541,1195.9966586910011,1.201684003387368,15.674076330819522,1
4480,-1.603961807207989,255490.53120895784,0.39751788615481587,2.4719653445998224,17.12979445294413,1
4481,-1.1619467971829402,467167.58803861775,1701.5019932387722,2.517175661010808,14.65483737697632,1
4482,-1.066491535724841,425862.9566521336,1825.3302883280421,3.584764513795431,15.298026757111575,1
4483,1.3476722904416087,167220.18704453763,467.06202464770263,3.619699292949478,14.160277979719575,1
4484,0.5331610196529564,415796.5397390777,2741.9236685697942,2.4901407621163516,14.006677915634203,1
4485,1.1840086101757725,325227.9254671813,1489.5877672629103,1.4009917951926174,15.061961026790712,1
4486,-1.1350364417145506,438341.6268054105,1112.5069197377297,2.1257494858721433,14.380859967105687,1
4487,1.1759658853097812,13302.499330389994,991.6635144910961,3.3993144956807466,16.825900542735745,1
4488,-0.014115151399767045,347432.3146195096,789.8020983377086,1.2463699619942072,13.831622770275148,1
4489,-1.1301663602912237,272578.72001987614,1454.794058690499,1.346313899897617,15.827216290176525,1
4490,0.4632354023689622,208257.45987966965,1758.7161185842765,3.24477371671507,13.812771633493597,1
4491,1.3135178111212125,193415.91426687522,2286.91335222083,3.0436271731308686,16.224027754692926,1
4492,1.3377985202004856,429676.1089183796,2459.469787640051,0.5617557352439648,15.425358671506993,1
4493,1.1516645324312904,116803.21689836634,1167.3466614013198,2.656019211474697,15.973581714413559,1
4494,-1.3674052793287954,45863.06351615084,1229.0931351274285,1.6749664952588184,15.078810423170745,1
4495,-0.29294285644827633,316342.74053145124,195.00680461622136,2.286473581240499,14.69631228388328,1
4496,-0.569686387159551,118926.72011297273,529.3481322599126,2.7224466239303737,14.107306867632026,1
4497,0.40683614175784566,135227.57230791938,415.1891831372493,1.6883660685286201,13.796812939126108,1
4498,0.5278942022444131,287373.4163375211,2838.883861987493,3.5055287059268556,15.782069201042816,1
4499,-0.5707515147666233,330946.6631038425,0.24314031213162934,3.2647790970392387,13.335692377116754,1
4500,1.2876882024949823,224214.8115599011,1554.1155806387226,2.30123853411037,15.69658221550394,1
4501,-0.24545007795897456,29135.74608867379,2952.1577451692983,0.6810776218590123,14.214259250825606,1
4502,-0.9242003254216338,128515.24571635958,1793.0747924122973,2.9618798908762125,16.11416026702615,1
4503,1.3320751949025311,487955.2224402444,1472.576167604727,3.0619961333166863,13.5412559443065,1
4504,0.6302363495980892,462274.0117168264,933.1642116732064,3.392854146230385,17.11714197080905,1
4505,0.6438218968227436,399544.3703593425,462.6109150140287,2.604740081862454,15.211789444081083,1
4506,0.057040874166691014,437839.31375600665,2233.262357884832,3.376007238262221,17.188442725000225,1
4507,-0.9210225092723545,290552.8011152107,2945.0342887957427,1.8950432313123953,13.84263479192756,1
4508,-0.17962544737608588,119386.75041275569,-20.922007680750653,2.5123433603981535,14.489666650665583,1
4509,-0.7456303126176078,492283.8008708814,2071.818007183662,0.8657691503263296,16.434222020550173,1
4510,-1.511483461204096,241333.819357269,2394.57992299978,2.124613930084096,14.077590578018013,1
4511,0.777894429338426,280556.21429053997,1117.2667052130987,1.9056005019864177,15.627684041637984,1
4512,1.105997959745944,24781.968257660315,1716.3975893042268,0.5372367361231766,17.892565793278173,1
4513,1.0356555939686665,371956.99175193836,1068.215472328555,1.2917683920420258,15.641291296309092,1
4514,-1.1163542691236676,185913.45852188556,596.8815809627131,2.0255453000076358,17.148154032936336,1
4515,0.6399592030953332,345893.68060695636,1986.153236228934,1.151484235463589,13.69124286589361,1
4516,-0.626676124022332,186764.14972048282,1972.0205279926422,1.1743849751565683,13.94553778677054,1
4517,-1.0396462185712645,453503.64761798637,1789.9542899834837,0.9753544808201723,17.52998250110295,1
4518,0.05311036911284406,363232.252776762,2080.7593527808685,3.1380663730842633,16.435734185895445,1
4519,0.8859321456770539,97064.49943775746,270.92181083333014,1.6656871679026388,16.22309496617206,1
4520,0.9250332931517509,360189.3587220063,2692.566975040342,0.704682612331369,15.591962925775212,1
4521,-1.0347489603343543,270150.88127662,2667.5853965976403,2.6205292427030074,13.486358870806562,1
4522,-0.3206334702093667,64559.37061810175,2361.7502497936152,3.1121782594962593,15.296781506646452,1
4523,0.7426265220563528,508624.08235542156,1555.1367710210043,2.344579542775561,13.555430832137432,1
4524,1.2754838306973193,454480.1821000491,178.90856439950431,2.3229829626600917,14.05166088804151,1
4525,0.8954459908065404,27208.26140997482,2747.4316210923785,3.61566394452254,14.212702674132148,1
4526,0.7192745386603479,309368.67679244623,-24.88081517658459,1.6549459232115822,15.701823175165869,1
4527,1.4417670923869523,265612.64474588726,1695.2137158256833,0.968430838398446,16.643036733558592,1
4528,0.127935934222279,301852.08587055834,140.15625945577398,1.477782261618994,17.19982478098929,1
4529,-0.26778996910112385,506306.1681934891,971.747353305658,3.3417408487038873,16.078108154261294,1
4530,-1.464700724215236,281340.216242353,1761.6725021123284,2.5825868840786743,13.703973633917203,1
4531,-1.049434983306334,61017.77663150662,1731.3955821897575,2.2570594926613063,16.130665059133854,1
4532,0.14177253385870991,44469.78796416703,1680.8363618007634,0.6273665092902336,14.550696862554023,1
4533,-0.49954305126169807,320052.1398770374,70.36255996040992,1.8144959538958774,13.47115212529254,1
4534,-1.1186531433389355,319840.9857314424,1779.4012156512172,1.3855463856478,16.686164567472836,1
4535,-0.5624486126672057,223066.86312613098,1395.691600960797,2.3142541846858293,13.402458915862073,1
4536,-1.0664622962099033,258032.91330626135,2684.7627453435553,2.824358274345169,13.995345767965814,1
4537,0.09189914567513258,24296.35236455042,211.66504760091323,3.4769354221810804,16.897398674422,1
4538,0.650278181245858,514391.5288559022,2271.6944964402564,2.018273799550097,15.626787513092891,1
4539,-0.6288484884641403,10839.022338483845,689.8042718616719,2.058333424965547,14.33197006457415,1
4540,0.9829298502454944,79376.81647134667,2240.0666067050106,3.430032795757662,17.410539134568253,1
4541,1.1350229091965405,322421.3208661397,858.5420937438612,2.407577697334215,17.362976185031474,1
4542,-0.2981978215430363,419669.52784767986,241.75199679707725,2.659326037549942,17.01355484854055,1
4543,0.8205181396937413,149314.19661789795,967.9001518117548,0.45809695647247006,17.001865374974514,1
4544,-0.006620622650291619,373509.76239236526,2504.2975368077223,3.037033125141673,14.443975167520035,1
4545,-1.276295654228118,236258.04872256573,89.84813632693607,2.7229900022135967,15.863678492731292,1
4546,-0.53521198904395,432535.72539273836,1658.0250578496316,1.2247796724632107,16.44419653420806,1
4547,1.3088235816606262,194531.7506215754,1436.8656395373782,1.8378905413046478,13.320100223014776,1
4548,0.1089938961966943,128453.07816698702,2528.8290505196783,0.8057536046173912,15.896858379407238,1
4549,1.190570494622225,392261.56325011625,2635.5304287092295,1.565358740158961,15.03673754259105,1
4550,0.38436731875910324,442157.7488960749,1484.021791985518,1.727437392213978,17.846149854052687,1
4551,-0.6893859631339407,212104.84302235715,238.51934110696595,2.7236415682485786,16.670277788781885,1
4552,-0.6096812364329163,149992.5029015411,2415.8055414349433,3.455356634338533,17.05974674439312,1
4553,-0.9082721127586082,148087.08771688404,282.5854429786326,2.06943359166892,14.78468586783631,1
4554,0.3446537492375823,312129.0909947887,2117.869988424641,1.3150431646748562,13.49915280380459,1
4555,-1.5888557086463093,36165.05236204703,2901.8197598833485,3.094399077436629,14.831470882306748,1
4556,0.1279375965907963,220696.45992621488,371.64076016066997,2.540495053862996,15.351426911875091,1
4557,-0.6122452152449072,404625.08564029756,1836.1892125566574,2.979962462332799,13.358369816200586,1
4558,0.9797754278250164,140397.2537414765,2126.4420355507455,1.6048754751927432,13.292524521682633,1
4559,0.496280768668655,448967.95707297453,1951.7948506771818,1.100583817070072,16.326148497338078,1
4560,0.6639845943346003,245163.3477690068,703.2155806209503,0.7358620680011716,13.781894430975925,1
4561,0.06140794964018337,126622.1625425217,1590.9271830777955,1.7184606682697678,14.731227917669564,1
4562,-0.4532616294365317,493580.3452919998,1301.3729009886972,1.4724343193569476,15.580030049557807,1
4563,0.12278406610706183,2862.7230010000385,1905.5714932967987,1.26646488642533,16.448767697804094,1
4564,-1.2276010493805263,315813.1192876536,362.24812095485595,0.5371944801798458,15.23156248752452,1
4565,-1.356196320216089,479916.42174782086,2827.8156097157444,0.908461834728516,16.36397967994215,1
4566,1.4205970855760781,267017.16170628637,1927.6568466807103,3.30063222393765,14.665201795340316,1
4567,-1.5729562912720065,489297.33482268325,834.6818571629545,3.5543037213260256,13.91904244104275,1
4568,-1.6092670545841303,504903.5410002495,302.69373236740057,2.7918583848050043,14.525778476749856,1
4569,1.401419754083002,389748.4473332218,1487.1263580158889,2.861393528297011,15.184837554259783,1
4570,-0.8970189720932902,474399.1461005716,1362.6951564264687,1.5399044474023444,16.818211226689947,1
4571,0.7753714074111917,170411.3716415286,2586.666673087419,2.2891371527355244,16.136585274586864,1
4572,-1.0983835389824168,101847.04759010857,901.2931779628329,3.594089667318144,16.089107805164616,1
4573,1.1994037969541083,514108.8625048238,1984.342064130637,1.5362478819089036,16.683123723989922,1
4574,-1.216421922949753,59083.61846298654,911.9996563861955,3.167069614023733,15.247076898855934,1
4575,-0.11731478233273829,310006.75787555374,203.80295569513027,0.6195952112611206,16.96428459131124,1
4576,-0.43219336451673906,363770.39470679866,2971.2795533823673,3.1410488869640556,15.505918471380454,1
4577,0.25858883835080504,69639.48510623585,1856.9233799843835,1.3783331898288886,17.56928862815929,1
4578,-1.1789295004483,306903.77232929977,2525.35326632246,3.632516078144201,15.319827378046902,1
4579,1.0817355228674876,379348.2141747168,-48.16544487509411,2.541134422103097,16.306181896308335,1
4580,-0.9218149047042429,368792.8317698676,-112.28844438838262,2.9608497830722706,13.444132299459142,1
4581,-1.357203294036455,360724.564087596,51.20952119462763,0.697775874751712,15.456302749526103,1
4582,1.1631133434453163,159368.90040423078,2456.5653092705115,2.0613652297261034,17.374780564698924,1
4583,-0.8880353344602439,338010.25822727574,-128.9801230468953,1.9013506686249448,17.289238568695,1
4584,-0.14213781059274955,258597.01792872965,2649.179205870335,0.7262105396203019,17.169301773862298,1
4585,1.3480655016577883,298379.979879014,2530.2314153154616,2.5993854612651637,14.298050495184423,1
4586,-1.0185755138573387,386802.713891132,1283.2285000311367,2.4960033858134247,17.388774894561653,1
4587,-0.2696161612903798,461413.9838837821,412.485881795925,3.4668617607146777,14.493818992464792,1
4588,-1.0464220883180515,489307.6731711558,2287.0582649349094,0.8026031449223126,17.533159903269514,1
4589,-0.8128417414203543,351184.05244087375,572.8505128159819,1.4056070420611153,16.814131343322046,1
4590,1.0876804587280757,239524.8554266332,1114.882659900098,2.5056546085727716,16.7581054676535,1
4591,-0.838836446104197,167731.88544706407,1209.9368593789536,2.130548747260778,16.578826790342706,1
4592,0.9827025713440318,324657.61271567456,1441.3621668189353,2.266511047135225,15.634821599656144,1
4593,-0.13312121783052833,49118.71327097777,1468.608565686015,1.0782506445005702,17.640432706365587,1
4594,0.15140292073347283,138288.9351310072,165.4780559747109,1.7367607454932088,15.735537656901032,1
4595,1.1756495870768542,275832.5535417346,425.3523539144794,3.2677635031445886,17.503920271876176,1
4596,-0.7349042695729379,332802.8011736411,2244.27217236251,0.945315011919568,16.27506208704942,1
4597,-0.18533835157901568,65693.7304027895,467.77960369226446,3.0945742055810745,17.34110728209104,1
4598,-1.074434079180381,376838.9978026134,1855.048180735674,3.16450644848781,16.3873711336824,1
4599,-1.4117902517938816,262232.7001369573,2627.180751689362,2.1954129498281487,15.252767044294785,1
4600,0.18171031602749887,106227.17758548912,1317.0484017415301,2.778253933166434,14.693011207566673,1
4601,0.037935137355234794,521208.1612874838,2505.0056790765266,2.251635422859554,14.288947937547112,1
4602,-0.6041078769044481,357588.398374776,-35.65281460377324,2.2797204131501574,17.656169717721205,1
4603,0.7259441009839684,329463.39598235424,374.87469750302205,0.6285194240942786,16.45871819934905,1
4604,-1.4755449909635794,496439.09734114754,2464.1507388743653,1.590344394296305,17.34166654682632,1
4605,-0.5364286013028945,191485.8220024383,1670.7336825095522,0.6412368857890263,16.645498981618218,1
4606,0.33309282503429305,347780.79756436596,1486.584202187783,1.8349099458440141,17.137535430062567,1
4607,-0.21927145422412941,440724.223800125,1550.12049729988,2.0644676882604878,16.17075787855284,1
4608,-1.2693406569707038,26096.094598857744,2395.0354044457617,0.9529209441867523,15.514427691926642,1
4609,-1.028301856133004,104646.26031723284,1814.492176957906,1.207811243368424,14.605178131095347,1
4610,0.27133993819263114,422896.43612456927,1244.6270795577009,1.4129327745659066,16.328545629275062,1
4611,0.21027267750704737,322496.88309888553,1438.4103474365902,1.3325590306684338,17.483709289249727,1
4612,1.3585543181287334,27548.263014859993,599.4232646531708,2.043511435987207,15.76279691923621,1
4613,0.16967551320668517,76452.97104627853,2522.07372415424,1.6732261133081243,14.88974980101537,1
4614,-1.5110044811458596,373867.15540384344,812.0270288297717,1.2983273245185156,16.023352752793663,1
4615,1.3550572871529498,288173.33196997055,1201.5015783523068,2.631599717473984,14.94628818863356,1
4616,-0.16986709617846318,477095.5926475875,2102.5118345594847,1.0404137956430564,15.816082810621067,1
4617,0.48525709149847174,469106.9958770243,1056.3323681482725,3.261467414030725,14.632313901302442,1
4618,-1.4062159637811809,186257.10101990314,51.73184204032998,3.3227552388481616,13.86559546414774,1
4619,0.6372681981842394,359407.5502250926,1733.2230373308432,1.3199818346254863,15.146303899696468,1
4620,1.426561985041778,57218.09161487128,1058.1496566331364,1.3881411211080519,15.606605659559849,1
4621,-0.7435699440560487,308604.8817656046,82.65182860325794,1.1165442692938066,15.769109218187998,1
4622,0.10168518980898877,509319.9768402315,671.1593293571595,1.942754980791418,15.351216676775813,1
4623,0.9288113582946913,414677.68356324616,2512.71273418113,2.3672988601014513,16.031103410890736,1
4624,-1.277516369936427,158319.20412132447,989.0707386881079,1.6342624497037341,14.049197532189586,1
4625,1.0236159304940111,479356.9568692314,39.51790850670585,3.5331958956707217,17.717193913890593,1
4626,-0.7256562410310818,222659.8830920023,1104.4935137540976,3.6301511333552536,15.838943295292914,1
4627,-1.3624345645860054,474504.3343946242,2795.7950949355786,1.880367676550288,14.71085284966932,1
4628,0.667107675870056,245970.7053336751,1225.2271955081844,2.3568901291500017,17.510325970745313,1
4629,1.2036305890978745,151247.2269388121,1689.7363239019692,1.270049698265061,13.335024854087306,1
4630,1.0349929210559181,230640.16809265906,2788.5701392944484,0.7240531434689175,15.370620769043999,1
4631,-1.574676676534559,69631.63840980282,1195.9101269637852,3.008264409244963,17.48141630638296,1
4632,0.02942880176783702,173341.150463263,630.3678438618109,3.3302975524894656,15.24751079035941,1
4633,-1.1954830994144028,161140.45083449522,1423.6911281368828,1.49931381451259,14.829057464566773,1
4634,-1.1592530617623749,59805.25221670874,806.7740463100599,0.9069610900480063,13.24611692013369,1
4635,0.433812852549019,68280.04908486422,722.1935927231712,2.4696125562920974,16.09206175131579,1
4636,0.3926014728172982,14663.580142098617,1556.9608880460435,3.485614125727743,14.154115287998643,1
4637,0.9543417969859136,160422.12043319643,2086.902942060982,2.7739846584708303,16.571910711871215,1
4638,-1.4080830377237865,300603.5819008419,30.833863201858406,3.153717721092126,15.81913234259852,1
4639,-0.4677151365131156,251953.23530486156,2184.6189340003357,2.6364944123872256,15.59412519324226,1
4640,-0.8218740200168546,73043.29502516183,2461.4245612893546,2.926201407700539,16.14248336712032,1
4641,-1.4458678892791743,347572.46020956215,2565.7470180530718,0.7968520101745743,14.604400082199454,1
4642,-0.24047869343031292,31905.09052396858,1957.3496768818377,3.022845141848455,13.59977114134607,1
4643,0.6199186532011312,251009.3226072278,1424.030714089824,0.8394987520819572,17.325743757541918,1
4644,1.0694550794185167,158949.87893269968,847.5084714688779,1.5972145268002038,16.035779982282747,1
4645,0.0759233465902589,449769.03710340115,57.42038111919149,2.3757704004958597,17.265312490280056,1
4646,0.4823756763000313,288792.92736980057,1722.9776567904887,1.3619102330581887,15.697964558313608,1
4647,0.6306075227031558,5288.55420510261,77.24353517418643,1.27004559713329,16.09566416754742,1
4648,0.1334317764272297,55809.99026079507,47.64611541244315,3.263445633298704,14.5747866507905,1
4649,0.7308509333798936,188221.07318466905,2254.107064176071,2.6347294469008427,14.4795420713533,1
4650,0.1190302510383241,304309.90090481506,1997.4488080525143,1.6024240930664566,14.700553329953376,1
4651,1.0160028093183695,350520.0790220026,890.1172431797027,0.7865235337461682,17.524609054347486,1
4652,0.7937796766379219,440276.73997370084,1190.7356411535425,2.1314005551823847,16.530591950838012,1
4653,-0.3209447482965615,46059.822043802895,806.4114415918507,2.681076052887632,13.354979781547575,1
4654,0.8806769393986462,470523.2438716442,1521.7521438538995,1.4936815005880402,15.530662554410014,1
4655,0.09471699257929189,401201.49675726774,1689.8462542521997,0.9267962635222886,15.324516047378298,1
4656,-1.1021220002479222,340884.10114339134,1724.089958113102,2.4002642363145887,15.495225768225337,1
4657,0.5028970683053271,242847.30851423566,2321.222481499464,0.823689626023932,17.113206782976146,1
4658,1.3475664464982917,354342.4761550379,2372.8432741709707,2.6752653303812703,16.01149782383023,1
4659,-1.2771894283072538,102975.99826476214,991.6204419299822,3.584330116912115,14.28843644500293,1
4660,-0.3075603939391276,124611.023065255,2357.0350812210227,0.9679251364261315,17.859533759038165,1
4661,-0.041062315060097276,483450.0464839446,948.2859058335578,1.1317872628984842,16.99955990033122,1
4662,0.024914070026813562,225204.94983250982,1238.6055137186625,0.7421355404780523,15.617111831199406,1
4663,-0.6676928542811064,46574.691942109166,216.04811021834013,1.0430730818277856,17.732325509281125,1
4664,0.7392257505700628,243344.79954281173,1583.2126179525656,2.199999879377595,16.88396358624318,1
4665,-0.6528522888941949,61037.785794039715,22.638852201963147,2.2298518443546884,16.107807281525304,1
4666,1.0692318796888327,108386.89272930224,2560.4949373614472,0.808395945881774,16.1349224095165,1
4667,1.2261370375979852,471128.51617433986,1621.0145527033703,1.4881611886320762,13.833755786910192,1
4668,-0.8845678361824689,221308.00756039293,251.48142843710087,0.5179720120162945,13.462757802571417,1
4669,0.34694265739130725,225098.7440969814,2887.386923328295,3.352641573372365,16.494016692510115,1
4670,0.4875486044417561,179725.38271594828,670.8266519710583,2.815795067146756,16.136655481995682,1
4671,0.09610995532560662,303666.9481708185,2022.1941879271449,3.579464105348194,16.100574942017026,1
4672,-1.559151829409389,220714.70761709253,1212.4209662218225,3.2758268177030194,17.581801520452046,1
4673,-0.08727434968477277,415033.46503580967,1620.0731198179408,2.6617891942909377,16.637581403913373,1
4674,-0.916987148219017,160948.2687565701,-43.76136395577133,3.224267321534427,14.75139012886723,1
4675,0.4511131261142909,24014.535023571745,-33.12953068057756,0.9149561313951176,14.80613201438177,1
4676,-0.010620755339925125,286790.40285543905,2573.882546928947,2.37744167817604,15.902349813715315,1
4677,-1.4385453815091396,486288.74208232237,1759.1041579190992,2.7951732824281175,16.000868160708492,1
4678,-0.7307789881462209,75048.134695108,1218.3040734228143,0.7139791907314497,15.46374894236408,1
4679,1.2342287815470363,71646.55932222215,2053.4489785394853,3.0125767119762825,14.351786785543606,1
4680,0.49323291092882826,59227.094089884835,2449.5589700220753,1.597834939201105,14.467074837161759,1
4681,-1.3363486540370135,269868.69071994256,1239.8167999763305,1.0325479528793138,14.670823683169607,1
4682,0.01899560896380814,267436.98572576523,-44.37134778856296,3.3830078749855783,14.878389123066325,1
4683,0.3773043198545438,56913.841566683615,615.9645872962443,0.5373459128353337,14.550128513099853,1
4684,-0.9348437559682572,142218.5344249579,761.2772267643251,1.6764406733503183,15.776024524188113,1
4685,-1.613046341832658,454688.677661617,645.8558083381344,2.6640713930598405,13.9721635548263,1
4686,1.1126413162598205,274387.2278227019,1795.2424357719797,1.6577213866624663,16.49224826643581,1
4687,-1.00844031409809,408352.75187232933,2402.485860777789,2.1323645947380423,17.113395510965876,1
4688,1.2464266260619867,88063.32186660216,2023.3618071656983,1.4939207093537883,17.32624544642787,1
4689,-0.6061178945723791,392000.56404763105,1453.0491562178584,1.1505020446014673,16.546698180575543,1
4690,0.5027595522669315,82282.5498347573,367.27183055210315,2.88608028456572,17.472336555088727,1
4691,-1.3570474791203122,385909.0442479185,1288.7947042468622,1.1434011821402326,14.819390387657947,1
4692,-0.5178748985395796,194542.70024495188,289.0727163863913,3.100238362094707,14.679082869876419,1
4693,-0.5417110417028974,295970.85836388305,241.0202146243269,0.7472407507653931,15.009774191538767,1
4694,1.3231494980942635,37313.616478714845,2512.360674107192,3.4094934578297558,17.85138234024425,1
4695,0.29416429673662425,43267.927057075394,2004.35099871286,1.7845617414149033,15.124072902056371,1
4696,-0.6894009845749414,370627.96587163355,2843.4956583739136,0.5764642695210754,17.537695233205817,1
4697,0.04141936363009724,93798.61760745554,1154.2122074794586,2.6251417973907065,14.412904840314136,1
4698,0.2078222018490412,323404.85280375584,1351.9499538110224,0.8027142510128553,17.71615715633622,1
4699,0.37830561911462146,442896.397170847,2424.27196132988,1.2899222576574976,17.658671553557348,1
4700,0.05511820909031173,487885.1152869988,2614.2813206387295,1.1748238968050257,13.593086480511563,1
4701,0.18359963698722037,241747.2864799487,861.6920093777053,1.7075217503040534,14.1141481588538,1
4702,1.1135041156806644,84156.59569047223,1223.9365249617435,3.4243846199634866,16.13342097557912,1
4703,1.2089655772212007,359940.7614547825,1790.4700686207716,2.443998152985177,13.884683081391927,1
4704,0.423301908631061,318688.0730714164,1201.389265498682,3.01515436465107,16.45760046585246,1
4705,-0.5917497486087799,217005.74268797555,2212.613440597407,0.46187776064547004,16.549864758139144,1
4706,-0.6794180815388241,352730.9547270083,305.0377030456228,0.9349086707575657,13.857322830379196,1
4707,-0.058500134280154326,273278.7036814128,1908.5842663684991,1.823718017234128,15.594872813081016,1
4708,-0.4937250115449425,87899.76022712457,2453.247649130828,0.7070771471304123,16.73567915070037,1
4709,-0.49488394356186305,55374.39377133946,1123.1545283489097,1.0707294453545266,16.907706443771566,1
4710,0.31368044490681335,29033.49290887909,1844.0501842521141,3.409844869264557,13.857422603349802,1
