,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
364,South Dakota,Beresford,4/25/1997,Excalibur II,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
365,South Dakota,Beresford,4/25/1997,Rhino,8/30/2000,0.68,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.641454565,0.584193548,1.106568215,1.1775
366,South Dakota,Beresford,4/25/1997,Amerigraze 401+Z,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.560576542,0.584193548,1.106568215,1.1425
367,South Dakota,Beresford,4/25/1997,Asset,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
368,South Dakota,Beresford,4/25/1997,TMF Multiplier II,8/30/2000,0.61,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.508583527,0.584193548,1.106568215,1.12
369,South Dakota,Beresford,4/25/1997,DK140,8/30/2000,0.54,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.468144515,0.584193548,1.106568215,1.1025
370,South Dakota,Beresford,4/25/1997,Avalanche +Z,8/30/2000,0.56,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
371,South Dakota,Beresford,4/25/1997,Garst 631,8/30/2000,0.56,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.491252522,0.584193548,1.106568215,1.1125
372,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,8/30/2000,0.55,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
373,South Dakota,Beresford,4/25/1997,Pioneer Brand 5347LH,8/30/2000,0.53,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
374,South Dakota,Beresford,4/25/1997,Garst 620,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
375,South Dakota,Beresford,4/25/1997,WL 324,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.514360528,0.584193548,1.106568215,1.1225
376,South Dakota,Beresford,4/25/1997,Rainier,8/30/2000,0.52,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.445036508,0.584193548,1.106568215,1.0925
377,South Dakota,Beresford,4/25/1997,Spartan,8/30/2000,0.53,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
378,South Dakota,Beresford,4/25/1997,DK142,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.595238552,0.584193548,1.106568215,1.1575
379,South Dakota,Beresford,4/25/1997,DK127,8/30/2000,0.55,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.352604482,0.584193548,1.106568215,1.0525
380,South Dakota,Beresford,4/25/1997,Spur,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.4161515,0.584193548,1.106568215,1.08
381,South Dakota,Beresford,4/25/1997,Complete,8/30/2000,0.55,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
382,South Dakota,Beresford,4/25/1997,Innovator +Z,8/30/2000,0.52,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.38148949,0.584193548,1.106568215,1.065
383,South Dakota,Beresford,4/25/1997,Ace,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.375712488,0.584193548,1.106568215,1.0625
384,South Dakota,Beresford,4/25/1997,Vernal,8/30/2000,0.59,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.283280462,0.584193548,1.106568215,1.0225
385,South Dakota,Beresford,4/25/1997,CW 5305,8/30/2000,0.63,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.635677564,0.584193548,1.106568215,1.175
386,South Dakota,Beresford,4/25/1997,CW 5347,8/30/2000,0.6,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
387,South Dakota,Beresford,4/25/1997,CW 5321,8/30/2000,0.56,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
388,South Dakota,Beresford,4/25/1997,CW 2227,8/30/2000,0.53,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.473921517,0.584193548,1.106568215,1.105
389,South Dakota,Beresford,4/25/1997,CW 5236,8/30/2000,0.54,390791.26,2451.11,4.072745098,16.68990196,0,0.899910256,0.432750437,0.225510445,0.584193548,1.106568215,0.9975
515,South Dakota,Watertown,4/23/1999,Ciba 2888,8/30/2000,0.61,150715.7,767.14,3.700669546,16.26632829,0,0.899910256,0.432750437,0.664562572,0.584193548,1.106568215,1.1875
516,South Dakota,Watertown,4/23/1999,Pioneer Brand 5312,8/30/2000,0.61,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.641454565,0.584193548,1.106568215,1.1775
517,South Dakota,Watertown,4/23/1999,WL 325HQ,8/30/2000,0.67,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.670339574,0.584193548,1.106568215,1.19
518,South Dakota,Watertown,4/23/1999,Ciba 2444,8/30/2000,0.57,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.560576542,0.584193548,1.106568215,1.1425
519,South Dakota,Watertown,4/23/1999,Depend +Ev,8/30/2000,0.61,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.635677564,0.584193548,1.106568215,1.175
520,South Dakota,Watertown,4/23/1999,Excalibur II,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
521,South Dakota,Watertown,4/23/1999,Rhino,8/30/2000,0.68,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.641454565,0.584193548,1.106568215,1.1775
522,South Dakota,Watertown,4/23/1999,Amerigraze 401+Z,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.560576542,0.584193548,1.106568215,1.1425
523,South Dakota,Watertown,4/23/1999,Asset,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.566353544,0.584193548,1.106568215,1.145
524,South Dakota,Watertown,4/23/1999,TMF Multiplier II,8/30/2000,0.61,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.508583527,0.584193548,1.106568215,1.12
525,South Dakota,Watertown,4/23/1999,DK140,8/30/2000,0.54,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.468144515,0.584193548,1.106568215,1.1025
526,South Dakota,Watertown,4/23/1999,Avalanche +Z,8/30/2000,0.56,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
527,South Dakota,Watertown,4/23/1999,Garst 631,8/30/2000,0.56,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.491252522,0.584193548,1.106568215,1.1125
528,South Dakota,Watertown,4/23/1999,Pioneer Brand 5454,8/30/2000,0.55,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.456590512,0.584193548,1.106568215,1.0975
529,South Dakota,Watertown,4/23/1999,Pioneer Brand 5347LH,8/30/2000,0.53,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
530,South Dakota,Watertown,4/23/1999,Garst 620,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
531,South Dakota,Watertown,4/23/1999,WL 324,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.514360528,0.584193548,1.106568215,1.1225
532,South Dakota,Watertown,4/23/1999,Rainier,8/30/2000,0.52,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.445036508,0.584193548,1.106568215,1.0925
533,South Dakota,Watertown,4/23/1999,Spartan,8/30/2000,0.53,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.421928502,0.584193548,1.106568215,1.0825
534,South Dakota,Watertown,4/23/1999,DK142,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.595238552,0.584193548,1.106568215,1.1575
535,South Dakota,Watertown,4/23/1999,DK127,8/30/2000,0.55,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.352604482,0.584193548,1.106568215,1.0525
536,South Dakota,Watertown,4/23/1999,Spur,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.4161515,0.584193548,1.106568215,1.08
537,South Dakota,Watertown,4/23/1999,Complete,8/30/2000,0.55,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
538,South Dakota,Watertown,4/23/1999,Innovator +Z,8/30/2000,0.52,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.38148949,0.584193548,1.106568215,1.065
539,South Dakota,Watertown,4/23/1999,Ace,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.375712488,0.584193548,1.106568215,1.0625
540,South Dakota,Watertown,4/23/1999,Vernal,8/30/2000,0.59,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.283280462,0.584193548,1.106568215,1.0225
541,South Dakota,Watertown,4/23/1999,CW 5305,8/30/2000,0.63,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.635677564,0.584193548,1.106568215,1.175
542,South Dakota,Watertown,4/23/1999,CW 5347,8/30/2000,0.6,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.577907547,0.584193548,1.106568215,1.15
543,South Dakota,Watertown,4/23/1999,CW 5321,8/30/2000,0.56,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.439259507,0.584193548,1.106568215,1.09
544,South Dakota,Watertown,4/23/1999,CW 2227,8/30/2000,0.53,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.473921517,0.584193548,1.106568215,1.105
545,South Dakota,Watertown,4/23/1999,CW 5236,8/30/2000,0.54,163396.05,812.52,4.430141129,17.02935484,0,0.899910256,0.432750437,0.225510445,0.584193548,1.106568215,0.9975
756,South Dakota,Highmore,5/5/1998,DK140,7/12/2001,0.83,370757.16,1876.98,1.986993127,15.33130584,0,0.899910256,0.432750437,0.774325604,,1.468765052,1.235
758,South Dakota,Highmore,5/5/1998,Frontier 2000,7/12/2001,1.02,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,0.947635654,,1.468765052,1.31
761,South Dakota,Highmore,5/5/1998,CW72008,7/12/2001,1.04,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,0.947635654,,1.468765052,1.31
762,South Dakota,Highmore,5/5/1998,CW5236,7/12/2001,0.99,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,0.947635654,,1.468765052,1.31
748,South Dakota,Highmore,5/5/1998,Pioneer Brand 53Q60,7/12/2001,1.13,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,1.259593744,,1.468765052,1.445
752,South Dakota,Highmore,5/5/1998,Garst 620,7/12/2001,1.14,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,1.224931734,,1.468765052,1.43
754,South Dakota,Highmore,5/5/1998,Husky Supreme,7/12/2001,1,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,1.109391701,,1.468765052,1.38
755,South Dakota,Highmore,5/5/1998,TMF 421,7/12/2001,0.99,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,1.132499708,,1.468765052,1.39
757,South Dakota,Highmore,5/5/1998,TMF Multiplier II,7/12/2001,0.91,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,1.144053711,,1.468765052,1.395
749,South Dakota,Highmore,5/5/1998,WL 325HQ,7/12/2001,1.27,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,1.328917764,,1.468765052,1.475
751,South Dakota,Highmore,5/5/1998,Vernal,7/12/2001,1.05,370757.16,1876.98,1.986993127,15.33130584,1,0.899910256,0.432750437,1.352025771,,1.468765052,1.485
746,South Dakota,Highmore,5/5/1998,MagnumV,7/12/2001,1.15,370757.16,1876.98,1.986993127,15.33130584,2,0.899910256,0.432750437,1.421349791,,1.468765052,1.515
750,South Dakota,Highmore,5/5/1998,Goldrush 747,7/12/2001,1.13,370757.16,1876.98,1.986993127,15.33130584,2,0.899910256,0.432750437,1.432903795,,1.468765052,1.52
745,South Dakota,Highmore,5/5/1998,WL 324,7/12/2001,1.37,370757.16,1876.98,1.986993127,15.33130584,2,0.899910256,0.432750437,1.548443828,1.113888889,1.468765052,1.57
753,South Dakota,Highmore,5/5/1998,Pioneer Brand 53V63,7/12/2001,1.1,370757.16,1876.98,1.986993127,15.33130584,2,0.899910256,0.432750437,1.502227815,,1.468765052,1.55
759,South Dakota,Highmore,5/5/1998,CW72005,7/12/2001,1.29,370757.16,1876.98,1.986993127,15.33130584,2,0.899910256,0.432750437,1.502227815,,1.468765052,1.55
760,South Dakota,Highmore,5/5/1998,CW5321,7/12/2001,1.28,370757.16,1876.98,1.986993127,15.33130584,2,0.899910256,0.432750437,1.502227815,,1.468765052,1.55
747,South Dakota,Highmore,5/5/1998,WL 232HQ,7/12/2001,1.36,370757.16,1876.98,1.986993127,15.33130584,2,0.899910256,0.432750437,1.698645871,,1.468765052,1.635
824,South Dakota,Watertown,4/3/1999,Spirit,8/6/2001,0.92,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.955338323,,1.468765052,1.313333333
832,South Dakota,Watertown,4/3/1999,FQ 314,8/6/2001,0.9,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.963040992,,1.468765052,1.316666667
834,South Dakota,Watertown,4/3/1999,Excalibur II,8/6/2001,0.86,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.986148998,,1.468765052,1.326666667
838,South Dakota,Watertown,4/3/1999,WinterKing,8/6/2001,0.8,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.955338323,,1.468765052,1.313333333
839,South Dakota,Watertown,4/3/1999,DK140,8/6/2001,0.89,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.916824978,,1.468765052,1.296666667
840,South Dakota,Watertown,4/3/1999,Legend Gold,8/6/2001,0.86,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.878311634,,1.468765052,1.28
841,South Dakota,Watertown,4/3/1999,Vernal,8/6/2001,0.9,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.916824978,,1.468765052,1.296666667
842,South Dakota,Watertown,4/3/1999,Award,8/6/2001,0.83,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,0.832095621,,1.468765052,1.26
817,South Dakota,Watertown,4/3/1999,ABT 350,8/6/2001,0.92,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.201823728,0.917307692,1.468765052,1.42
818,South Dakota,Watertown,4/3/1999,Rebound 4.2,8/6/2001,1,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.286553085,,1.468765052,1.456666667
819,South Dakota,Watertown,4/3/1999,645-11,8/6/2001,0.97,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.178715721,,1.468765052,1.41
821,South Dakota,Watertown,4/3/1999,Garst 620,8/6/2001,0.9,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.140202376,,1.468765052,1.393333333
822,South Dakota,Watertown,4/3/1999,Pioneer Brand 53Q60,8/6/2001,0.96,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.178715721,,1.468765052,1.41
823,South Dakota,Watertown,4/3/1999,AlfaStar,8/6/2001,0.96,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.063175687,,1.468765052,1.36
825,South Dakota,Watertown,4/3/1999,Pioneer Brand 54V54,8/6/2001,0.94,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.209526396,,1.468765052,1.423333333
826,South Dakota,Watertown,4/3/1999,Garst 6410,8/6/2001,0.98,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.086283694,,1.468765052,1.37
827,South Dakota,Watertown,4/3/1999,WinterStar,8/6/2001,0.93,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.070878356,,1.468765052,1.363333333
828,South Dakota,Watertown,4/3/1999,Abound,8/6/2001,0.93,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.086283694,,1.468765052,1.37
829,South Dakota,Watertown,4/3/1999,Macon,8/6/2001,0.98,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.224931734,,1.468765052,1.43
830,South Dakota,Watertown,4/3/1999,GH 766,8/6/2001,0.89,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.078581025,,1.468765052,1.366666667
831,South Dakota,Watertown,4/3/1999,WL232 HQ,8/6/2001,0.96,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.101689032,,1.468765052,1.376666667
833,South Dakota,Watertown,4/3/1999,FQ 315,8/6/2001,0.97,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.055473019,,1.468765052,1.356666667
835,South Dakota,Watertown,4/3/1999,Sprint,8/6/2001,0.89,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.016959674,,1.468765052,1.34
836,South Dakota,Watertown,4/3/1999,A-395,8/6/2001,0.88,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.001554336,,1.468765052,1.333333333
837,South Dakota,Watertown,4/3/1999,DK124,8/6/2001,0.87,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.009257005,,1.468765052,1.336666667
843,South Dakota,Watertown,4/3/1999,TMF 421,8/6/2001,0.87,272117.2,1539.15,2.00963785,14.09200935,1,0.899910256,0.432750437,1.016959674,,1.468765052,1.34
820,South Dakota,Watertown,4/3/1999,Garst 6420,8/6/2001,1.01,272117.2,1539.15,2.00963785,14.09200935,2,0.899910256,0.432750437,1.402093119,,1.468765052,1.506666667
715,South Dakota,Beresford,4/28/2000,Maverick,9/25/2001,0.81,170701.59,1159.48,4.738718447,16.96141748,1,0.899910256,0.432750437,1.219154733,,1.468765052,1.4275
716,South Dakota,Beresford,4/28/2000,Legend Gold,9/25/2001,0.71,170701.59,1159.48,4.738718447,16.96141748,1,0.899910256,0.432750437,1.265370746,,1.468765052,1.4475
725,South Dakota,Beresford,4/28/2000,ZG 9840,9/25/2001,0.6,170701.59,1159.48,4.738718447,16.96141748,1,0.899910256,0.432750437,1.167161718,,1.468765052,1.405
726,South Dakota,Beresford,4/28/2000,CW 75044,9/25/2001,0.85,170701.59,1159.48,4.738718447,16.96141748,1,0.899910256,0.432750437,1.155607714,,1.468765052,1.4
714,South Dakota,Beresford,4/28/2000,Vernal,9/25/2001,0.7,170701.59,1159.48,4.738718447,16.96141748,1,0.899910256,0.432750437,1.340471768,,1.468765052,1.48
722,South Dakota,Beresford,4/28/2000,CW 64026,9/25/2001,0.84,170701.59,1159.48,4.738718447,16.96141748,1,0.899910256,0.432750437,1.380910779,,1.468765052,1.4975
724,South Dakota,Beresford,4/28/2000,CW 64004,9/25/2001,0.81,170701.59,1159.48,4.738718447,16.96141748,1,0.899910256,0.432750437,1.369356776,,1.468765052,1.4925
710,South Dakota,Beresford,4/28/2000,Garst 6410,9/25/2001,0.83,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.461788803,,1.468765052,1.5325
711,South Dakota,Beresford,4/28/2000,Multiplier 3,9/25/2001,0.96,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.496450813,,1.468765052,1.5475
712,South Dakota,Beresford,4/28/2000,Pioneer Brand 53H81,9/25/2001,0.89,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.421349791,,1.468765052,1.515
713,South Dakota,Beresford,4/28/2000,Pioneer Brand 53V08,9/25/2001,0.77,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.438680796,,1.468765052,1.5225
723,South Dakota,Beresford,4/28/2000,CW 73029,9/25/2001,0.84,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.456011801,,1.468765052,1.53
707,South Dakota,Beresford,4/28/2000,Shaw,9/25/2001,1.03,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.58888284,,1.468765052,1.5875
708,South Dakota,Beresford,4/28/2000,645-II,9/25/2001,0.89,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.51955882,,1.468765052,1.5575
709,South Dakota,Beresford,4/28/2000,Frontier 2000,9/25/2001,1.1,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.583105838,,1.468765052,1.585
720,South Dakota,Beresford,4/28/2000,CW 64049,9/25/2001,0.94,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.508004816,,1.468765052,1.5525
721,South Dakota,Beresford,4/28/2000,CW 74040,9/25/2001,0.95,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.542666826,,1.468765052,1.5675
702,South Dakota,Beresford,4/28/2000,Excel,9/25/2001,1.22,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.999049959,0.9272,1.468765052,1.765
703,South Dakota,Beresford,4/28/2000,Garst 6420,9/25/2001,1.07,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.819962907,,1.468765052,1.6875
704,South Dakota,Beresford,4/28/2000,Goldrush 747,9/25/2001,1.03,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.744861885,,1.468765052,1.655
705,South Dakota,Beresford,4/28/2000,Husky Supreme,9/25/2001,1.07,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.69286887,,1.468765052,1.6325
706,South Dakota,Beresford,4/28/2000,GH 750,9/25/2001,0.99,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.733307882,,1.468765052,1.65
717,South Dakota,Beresford,4/28/2000,MT 9503,9/25/2001,0.99,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.750638887,,1.468765052,1.6575
718,South Dakota,Beresford,4/28/2000,CW 94008,9/25/2001,1.16,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.750638887,,1.468765052,1.6575
719,South Dakota,Beresford,4/28/2000,CW 54033,9/25/2001,1.13,170701.59,1159.48,4.738718447,16.96141748,2,0.899910256,0.432750437,1.710199875,,1.468765052,1.64
959,South Dakota,Watertown,4/23/1999,Rebound 4.2,8/18/2002,1.2,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.577907547,1.2095,0.941885185,1.15
960,South Dakota,Watertown,4/23/1999,Macon,8/18/2002,1.25,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.62412356,,0.941885185,1.17
961,South Dakota,Watertown,4/23/1999,Spirit,8/18/2002,1.3,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.508583527,,0.941885185,1.12
962,South Dakota,Watertown,4/23/1999,Abound,8/18/2002,1.18,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.431556838,,0.941885185,1.086666667
963,South Dakota,Watertown,4/23/1999,Garst 6410,8/18/2002,1.2,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.385340824,,0.941885185,1.066666667
964,South Dakota,Watertown,4/23/1999,FQ 314,8/18/2002,1.27,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.477772851,,0.941885185,1.106666667
965,South Dakota,Watertown,4/23/1999,GH 766,8/18/2002,1.23,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.34682748,,0.941885185,1.05
966,South Dakota,Watertown,4/23/1999,WinterStar,8/18/2002,1.16,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.300611467,,0.941885185,1.03
967,South Dakota,Watertown,4/23/1999,FQ 315,8/18/2002,1.22,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.462367513,,0.941885185,1.1
968,South Dakota,Watertown,4/23/1999,WL232 HQ,8/18/2002,1.22,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.423854169,,0.941885185,1.083333333
969,South Dakota,Watertown,4/23/1999,Sprint,8/18/2002,1.27,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.508583527,,0.941885185,1.12
970,South Dakota,Watertown,4/23/1999,Excalibur II,8/18/2002,1.24,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.369935487,,0.941885185,1.06
971,South Dakota,Watertown,4/23/1999,DK 140,8/18/2002,1.21,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.393043493,,0.941885185,1.07
972,South Dakota,Watertown,4/23/1999,A-395,8/18/2002,1.12,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.316016804,,0.941885185,1.036666667
973,South Dakota,Watertown,4/23/1999,Legend Gold,8/18/2002,1.21,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.393043493,,0.941885185,1.07
974,South Dakota,Watertown,4/23/1999,Vernal,8/18/2002,1.24,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.4161515,,0.941885185,1.08
975,South Dakota,Watertown,4/23/1999,DK 124,8/18/2002,1.16,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.292908798,,0.941885185,1.026666667
976,South Dakota,Watertown,4/23/1999,WinterKing,8/18/2002,1.14,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.269800791,,0.941885185,1.016666667
977,South Dakota,Watertown,4/23/1999,Award,8/18/2002,1.18,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.254395453,,0.941885185,1.01
978,South Dakota,Watertown,4/23/1999,TMF 421,8/18/2002,1.19,383076.54,1964.08,1.89653751,14.02158285,0,0.899910256,0.432750437,0.285206129,,0.941885185,1.023333333
1009,South Dakota,Watertown,5/3/2001,WL327,8/18/2002,0.64,154298.05,763.47,3.972684989,16.0979704,0,0.899910256,0.432750437,-0.654519477,0.554,0.941885185,0.616666667
