Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
1.5,208057.01,2160.44,4.766359584,16.0279049
1.3,208057.01,2160.44,4.766359584,16.0279049
1.5,208057.01,2160.44,4.766359584,16.0279049
1.5,208057.01,2160.44,4.766359584,16.0279049
1.5,208057.01,2160.44,4.766359584,16.0279049
1.3,208057.01,2160.44,4.766359584,16.0279049
1.2,220025.4,2382.58,5.382951977,16.57200565
1.2,220025.4,2382.58,5.382951977,16.57200565
1.2,220025.4,2382.58,5.382951977,16.57200565
1.3,220025.4,2382.58,5.382951977,16.57200565
1.2,220025.4,2382.58,5.382951977,16.57200565
1.2,220025.4,2382.58,5.382951977,16.57200565
1.2,220025.4,2382.58,5.382951977,16.57200565
1.1,220025.4,2382.58,5.382951977,16.57200565
1.1,220025.4,2382.58,5.382951977,16.57200565
1.2,220025.4,2382.58,5.382951977,16.57200565
1.1,220025.4,2382.58,5.382951977,16.57200565
1.1,220025.4,2382.58,5.382951977,16.57200565
1.1,220025.4,2382.58,5.382951977,16.57200565
0.8,236439.38,2431.7,5.891001335,17.13734312
1,236439.38,2431.7,5.891001335,17.13734312
1,236439.38,2431.7,5.891001335,17.13734312
1,236439.38,2431.7,5.891001335,17.13734312
1,236439.38,2431.7,5.891001335,17.13734312
1,236439.38,2431.7,5.891001335,17.13734312
0.9,236439.38,2431.7,5.891001335,17.13734312
0.9,236439.38,2431.7,5.891001335,17.13734312
0.8,236439.38,2431.7,5.891001335,17.13734312
0.9,236439.38,2431.7,5.891001335,17.13734312
0.8,236439.38,2431.7,5.891001335,17.13734312
0.8,236439.38,2431.7,5.891001335,17.13734312
0.9,236439.38,2431.7,5.891001335,17.13734312
2.2,131312.6,992.54,6.109206731,17.07591346
2.1,131312.6,992.54,6.109206731,17.07591346
2.1,131312.6,992.54,6.109206731,17.07591346
2,131312.6,992.54,6.109206731,17.07591346
1.9,131312.6,992.54,6.109206731,17.07591346
1.9,131312.6,992.54,6.109206731,17.07591346
2,131312.6,992.54,6.109206731,17.07591346
2.1,131312.6,992.54,6.109206731,17.07591346
1.7,131312.6,992.54,6.109206731,17.07591346
1.8,131312.6,992.54,6.109206731,17.07591346
2.4,146256.93,1227.44,7.102052402,18.01838428
2.3,146256.93,1227.44,7.102052402,18.01838428
1.9,146256.93,1227.44,7.102052402,18.01838428
2,146256.93,1227.44,7.102052402,18.01838428
2.2,146256.93,1227.44,7.102052402,18.01838428
2.3,146256.93,1227.44,7.102052402,18.01838428
2.1,146256.93,1227.44,7.102052402,18.01838428
1.9,146256.93,1227.44,7.102052402,18.01838428
2,146256.93,1227.44,7.102052402,18.01838428
2,146256.93,1227.44,7.102052402,18.01838428
1.8,157491.95,1361.64,7.673668033,18.54092213
1.6,157491.95,1361.64,7.673668033,18.54092213
1.7,157491.95,1361.64,7.673668033,18.54092213
1.8,157491.95,1361.64,7.673668033,18.54092213
1.7,157491.95,1361.64,7.673668033,18.54092213
1.6,157491.95,1361.64,7.673668033,18.54092213
1.7,157491.95,1361.64,7.673668033,18.54092213
1.7,157491.95,1361.64,7.673668033,18.54092213
1.6,157491.95,1361.64,7.673668033,18.54092213
1.7,157491.95,1361.64,7.673668033,18.54092213
0.6,168840.36,1398.66,8.119285714,19.08972973
0.5,168840.36,1398.66,8.119285714,19.08972973
0.6,168840.36,1398.66,8.119285714,19.08972973
0.7,168840.36,1398.66,8.119285714,19.08972973
0.6,168840.36,1398.66,8.119285714,19.08972973
0.6,168840.36,1398.66,8.119285714,19.08972973
0.6,168840.36,1398.66,8.119285714,19.08972973
0.6,168840.36,1398.66,8.119285714,19.08972973
0.6,168840.36,1398.66,8.119285714,19.08972973
0.6,168840.36,1398.66,8.119285714,19.08972973
1.6,315050.09,3307.53,4.124489594,15.37908821
1.4,315050.09,3307.53,4.124489594,15.37908821
1.5,315050.09,3307.53,4.124489594,15.37908821
1.5,315050.09,3307.53,4.124489594,15.37908821
1.6,315050.09,3307.53,4.124489594,15.37908821
1.5,315050.09,3307.53,4.124489594,15.37908821
1.4,315050.09,3307.53,4.124489594,15.37908821
1.6,315050.09,3307.53,4.124489594,15.37908821
1.5,315050.09,3307.53,4.124489594,15.37908821
1.5,315050.09,3307.53,4.124489594,15.37908821
1.5,315050.09,3307.53,4.124489594,15.37908821
1.3,315050.09,3307.53,4.124489594,15.37908821
1.3,315050.09,3307.53,4.124489594,15.37908821
1.3,327376.19,3477.61,4.505417066,15.75848514
1.4,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.4,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.3,327376.19,3477.61,4.505417066,15.75848514
1.2,327376.19,3477.61,4.505417066,15.75848514
1.1,327376.19,3477.61,4.505417066,15.75848514
1.2,327376.19,3477.61,4.505417066,15.75848514
0.9,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.7,339554.69,3603.04,4.796666667,16.04993482
0.9,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.9,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.7,339554.69,3603.04,4.796666667,16.04993482
0.8,339554.69,3603.04,4.796666667,16.04993482
0.7,354549.19,3726.33,5.185969479,16.44598743
0.8,354549.19,3726.33,5.185969479,16.44598743
0.7,354549.19,3726.33,5.185969479,16.44598743
0.8,354549.19,3726.33,5.185969479,16.44598743
0.8,354549.19,3726.33,5.185969479,16.44598743
0.7,354549.19,3726.33,5.185969479,16.44598743
0.7,354549.19,3726.33,5.185969479,16.44598743
0.7,354549.19,3726.33,5.185969479,16.44598743
0.8,354549.19,3726.33,5.185969479,16.44598743
0.8,354549.19,3726.33,5.185969479,16.44598743
0.7,354549.19,3726.33,5.185969479,16.44598743
0.8,354549.19,3726.33,5.185969479,16.44598743
0.7,354549.19,3726.33,5.185969479,16.44598743
2.6,243203.55,2046.21,4.978840206,15.79166237
2.4,243203.55,2046.21,4.978840206,15.79166237
2.7,243203.55,2046.21,4.978840206,15.79166237
2.3,243203.55,2046.21,4.978840206,15.79166237
2.5,243203.55,2046.21,4.978840206,15.79166237
2.5,243203.55,2046.21,4.978840206,15.79166237
2.3,243203.55,2046.21,4.978840206,15.79166237
2.5,243203.55,2046.21,4.978840206,15.79166237
2.4,243203.55,2046.21,4.978840206,15.79166237
2.4,243203.55,2046.21,4.978840206,15.79166237
2.3,255157.1,2164.33,5.444029666,16.27543881
2.3,255157.1,2164.33,5.444029666,16.27543881
2.3,255157.1,2164.33,5.444029666,16.27543881
2.3,255157.1,2164.33,5.444029666,16.27543881
2.2,255157.1,2164.33,5.444029666,16.27543881
2.3,255157.1,2164.33,5.444029666,16.27543881
2.2,255157.1,2164.33,5.444029666,16.27543881
2.3,255157.1,2164.33,5.444029666,16.27543881
2.1,255157.1,2164.33,5.444029666,16.27543881
2.3,255157.1,2164.33,5.444029666,16.27543881
2.2,269341.33,2198.82,5.830510083,16.69194543
1.7,269341.33,2198.82,5.830510083,16.69194543
2.1,269341.33,2198.82,5.830510083,16.69194543
1.9,269341.33,2198.82,5.830510083,16.69194543
1.9,269341.33,2198.82,5.830510083,16.69194543
2.1,269341.33,2198.82,5.830510083,16.69194543
2,269341.33,2198.82,5.830510083,16.69194543
1.9,269341.33,2198.82,5.830510083,16.69194543
2,269341.33,2198.82,5.830510083,16.69194543
2.1,269341.33,2198.82,5.830510083,16.69194543
0.6,282434.47,2270.71,6.264220705,17.14828214
0.5,282434.47,2270.71,6.264220705,17.14828214
0.7,282434.47,2270.71,6.264220705,17.14828214
0.5,282434.47,2270.71,6.264220705,17.14828214
0.6,282434.47,2270.71,6.264220705,17.14828214
0.7,282434.47,2270.71,6.264220705,17.14828214
0.6,282434.47,2270.71,6.264220705,17.14828214
0.5,282434.47,2270.71,6.264220705,17.14828214
0.6,282434.47,2270.71,6.264220705,17.14828214
0.6,282434.47,2270.71,6.264220705,17.14828214
2.4,127496.57,1237.04,3.987419355,15.27359801
2.2,127496.57,1237.04,3.987419355,15.27359801
2.2,127496.57,1237.04,3.987419355,15.27359801
2.2,127496.57,1237.04,3.987419355,15.27359801
2.1,127496.57,1237.04,3.987419355,15.27359801
2.3,127496.57,1237.04,3.987419355,15.27359801
2.5,127496.57,1237.04,3.987419355,15.27359801
2.1,127496.57,1237.04,3.987419355,15.27359801
2.2,127496.57,1237.04,3.987419355,15.27359801
2.1,127496.57,1237.04,3.987419355,15.27359801
2.3,140010.34,1414.61,4.872036613,16.1710984
2.3,140010.34,1414.61,4.872036613,16.1710984
2.3,140010.34,1414.61,4.872036613,16.1710984
2.4,140010.34,1414.61,4.872036613,16.1710984
2.3,140010.34,1414.61,4.872036613,16.1710984
2.2,140010.34,1414.61,4.872036613,16.1710984
2,140010.34,1414.61,4.872036613,16.1710984
2.3,140010.34,1414.61,4.872036613,16.1710984
2,140010.34,1414.61,4.872036613,16.1710984
2.1,140010.34,1414.61,4.872036613,16.1710984
1.7,156602.97,1542.63,5.71302714,17.02663883
1.7,156602.97,1542.63,5.71302714,17.02663883
1.7,156602.97,1542.63,5.71302714,17.02663883
1.6,156602.97,1542.63,5.71302714,17.02663883
1.6,156602.97,1542.63,5.71302714,17.02663883
1.7,156602.97,1542.63,5.71302714,17.02663883
1.6,156602.97,1542.63,5.71302714,17.02663883
1.5,156602.97,1542.63,5.71302714,17.02663883
1.6,156602.97,1542.63,5.71302714,17.02663883
1.6,156602.97,1542.63,5.71302714,17.02663883
1.4,165651.16,1614.6,6.197003968,17.5355754
1.4,165651.16,1614.6,6.197003968,17.5355754
1.5,165651.16,1614.6,6.197003968,17.5355754
1.4,165651.16,1614.6,6.197003968,17.5355754
1.4,165651.16,1614.6,6.197003968,17.5355754
1.4,165651.16,1614.6,6.197003968,17.5355754
1.4,165651.16,1614.6,6.197003968,17.5355754
1.2,165651.16,1614.6,6.197003968,17.5355754
1.3,165651.16,1614.6,6.197003968,17.5355754
1.3,165651.16,1614.6,6.197003968,17.5355754
2.3,431184.35,4457.5,4.120014545,15.26267636
2.2,431184.35,4457.5,4.120014545,15.26267636
2.2,431184.35,4457.5,4.120014545,15.26267636
2.2,431184.35,4457.5,4.120014545,15.26267636
2.3,431184.35,4457.5,4.120014545,15.26267636
2.1,431184.35,4457.5,4.120014545,15.26267636
2.3,431184.35,4457.5,4.120014545,15.26267636
2.1,431184.35,4457.5,4.120014545,15.26267636
2.1,431184.35,4457.5,4.120014545,15.26267636
2.1,431184.35,4457.5,4.120014545,15.26267636
2,431184.35,4457.5,4.120014545,15.26267636
2,431184.35,4457.5,4.120014545,15.26267636
2,431184.35,4457.5,4.120014545,15.26267636
1.5,442999.55,4763.93,4.415815603,15.52352482
1.5,442999.55,4763.93,4.415815603,15.52352482
1.6,442999.55,4763.93,4.415815603,15.52352482
1.6,442999.55,4763.93,4.415815603,15.52352482
1.6,442999.55,4763.93,4.415815603,15.52352482
1.4,442999.55,4763.93,4.415815603,15.52352482
1.4,442999.55,4763.93,4.415815603,15.52352482
1.5,442999.55,4763.93,4.415815603,15.52352482
1.5,442999.55,4763.93,4.415815603,15.52352482
1.4,442999.55,4763.93,4.415815603,15.52352482
1.4,442999.55,4763.93,4.415815603,15.52352482
1.4,442999.55,4763.93,4.415815603,15.52352482
1.3,442999.55,4763.93,4.415815603,15.52352482
0.6,453827.56,4926.91,4.654944367,15.74800417
0.7,453827.56,4926.91,4.654944367,15.74800417
0.8,453827.56,4926.91,4.654944367,15.74800417
0.6,453827.56,4926.91,4.654944367,15.74800417
0.7,453827.56,4926.91,4.654944367,15.74800417
0.8,453827.56,4926.91,4.654944367,15.74800417
0.6,453827.56,4926.91,4.654944367,15.74800417
0.6,453827.56,4926.91,4.654944367,15.74800417
0.6,453827.56,4926.91,4.654944367,15.74800417
0.6,453827.56,4926.91,4.654944367,15.74800417
0.7,453827.56,4926.91,4.654944367,15.74800417
0.4,453827.56,4926.91,4.654944367,15.74800417
0.7,453827.56,4926.91,4.654944367,15.74800417
0.4,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.3,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.4,469472.57,5006.9,4.939729364,16.05583221
0.3,469472.57,5006.9,4.939729364,16.05583221
0.2,469472.57,5006.9,4.939729364,16.05583221
0.3,469472.57,5006.9,4.939729364,16.05583221
3.1,359910.53,2862.53,4.756916376,15.48785714
2.7,359910.53,2862.53,4.756916376,15.48785714
2.8,359910.53,2862.53,4.756916376,15.48785714
2.8,359910.53,2862.53,4.756916376,15.48785714
3,359910.53,2862.53,4.756916376,15.48785714
2.8,359910.53,2862.53,4.756916376,15.48785714
2.9,359910.53,2862.53,4.756916376,15.48785714
2.9,359910.53,2862.53,4.756916376,15.48785714
2.6,359910.53,2862.53,4.756916376,15.48785714
2.7,359910.53,2862.53,4.756916376,15.48785714
1.5,370344.27,3075,5.067752332,15.76761662
1.5,370344.27,3075,5.067752332,15.76761662
1.4,370344.27,3075,5.067752332,15.76761662
1.5,370344.27,3075,5.067752332,15.76761662
1.4,370344.27,3075,5.067752332,15.76761662
1.5,370344.27,3075,5.067752332,15.76761662
1.4,370344.27,3075,5.067752332,15.76761662
1.3,370344.27,3075,5.067752332,15.76761662
1.4,370344.27,3075,5.067752332,15.76761662
1.5,370344.27,3075,5.067752332,15.76761662
2.8,240727.78,2155.61,3.807428198,14.94236292
2.7,240727.78,2155.61,3.807428198,14.94236292
2.9,240727.78,2155.61,3.807428198,14.94236292
2.7,240727.78,2155.61,3.807428198,14.94236292
2.8,240727.78,2155.61,3.807428198,14.94236292
2.7,240727.78,2155.61,3.807428198,14.94236292
2.6,240727.78,2155.61,3.807428198,14.94236292
2.5,240727.78,2155.61,3.807428198,14.94236292
2.6,240727.78,2155.61,3.807428198,14.94236292
2.5,240727.78,2155.61,3.807428198,14.94236292
2.5,240727.78,2155.61,3.807428198,14.94236292
2.5,240727.78,2155.61,3.807428198,14.94236292
2.5,240727.78,2155.61,3.807428198,14.94236292
2.4,240727.78,2155.61,3.807428198,14.94236292
2.4,240727.78,2155.61,3.807428198,14.94236292
1.9,250673.04,2332.16,4.242540881,15.3531195
1.8,250673.04,2332.16,4.242540881,15.3531195
1.8,250673.04,2332.16,4.242540881,15.3531195
1.9,250673.04,2332.16,4.242540881,15.3531195
1.9,250673.04,2332.16,4.242540881,15.3531195
1.9,250673.04,2332.16,4.242540881,15.3531195
1.9,250673.04,2332.16,4.242540881,15.3531195
1.8,250673.04,2332.16,4.242540881,15.3531195
1.8,250673.04,2332.16,4.242540881,15.3531195
1.7,250673.04,2332.16,4.242540881,15.3531195
1.7,250673.04,2332.16,4.242540881,15.3531195
1.8,250673.04,2332.16,4.242540881,15.3531195
1.7,250673.04,2332.16,4.242540881,15.3531195
1.9,250673.04,2332.16,4.242540881,15.3531195
1.6,250673.04,2332.16,4.242540881,15.3531195
1.7,264792.31,2452.18,4.71713253,15.84166265
1.8,264792.31,2452.18,4.71713253,15.84166265
1.7,264792.31,2452.18,4.71713253,15.84166265
1.7,264792.31,2452.18,4.71713253,15.84166265
1.7,264792.31,2452.18,4.71713253,15.84166265
1.8,264792.31,2452.18,4.71713253,15.84166265
1.9,264792.31,2452.18,4.71713253,15.84166265
2,264792.31,2452.18,4.71713253,15.84166265
1.6,264792.31,2452.18,4.71713253,15.84166265
1.7,264792.31,2452.18,4.71713253,15.84166265
1.8,264792.31,2452.18,4.71713253,15.84166265
1.8,264792.31,2452.18,4.71713253,15.84166265
1.7,264792.31,2452.18,4.71713253,15.84166265
1.7,264792.31,2452.18,4.71713253,15.84166265
1.5,264792.31,2452.18,4.71713253,15.84166265
0.9,279780.39,2534.37,5.179332566,16.39226697
0.8,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
1,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
0.8,279780.39,2534.37,5.179332566,16.39226697
0.8,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
0.7,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
0.9,279780.39,2534.37,5.179332566,16.39226697
0.6,279780.39,2534.37,5.179332566,16.39226697
0.7,279780.39,2534.37,5.179332566,16.39226697
2.6,119766.11,1173.67,4.267780749,15.16181818
2.6,119766.11,1173.67,4.267780749,15.16181818
2.6,119766.11,1173.67,4.267780749,15.16181818
2.7,119766.11,1173.67,4.267780749,15.16181818
2.6,119766.11,1173.67,4.267780749,15.16181818
2.7,119766.11,1173.67,4.267780749,15.16181818
2.8,119766.11,1173.67,4.267780749,15.16181818
2.4,119766.11,1173.67,4.267780749,15.16181818
2.3,119766.11,1173.67,4.267780749,15.16181818
2.5,119766.11,1173.67,4.267780749,15.16181818
2.7,119766.11,1173.67,4.267780749,15.16181818
2.6,119766.11,1173.67,4.267780749,15.16181818
2.6,119766.11,1173.67,4.267780749,15.16181818
2.1,131581.31,1480.1,5.274889976,16.0697066
2.2,131581.31,1480.1,5.274889976,16.0697066
2.1,131581.31,1480.1,5.274889976,16.0697066
2,131581.31,1480.1,5.274889976,16.0697066
2,131581.31,1480.1,5.274889976,16.0697066
2.1,131581.31,1480.1,5.274889976,16.0697066
2.1,131581.31,1480.1,5.274889976,16.0697066
2.1,131581.31,1480.1,5.274889976,16.0697066
2,131581.31,1480.1,5.274889976,16.0697066
2,131581.31,1480.1,5.274889976,16.0697066
2.2,131581.31,1480.1,5.274889976,16.0697066
2.2,131581.31,1480.1,5.274889976,16.0697066
1.9,131581.31,1480.1,5.274889976,16.0697066
1.5,142409.32,1643.08,6.006727689,16.77338673
1.5,142409.32,1643.08,6.006727689,16.77338673
1.3,142409.32,1643.08,6.006727689,16.77338673
1.2,142409.32,1643.08,6.006727689,16.77338673
1.2,142409.32,1643.08,6.006727689,16.77338673
1.2,142409.32,1643.08,6.006727689,16.77338673
1.3,142409.32,1643.08,6.006727689,16.77338673
1.4,142409.32,1643.08,6.006727689,16.77338673
1.4,142409.32,1643.08,6.006727689,16.77338673
1.4,142409.32,1643.08,6.006727689,16.77338673
1.4,142409.32,1643.08,6.006727689,16.77338673
1.2,142409.32,1643.08,6.006727689,16.77338673
1.1,142409.32,1643.08,6.006727689,16.77338673
0.9,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
1,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
1,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
1,158054.33,1723.07,6.775786164,17.64121593
1,158054.33,1723.07,6.775786164,17.64121593
0.9,158054.33,1723.07,6.775786164,17.64121593
2.8,352217.36,3199.81,4.384876325,15.6335689
2.8,352217.36,3199.81,4.384876325,15.6335689
2.7,352217.36,3199.81,4.384876325,15.6335689
2.7,352217.36,3199.81,4.384876325,15.6335689
3.4,352217.36,3199.81,4.384876325,15.6335689
2.6,352217.36,3199.81,4.384876325,15.6335689
2.8,352217.36,3199.81,4.384876325,15.6335689
2.6,352217.36,3199.81,4.384876325,15.6335689
2.7,352217.36,3199.81,4.384876325,15.6335689
2.5,352217.36,3199.81,4.384876325,15.6335689
2.3,352217.36,3199.81,4.384876325,15.6335689
2.4,352217.36,3199.81,4.384876325,15.6335689
2.9,352217.36,3199.81,4.384876325,15.6335689
2.8,352217.36,3199.81,4.384876325,15.6335689
2.7,352217.36,3199.81,4.384876325,15.6335689
2.7,372121.27,3289.44,4.840364098,16.15087214
2.2,372121.27,3289.44,4.840364098,16.15087214
2.6,372121.27,3289.44,4.840364098,16.15087214
2.5,372121.27,3289.44,4.840364098,16.15087214
2.7,372121.27,3289.44,4.840364098,16.15087214
2.6,372121.27,3289.44,4.840364098,16.15087214
2.4,372121.27,3289.44,4.840364098,16.15087214
2.7,372121.27,3289.44,4.840364098,16.15087214
2.8,372121.27,3289.44,4.840364098,16.15087214
2.8,372121.27,3289.44,4.840364098,16.15087214
2.5,372121.27,3289.44,4.840364098,16.15087214
2.6,372121.27,3289.44,4.840364098,16.15087214
2.6,372121.27,3289.44,4.840364098,16.15087214
2.7,372121.27,3289.44,4.840364098,16.15087214
2.1,372121.27,3289.44,4.840364098,16.15087214
1.2,384510.74,3379.62,5.242376645,16.56509046
0.9,384510.74,3379.62,5.242376645,16.56509046
1.1,384510.74,3379.62,5.242376645,16.56509046
1,384510.74,3379.62,5.242376645,16.56509046
1.1,384510.74,3379.62,5.242376645,16.56509046
1.2,384510.74,3379.62,5.242376645,16.56509046
1,384510.74,3379.62,5.242376645,16.56509046
1.2,384510.74,3379.62,5.242376645,16.56509046
1.2,384510.74,3379.62,5.242376645,16.56509046
1.2,384510.74,3379.62,5.242376645,16.56509046
1,384510.74,3379.62,5.242376645,16.56509046
1.2,384510.74,3379.62,5.242376645,16.56509046
1.1,384510.74,3379.62,5.242376645,16.56509046
1.1,384510.74,3379.62,5.242376645,16.56509046
1,384510.74,3379.62,5.242376645,16.56509046
0.9,398400.57,3469.17,5.5192749,16.91188845
0.6,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
1,398400.57,3469.17,5.5192749,16.91188845
0.8,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
1,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
1,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
1,398400.57,3469.17,5.5192749,16.91188845
0.9,398400.57,3469.17,5.5192749,16.91188845
0.8,398400.57,3469.17,5.5192749,16.91188845
2.2,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
2.2,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
2.2,231402.67,2478.27,5.055652174,16.05476902
2.3,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
2.5,231402.67,2478.27,5.055652174,16.05476902
2.4,231402.67,2478.27,5.055652174,16.05476902
2.1,231402.67,2478.27,5.055652174,16.05476902
1.8,243903.24,2563,5.498422425,16.54314211
1.8,243903.24,2563,5.498422425,16.54314211
1.6,243903.24,2563,5.498422425,16.54314211
1.6,243903.24,2563,5.498422425,16.54314211
1.4,243903.24,2563,5.498422425,16.54314211
1.6,243903.24,2563,5.498422425,16.54314211
1.8,243903.24,2563,5.498422425,16.54314211
1.8,243903.24,2563,5.498422425,16.54314211
1.9,243903.24,2563,5.498422425,16.54314211
1.7,243903.24,2563,5.498422425,16.54314211
1.9,243903.24,2563,5.498422425,16.54314211
2,243903.24,2563,5.498422425,16.54314211
1.6,243903.24,2563,5.498422425,16.54314211
1.5,256313.61,2658.89,5.995425,17.05275
1.5,256313.61,2658.89,5.995425,17.05275
1.4,256313.61,2658.89,5.995425,17.05275
1.5,256313.61,2658.89,5.995425,17.05275
1.4,256313.61,2658.89,5.995425,17.05275
1.4,256313.61,2658.89,5.995425,17.05275
1.5,256313.61,2658.89,5.995425,17.05275
1.6,256313.61,2658.89,5.995425,17.05275
1.5,256313.61,2658.89,5.995425,17.05275
1.5,256313.61,2658.89,5.995425,17.05275
1.5,256313.61,2658.89,5.995425,17.05275
1.3,256313.61,2658.89,5.995425,17.05275
1.4,256313.61,2658.89,5.995425,17.05275
1.3,271314.29,2850.26,6.592339667,17.64296912
1.5,271314.29,2850.26,6.592339667,17.64296912
1.3,271314.29,2850.26,6.592339667,17.64296912
1.3,271314.29,2850.26,6.592339667,17.64296912
1.3,271314.29,2850.26,6.592339667,17.64296912
1.2,271314.29,2850.26,6.592339667,17.64296912
1.4,271314.29,2850.26,6.592339667,17.64296912
1.2,271314.29,2850.26,6.592339667,17.64296912
1.2,271314.29,2850.26,6.592339667,17.64296912
1.1,271314.29,2850.26,6.592339667,17.64296912
1.4,271314.29,2850.26,6.592339667,17.64296912
1.2,271314.29,2850.26,6.592339667,17.64296912
1.2,271314.29,2850.26,6.592339667,17.64296912
1.5,78064.65,620.61,3.555392857,14.09046429
1.7,78064.65,620.61,3.555392857,14.09046429
1.6,78064.65,620.61,3.555392857,14.09046429
1.2,78064.65,620.61,3.555392857,14.09046429
1.2,78064.65,620.61,3.555392857,14.09046429
1.5,78064.65,620.61,3.555392857,14.09046429
1.6,78064.65,620.61,3.555392857,14.09046429
1.5,78064.65,620.61,3.555392857,14.09046429
1.6,78064.65,620.61,3.555392857,14.09046429
1.5,78064.65,620.61,3.555392857,14.09046429
1.4,78064.65,620.61,3.555392857,14.09046429
1.6,78064.65,620.61,3.555392857,14.09046429
1.7,78064.65,620.61,3.555392857,14.09046429
1.8,78064.65,620.61,3.555392857,14.09046429
1.9,78064.65,620.61,3.555392857,14.09046429
1.5,78064.65,620.61,3.555392857,14.09046429
1.7,78064.65,620.61,3.555392857,14.09046429
1.1,89702.5,683.51,4.762806452,15.45751613
1.2,89702.5,683.51,4.762806452,15.45751613
1.1,89702.5,683.51,4.762806452,15.45751613
1,89702.5,683.51,4.762806452,15.45751613
1,89702.5,683.51,4.762806452,15.45751613
1,89702.5,683.51,4.762806452,15.45751613
1.2,89702.5,683.51,4.762806452,15.45751613
1.1,89702.5,683.51,4.762806452,15.45751613
1.2,89702.5,683.51,4.762806452,15.45751613
1.2,89702.5,683.51,4.762806452,15.45751613
1.1,89702.5,683.51,4.762806452,15.45751613
1.1,89702.5,683.51,4.762806452,15.45751613
1.2,89702.5,683.51,4.762806452,15.45751613
1.3,89702.5,683.51,4.762806452,15.45751613
1.2,89702.5,683.51,4.762806452,15.45751613
1,89702.5,683.51,4.762806452,15.45751613
1,89702.5,683.51,4.762806452,15.45751613
1.2,102155.66,712.25,6.067836257,16.84994152
1.2,102155.66,712.25,6.067836257,16.84994152
1,102155.66,712.25,6.067836257,16.84994152
1.1,102155.66,712.25,6.067836257,16.84994152
1.1,102155.66,712.25,6.067836257,16.84994152
1.1,102155.66,712.25,6.067836257,16.84994152
1.3,102155.66,712.25,6.067836257,16.84994152
1.3,102155.66,712.25,6.067836257,16.84994152
1.3,102155.66,712.25,6.067836257,16.84994152
1.1,102155.66,712.25,6.067836257,16.84994152
